global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
1377,,October mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",October mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1378,,November mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",November mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1379,,December mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",December mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1380,,January mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",January mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,,,1,
1381,,February mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",February mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1382,,March mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",March mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1383,,April mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",April mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1384,,May mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",May mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1385,,June mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",June mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1386,,July mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",July mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1387,,August mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",August mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1388,,September mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",September mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1389,,October mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",October mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1390,,November mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",November mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1391,,December mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",December mean monthly minimum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1392,,January mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",January mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,,,1,
1393,,February mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",February mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1394,,March mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",March mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1395,,April mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",April mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1396,,May mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",May mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1397,,June mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",June mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1398,,July mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",July mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1399,,August mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",August mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1400,,September mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",September mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1401,,October mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",October mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1402,,November mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",November mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1403,,December mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",December mean monthly maximum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1404,,January mean monthly maximum temperature (1971-2000) not adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",January mean monthly maximum temperature (1971-2000) not adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,,,1,
