Code,Growth,SppType,Season,Month,Year,Site,Plot,Quad,Cover
BOER4,P,G,3,September,2005,X,2,138,65
BOER4,P,G,3,September,2005,X,2,140,35
SOEL,P,H,3,September,2005,X,2,142,3
BOER4,P,G,3,September,2005,X,2,142,30
SPFL2,P,G,3,September,2005,X,2,144,6
BOER4,P,G,3,September,2005,X,2,144,70
BOBA2,A,G,3,September,2005,X,3,6,1
ENDE,P,G,3,September,2005,X,3,6,1
KAPA,A,H,3,September,2005,X,3,6,1
TRRA,A,G,3,September,2005,X,3,6,1
SPCR,P,G,3,September,2005,X,3,6,8
SPCR,P,G,3,September,2005,X,3,8,5
PLJA,P,G,3,September,2005,X,3,8,60
PLJA,P,G,3,September,2005,X,3,10,4
SPFL2,P,G,3,September,2005,X,3,10,5
SPCR,P,G,3,September,2005,X,3,10,15
SPCR,P,G,3,September,2005,X,3,12,15
BOER4,P,G,3,September,2005,X,3,12,25
BOBA2,A,G,3,September,2005,X,3,18,1
CHSES,A,H,3,September,2005,X,3,18,1
TRRA,A,G,3,September,2005,X,3,18,1
SPCR,P,G,3,September,2005,X,3,18,6
PLJA,P,G,3,September,2005,X,3,20,8
SPCR,P,G,3,September,2005,X,3,20,20
BOER4,P,G,3,September,2005,X,3,20,30
SPCR,P,G,3,September,2005,X,3,22,3
PLJA,P,G,3,September,2005,X,3,22,8
BOER4,P,G,3,September,2005,X,3,22,80
PLJA,P,G,3,September,2005,X,3,24,35
BOER4,P,G,3,September,2005,X,3,24,65
SPCR,P,G,3,September,2005,X,3,30,30
PLJA,P,G,3,September,2005,X,3,32,2
SPCR,P,G,3,September,2005,X,3,32,5
BOER4,P,G,3,September,2005,X,3,32,35
BOER4,P,G,3,September,2005,X,3,34,1
GUSA2,P,S,3,September,2005,X,3,34,60
BOER4,P,G,3,September,2005,X,3,36,15
BOER4,P,G,3,September,2005,X,3,42,7
PLJA,P,G,3,September,2005,X,3,42,10
AMAL,A,H,3,September,2005,X,3,44,1
ERAB2,A,H,3,September,2005,X,3,44,4
PAOB,P,G,3,September,2005,X,3,46,4
SPCR,P,G,3,September,2005,X,3,46,4
BOER4,P,G,3,September,2005,X,3,46,15
GACO5,P,H,3,September,2005,X,3,46,25
BOER4,P,G,3,September,2005,X,3,48,45
ENDE,P,G,3,September,2005,X,3,54,1
POOL,A,H,3,September,2005,X,3,54,1
SPCR,P,G,3,September,2005,X,3,54,5
SCBR2,P,G,3,September,2005,X,3,54,10
EUEX4,A,H,3,September,2005,X,3,56,1
SPCR,P,G,3,September,2005,X,3,56,2
BOER4,P,G,3,September,2005,X,3,56,50
SPCR,P,G,3,September,2005,X,3,58,2
BOER4,P,G,3,September,2005,X,3,58,30
GUSA2,P,S,3,September,2005,X,3,60,1
BOER4,P,G,3,September,2005,X,3,60,15
CHSE7,A,H,3,September,2005,X,3,66,1
SPCR,P,G,3,September,2005,X,3,66,5
BOER4,P,G,3,September,2005,X,3,66,75
CHSE7,A,H,3,September,2005,X,3,68,1
SCBR2,P,G,3,September,2005,X,3,68,3
SPCR,P,G,3,September,2005,X,3,68,4
SPCR,P,G,3,September,2005,X,3,70,3
BOER4,P,G,3,September,2005,X,3,70,18
SPCR,P,G,3,September,2005,X,3,72,5
BOER4,P,G,3,September,2005,X,3,72,20
SPCR,P,G,3,September,2005,X,3,78,8
BOER4,P,G,3,September,2005,X,3,78,60
BOER4,P,G,3,September,2005,X,3,80,25
SPCR,P,G,3,September,2005,X,3,80,35
SPCR,P,G,3,September,2005,X,3,82,20
BOER4,P,G,3,September,2005,X,3,82,30
SPCR,P,G,3,September,2005,X,3,84,8
GUSA2,P,S,3,September,2005,X,3,84,65
SPCR,P,G,3,September,2005,X,3,90,2
BOER4,P,G,3,September,2005,X,3,90,95
BOBA2,A,G,3,September,2005,X,3,92,1
ENDE,P,G,3,September,2005,X,3,92,1
EUEX4,A,H,3,September,2005,X,3,92,1
MOSQ,A,G,3,September,2005,X,3,92,1
ARAD,A,G,3,September,2005,X,3,92,2
ZIGR,P,H,3,September,2005,X,3,92,2
BOER4,P,G,3,September,2005,X,3,92,10
BOBA2,A,G,3,September,2005,X,3,94,1
BOER4,P,G,3,September,2005,X,3,94,1
DAPU7,P,G,3,September,2005,X,3,94,1
BOBA2,A,G,3,September,2005,X,3,96,1
BOER4,P,G,3,September,2005,X,3,102,30
SPFL2,P,G,3,September,2005,X,3,104,5
BOER4,P,G,3,September,2005,X,3,104,25
SPCR,P,G,3,September,2005,X,3,106,4
BOER4,P,G,3,September,2005,X,3,106,65
EUEX4,A,H,3,September,2005,X,3,108,1
SPCR,P,G,3,September,2005,X,3,108,1
BOER4,P,G,3,September,2005,X,3,108,30
TRRA,A,G,3,September,2005,X,3,114,1
BOER4,P,G,3,September,2005,X,3,114,30
ENDE,P,G,3,September,2005,X,3,116,1
RUMEX,P,H,3,September,2005,X,3,116,1
SPCR,P,G,3,September,2005,X,3,116,1
BOER4,P,G,3,September,2005,X,3,116,80
ARAD,A,G,3,September,2005,X,3,118,1
MUAR2,P,G,3,September,2005,X,3,118,4
SPCR,P,G,3,September,2005,X,3,118,15
BOER4,P,G,3,September,2005,X,3,118,20
BOER4,P,G,3,September,2005,X,3,120,45
SPFL2,P,G,3,September,2005,X,3,126,4
BOER4,P,G,3,September,2005,X,3,126,85
SPCR,P,G,3,September,2005,X,3,128,4
BOER4,P,G,3,September,2005,X,3,128,55
SPFL2,P,G,3,September,2005,X,3,130,15
BOER4,P,G,3,September,2005,X,3,130,25
SPFL2,P,G,3,September,2005,X,3,132,4
BOER4,P,G,3,September,2005,X,3,132,50
CHSES,A,H,3,September,2005,X,3,138,1
SPCR,P,G,3,September,2005,X,3,138,4
BOER4,P,G,3,September,2005,X,3,138,45
BOER4,P,G,3,September,2005,X,3,140,40
BOER4,P,G,3,September,2005,X,3,142,25
ASNU4,A,H,3,September,2005,X,3,144,1
CHSES,A,H,3,September,2005,X,3,144,1
SPCR,P,G,3,September,2005,X,3,144,15
BOER4,P,G,3,September,2005,X,3,144,25
EVNU,P,H,1,April,2006,G,1,6,1
PLPA2,A,H,1,April,2006,G,1,6,5
PLPA2,A,H,1,April,2006,G,1,8,1
APRAH,P,H,1,April,2006,G,1,10,1
PLPA2,A,H,1,April,2006,G,1,10,1
PLPA2,A,H,1,April,2006,G,1,12,2
PLPA2,A,H,1,April,2006,G,1,18,1
PLPA2,A,H,1,April,2006,G,1,20,1
PLPA2,A,H,1,April,2006,G,1,22,4
PLPA2,A,H,1,April,2006,G,1,24,1
PLPA2,A,H,1,April,2006,G,1,30,2
PLPA2,A,H,1,April,2006,G,1,32,10
GACO5,P,H,1,April,2006,G,1,34,1
PLPA2,A,H,1,April,2006,G,1,34,2
PLPA2,A,H,1,April,2006,G,1,36,1
PLPA2,A,H,1,April,2006,G,1,42,1
NONE,NA,NA,1,April,2006,G,1,44,0
NONE,NA,NA,1,April,2006,G,1,46,0
PLPA2,A,H,1,April,2006,G,1,48,5
PLPA2,A,H,1,April,2006,G,1,54,2
PLPA2,A,H,1,April,2006,G,1,56,1
PLPA2,A,H,1,April,2006,G,1,58,3
PLPA2,A,H,1,April,2006,G,1,60,1
PLPA2,A,H,1,April,2006,G,1,66,1
BREUC2,P,S,1,April,2006,G,1,68,3
NONE,NA,NA,1,April,2006,G,1,70,0
HODR,P,H,1,April,2006,G,1,72,1
NONE,NA,NA,1,April,2006,G,1,78,0
PLPA2,A,H,1,April,2006,G,1,80,1
APRAH,P,H,1,April,2006,G,1,82,1
CRCR3,A,H,1,April,2006,G,1,82,1
HODR,P,H,1,April,2006,G,1,82,1
PLPA2,A,H,1,April,2006,G,1,82,1
ASNU4,A,H,1,April,2006,G,1,84,1
PLPA2,A,H,1,April,2006,G,1,84,2
NONE,NA,NA,1,April,2006,G,1,90,0
PLPA2,A,H,1,April,2006,G,1,92,6
PLPA2,A,H,1,April,2006,G,1,94,1
PLPA2,A,H,1,April,2006,G,1,96,1
PLPA2,A,H,1,April,2006,G,1,102,1
CRCR3,A,H,1,April,2006,G,1,104,1
PLPA2,A,H,1,April,2006,G,1,104,1
PLPA2,A,H,1,April,2006,G,1,106,1
NONE,NA,NA,1,April,2006,G,1,108,0
PLPA2,A,H,1,April,2006,G,1,114,1
PLPA2,A,H,1,April,2006,G,1,116,2
PLPA2,A,H,1,April,2006,G,1,118,2
PLPA2,A,H,1,April,2006,G,1,120,2
PLPA2,A,H,1,April,2006,G,1,126,14
PLPA2,A,H,1,April,2006,G,1,128,1
PLPA2,A,H,1,April,2006,G,1,130,1
NONE,NA,NA,1,April,2006,G,1,132,0
PLPA2,A,H,1,April,2006,G,1,138,10
NONE,NA,NA,1,April,2006,G,1,140,0
PLPA2,A,H,1,April,2006,G,1,142,10
PLPA2,A,H,1,April,2006,G,1,144,1
NONE,NA,NA,1,April,2006,G,2,6,0
PLPA2,A,H,1,April,2006,G,2,8,25
PLPA2,A,H,1,April,2006,G,2,10,1
NONE,NA,NA,1,April,2006,G,2,12,0
PLPA2,A,H,1,April,2006,G,2,18,1
APRAH,P,H,1,April,2006,G,2,20,1
PLPA2,A,H,1,April,2006,G,2,20,2
PLPA2,A,H,1,April,2006,G,2,22,4
NONE,NA,NA,1,April,2006,G,2,24,0
PLPA2,A,H,1,April,2006,G,2,30,3
PLPA2,A,H,1,April,2006,G,2,32,2
CHLA10,A,H,1,April,2006,G,2,34,1
LIPU4,A,H,1,April,2006,G,2,34,1
ASNU4,A,H,1,April,2006,G,2,34,2
PLPA2,A,H,1,April,2006,G,2,34,15
PLPA2,A,H,1,April,2006,G,2,36,5
PLPA2,A,H,1,April,2006,G,2,42,1
PLPA2,A,H,1,April,2006,G,2,44,4
PLPA2,A,H,1,April,2006,G,2,46,2
APRAH,P,H,1,April,2006,G,2,48,1
PLPA2,A,H,1,April,2006,G,2,48,3
PLPA2,A,H,1,April,2006,G,2,54,2
APRAH,P,H,1,April,2006,G,2,56,1
PLPA2,A,H,1,April,2006,G,2,56,1
ASNU4,A,H,1,April,2006,G,2,58,1
APRAH,P,H,1,April,2006,G,2,58,2
PLPA2,A,H,1,April,2006,G,2,58,2
PLPA2,A,H,1,April,2006,G,2,60,2
APRAH,P,H,1,April,2006,G,2,66,1
KAPA,A,H,1,April,2006,G,2,68,1
PLPA2,A,H,1,April,2006,G,2,68,1
EPTO,P,S,1,April,2006,G,2,70,1
PLPA2,A,H,1,April,2006,G,2,70,1
CHLA10,A,H,1,April,2006,G,2,72,1
PLPA2,A,H,1,April,2006,G,2,72,1
NONE,NA,NA,1,April,2006,G,2,78,0
APRAH,P,H,1,April,2006,G,2,82,1
HOGL2,P,H,1,April,2006,G,2,82,1
PLPA2,A,H,1,April,2006,G,2,82,1
SATR12,A,H,1,April,2006,G,2,82,1
PLPA2,A,H,1,April,2006,G,2,84,2
APRAH,P,H,1,April,2006,G,2,90,1
PLPA2,A,H,1,April,2006,G,2,90,1
APRAH,P,H,1,April,2006,G,2,92,1
PLPA2,A,H,1,April,2006,G,2,94,1
CHLA10,A,H,1,April,2006,G,2,96,1
PLPA2,A,H,1,April,2006,G,2,96,1
PLPA2,A,H,1,April,2006,G,2,102,1
PLPA2,A,H,1,April,2006,G,2,104,1
PLPA2,A,H,1,April,2006,G,2,106,1
HOGL2,P,H,1,April,2006,G,2,108,0.1
PLPA2,A,H,1,April,2006,G,2,108,2
NONE,NA,NA,1,April,2006,G,2,114,0
NONE,NA,NA,1,April,2006,G,2,116,0
EVNU,P,H,1,April,2006,G,2,118,1
PLPA2,A,H,1,April,2006,G,2,120,1
PLPA2,A,H,1,April,2006,G,2,126,2
NONE,NA,NA,1,April,2006,G,2,128,0
PLPA2,A,H,1,April,2006,G,2,130,2
PLPA2,A,H,1,April,2006,G,2,132,1
SPHA,P,H,1,April,2006,G,2,132,1
NONE,NA,NA,1,April,2006,G,2,138,0
NONE,NA,NA,1,April,2006,G,2,140,0
PLPA2,A,H,1,April,2006,G,2,142,1
PLPA2,A,H,1,April,2006,G,2,144,1
PLPA2,A,H,1,April,2006,G,3,6,2
PLPA2,A,H,1,April,2006,G,3,8,10
PLPA2,A,H,1,April,2006,G,3,10,1
APRAH,P,H,1,April,2006,G,3,12,1
ASNU4,A,H,1,April,2006,G,3,12,1
CRCR3,A,H,1,April,2006,G,3,12,2
PLPA2,A,H,1,April,2006,G,3,12,15
NONE,NA,NA,1,April,2006,G,3,18,0
CHLA10,A,H,1,April,2006,G,3,20,1
PLPA2,A,H,1,April,2006,G,3,20,1
ERWR,P,H,1,April,2006,G,3,22,2
APRAH,P,H,1,April,2006,G,3,24,1
PLPA2,A,H,1,April,2006,G,3,24,2
PLPA2,A,H,1,April,2006,G,3,30,1
APRAH,P,H,1,April,2006,G,3,30,2
APRAH,P,H,1,April,2006,G,3,32,2
PLPA2,A,H,1,April,2006,G,3,32,2
PLPA2,A,H,1,April,2006,G,3,34,2
PLPA2,A,H,1,April,2006,G,3,36,2
APRAH,P,H,1,April,2006,G,3,42,1
MAPIP,P,H,1,April,2006,G,3,42,1
PLPA2,A,H,1,April,2006,G,3,42,1
PLPA2,A,H,1,April,2006,G,3,44,2
PLPA2,A,H,1,April,2006,G,3,46,3
APRAH,P,H,1,April,2006,G,3,46,4
NONE,NA,NA,1,April,2006,G,3,48,0
CRCR3,A,H,1,April,2006,G,3,54,1
PLPA2,A,H,1,April,2006,G,3,54,10
ASNU4,A,H,1,April,2006,G,3,56,1
PLPA2,A,H,1,April,2006,G,3,56,2
PLPA2,A,H,1,April,2006,G,3,58,1
AMCR,A,H,1,April,2006,G,3,60,2
PLPA2,A,H,1,April,2006,G,3,60,2
HYFIC,P,H,1,April,2006,G,3,66,1
PLPA2,A,H,1,April,2006,G,3,66,4
APRAH,P,H,1,April,2006,G,3,68,1
CRCR3,A,H,1,April,2006,G,3,68,1
PLPA2,A,H,1,April,2006,G,3,68,5
APRAH,P,H,1,April,2006,G,3,70,1
PLPA2,A,H,1,April,2006,G,3,70,1
PLPA2,A,H,1,April,2006,G,3,72,1
ASNU4,A,H,1,April,2006,G,3,78,1
PLPA2,A,H,1,April,2006,G,3,78,2
PLPA2,A,H,1,April,2006,G,3,80,2
APRAH,P,H,1,April,2006,G,3,82,1
ASNU4,A,H,1,April,2006,G,3,82,1
PLPA2,A,H,1,April,2006,G,3,82,5
PLPA2,A,H,1,April,2006,G,3,84,2
PLPA2,A,H,1,April,2006,G,3,90,1
PLPA2,A,H,1,April,2006,G,3,92,1
APRAH,P,H,1,April,2006,G,3,92,3
PLPA2,A,H,1,April,2006,G,3,94,1
ASNU4,A,H,1,April,2006,G,3,96,1
PLPA2,A,H,1,April,2006,G,3,96,2
APRAH,P,H,1,April,2006,G,3,96,3
APRAH,P,H,1,April,2006,G,3,102,1
ASNU4,A,H,1,April,2006,G,3,102,1
HYFIC,P,H,1,April,2006,G,3,102,1
PLPA2,A,H,1,April,2006,G,3,102,1
APRAH,P,H,1,April,2006,G,3,104,1
ASNU4,A,H,1,April,2006,G,3,104,1
OECAC2,P,H,1,April,2006,G,3,104,1
SPWR,P,H,1,April,2006,G,3,104,1
CRCR3,A,H,1,April,2006,G,3,104,2
PLPA2,A,H,1,April,2006,G,3,104,7
NONE,NA,NA,1,April,2006,G,3,106,0
APRAH,P,H,1,April,2006,G,3,108,1
CINE,B,H,1,April,2006,G,3,108,1
GACO5,P,H,1,April,2006,G,3,108,1
PLPA2,A,H,1,April,2006,G,3,108,1
ASNU4,A,H,1,April,2006,G,3,114,1
PLPA2,A,H,1,April,2006,G,3,114,2
APRAH,P,H,1,April,2006,G,3,116,2
PLPA2,A,H,1,April,2006,G,3,116,10
NONE,NA,NA,1,April,2006,G,3,118,0
SATR12,A,H,1,April,2006,G,3,120,1
SEFLF,P,H,1,April,2006,G,3,120,1
SPWR,P,H,1,April,2006,G,3,120,2
BELY,P,H,1,April,2006,G,3,120,6
APRAH,P,H,1,April,2006,G,3,126,1
OECAC2,P,H,1,April,2006,G,3,126,1
PLPA2,A,H,1,April,2006,G,3,126,2
APRAH,P,H,1,April,2006,G,3,128,1
GACO5,P,H,1,April,2006,G,3,128,1
PLPA2,A,H,1,April,2006,G,3,128,6
NONE,NA,NA,1,April,2006,G,3,130,0
APRAH,P,H,1,April,2006,G,3,132,2
PLPA2,A,H,1,April,2006,G,3,132,4
APRAH,P,H,1,April,2006,G,3,138,1
PLPA2,A,H,1,April,2006,G,3,138,1
SPWR,P,H,1,April,2006,G,3,138,1
PLPA2,A,H,1,April,2006,G,3,140,3
APRAH,P,H,1,April,2006,G,3,142,1
PLPA2,A,H,1,April,2006,G,3,142,5
PLPA2,A,H,1,April,2006,G,3,144,1
NONE,NA,NA,1,April,2006,S,2,6,0
APRAH,P,H,1,April,2006,S,2,8,1
NONE,NA,NA,1,April,2006,S,2,10,0
NONE,NA,NA,1,April,2006,S,2,12,0
APRAH,P,H,1,April,2006,S,2,18,1
MAPIP,P,H,1,April,2006,S,2,18,1
APRAH,P,H,1,April,2006,S,2,20,1
CHLA10,A,H,1,April,2006,S,2,20,1
GUWR,A,H,1,April,2006,S,2,20,1
SPLE,P,H,1,April,2006,S,2,20,1
PLPA2,A,H,1,April,2006,S,2,20,4
SPLE,P,H,1,April,2006,S,2,22,1
APRAH,P,H,1,April,2006,S,2,22,2
ERRO2,A,H,1,April,2006,S,2,24,1
MAPIP,P,H,1,April,2006,S,2,24,1
PLPA2,A,H,1,April,2006,S,2,24,1
APRAH,P,H,1,April,2006,S,2,24,2
PLPA2,A,H,1,April,2006,S,2,30,1
APRAH,P,H,1,April,2006,S,2,32,1
GUSA2,P,S,1,April,2006,S,2,32,1
PLPA2,A,H,1,April,2006,S,2,32,1
SPLE,P,H,1,April,2006,S,2,32,2
APRAH,P,H,1,April,2006,S,2,34,1
GUSA2,P,S,1,April,2006,S,2,34,1
PLPA2,A,H,1,April,2006,S,2,34,1
SPLE,P,H,1,April,2006,S,2,34,1
PLPA2,A,H,1,April,2006,S,2,36,1
PLPA2,A,H,1,April,2006,S,2,42,1
SPLE,P,H,1,April,2006,S,2,42,1
PLPA2,A,H,1,April,2006,S,2,44,1
APRAH,P,H,1,April,2006,S,2,46,1
MAPIP,P,H,1,April,2006,S,2,46,1
PLPA2,A,H,1,April,2006,S,2,46,1
SPLE,P,H,1,April,2006,S,2,46,1
NONE,NA,NA,1,April,2006,S,2,48,0
ASMIM,P,H,1,April,2006,S,2,54,1
PLPA2,A,H,1,April,2006,S,2,54,1
SPLE,P,H,1,April,2006,S,2,54,1
NONE,NA,NA,1,April,2006,S,2,56,0
APRAH,P,H,1,April,2006,S,2,58,1
CRCR3,A,H,1,April,2006,S,2,58,1
GLBI2,B,H,1,April,2006,S,2,58,1
PLPA2,A,H,1,April,2006,S,2,58,1
MAPIP,P,H,1,April,2006,S,2,58,2
SPCOC,P,H,1,April,2006,S,2,60,1
PLPA2,A,H,1,April,2006,S,2,66,1
PLPA2,A,H,1,April,2006,S,2,68,1
SPLE,P,H,1,April,2006,S,2,68,1
APRAH,P,H,1,April,2006,S,2,68,2
MAPIP,P,H,1,April,2006,S,2,68,2
MAPIP,P,H,1,April,2006,S,2,70,1
SPLE,P,H,1,April,2006,S,2,70,1
CRCR3,A,H,1,April,2006,S,2,72,1
SPLE,P,H,1,April,2006,S,2,72,5
APRAH,P,H,1,April,2006,S,2,78,1
PLPA2,A,H,1,April,2006,S,2,78,1
SPLE,P,H,1,April,2006,S,2,78,2
APRAH,P,H,1,April,2006,S,2,80,1
PLPA2,A,H,1,April,2006,S,2,80,1
MAPIP,P,H,1,April,2006,S,2,80,2
SPLE,P,H,1,April,2006,S,2,80,2
BREUC2,P,S,1,April,2006,S,2,82,1
APRAH,P,H,1,April,2006,S,2,84,1
ASMIM,P,H,1,April,2006,S,2,84,1
SPWR,P,H,1,April,2006,S,2,84,1
APRAH,P,H,1,April,2006,S,2,90,1
MELE2,P,H,1,April,2006,S,2,90,8
NONE,NA,NA,1,April,2006,S,2,92,0
CHLA10,A,H,1,April,2006,S,2,94,1
CRCR3,A,H,1,April,2006,S,2,94,1
APRAH,P,H,1,April,2006,S,2,94,2
PLPA2,A,H,1,April,2006,S,2,94,2
MAPIP,P,H,1,April,2006,S,2,94,4
APRAH,P,H,1,April,2006,S,2,96,1
PLPA2,A,H,1,April,2006,S,2,96,1
MAPIP,P,H,1,April,2006,S,2,96,3
NONE,NA,NA,1,April,2006,S,2,102,0
MAPIP,P,H,1,April,2006,S,2,104,6
APRAH,P,H,1,April,2006,S,2,106,1
SEFLF,P,H,1,April,2006,S,2,106,1
PLPA2,A,H,1,April,2006,S,2,106,2
SPCOC,P,H,1,April,2006,S,2,108,1
NONE,NA,NA,1,April,2006,S,2,114,0
NONE,NA,NA,1,April,2006,S,2,116,0
NONE,NA,NA,1,April,2006,S,2,118,0
NONE,NA,NA,1,April,2006,S,2,120,0
SPCOC,P,H,1,April,2006,S,2,126,1
PLPA2,A,H,1,April,2006,S,2,128,1
NONE,NA,NA,1,April,2006,S,2,130,0
ERRO2,A,H,1,April,2006,S,2,132,1
SPLE,P,H,1,April,2006,S,2,138,1
APRAH,P,H,1,April,2006,S,2,140,1
PLPA2,A,H,1,April,2006,S,2,140,1
NONE,NA,NA,1,April,2006,S,2,142,0
APRAH,P,H,1,April,2006,S,2,144,1
ASNU4,A,H,1,April,2006,S,2,144,1
PLPA2,A,H,1,April,2006,S,2,144,1
MAPIP,P,H,1,April,2006,S,3,6,1
CRCR3,A,H,1,April,2006,S,3,8,1
MAPIP,P,H,1,April,2006,S,3,8,1
PLPA2,A,H,1,April,2006,S,3,8,3
SPLE,P,H,1,April,2006,S,3,10,1
MAPIP,P,H,1,April,2006,S,3,18,1
PLPA2,A,H,1,April,2006,S,3,18,1
PLPA2,A,H,1,April,2006,S,3,20,3
NONE,NA,NA,1,April,2006,S,3,22,0
APRAH,P,H,1,April,2006,S,3,24,1
PLPA2,A,H,1,April,2006,S,3,24,2
APRAH,P,H,1,April,2006,S,3,30,1
PLPA2,A,H,1,April,2006,S,3,30,1
MELE2,P,H,1,April,2006,S,3,30,7
HOGL2,P,H,1,April,2006,S,3,32,1
MAPIP,P,H,1,April,2006,S,3,32,1
PLPA2,A,H,1,April,2006,S,3,32,1
PLPA2,A,H,1,April,2006,S,3,34,1
APRAH,P,H,1,April,2006,S,3,36,1
PLPA2,A,H,1,April,2006,S,3,36,1
APRAH,P,H,1,April,2006,S,3,42,2
MAPIP,P,H,1,April,2006,S,3,42,2
PLPA2,A,H,1,April,2006,S,3,42,2
SPWR,P,H,1,April,2006,S,3,42,4
PLPA2,A,H,1,April,2006,S,3,44,3
MELE2,P,H,1,April,2006,S,3,44,4
MELE2,P,H,1,April,2006,S,3,46,1
PLPA2,A,H,1,April,2006,S,3,48,2
HOGL2,P,H,1,April,2006,S,3,54,1
PLPA2,A,H,1,April,2006,S,3,54,1
MELE2,P,H,1,April,2006,S,3,54,3
MAPIP,P,H,1,April,2006,S,3,56,1
MELE2,P,H,1,April,2006,S,3,56,1
PLPA2,A,H,1,April,2006,S,3,56,1
CRCR3,A,H,1,April,2006,S,3,58,1
PLPA2,A,H,1,April,2006,S,3,58,1
SPLE,P,H,1,April,2006,S,3,58,1
MELE2,P,H,1,April,2006,S,3,58,3
MELE2,P,H,1,April,2006,S,3,60,1
PLPA2,A,H,1,April,2006,S,3,60,1
SPLE,P,H,1,April,2006,S,3,60,1
MAPIP,P,H,1,April,2006,S,3,60,3
PLPA2,A,H,1,April,2006,S,3,66,2
STPA4,P,H,1,April,2006,S,3,66,2
PLPA2,A,H,1,April,2006,S,3,68,1
SPLE,P,H,1,April,2006,S,3,68,1
PLPA2,A,H,1,April,2006,S,3,70,12
HOGL2,P,H,1,April,2006,S,3,72,1
MAPIP,P,H,1,April,2006,S,3,72,2
PLPA2,A,H,1,April,2006,S,3,72,6
HOGL2,P,H,1,April,2006,S,3,78,1
PLPA2,A,H,1,April,2006,S,3,78,1
SPLE,P,H,1,April,2006,S,3,78,1
MAPIP,P,H,1,April,2006,S,3,80,1
MELE2,P,H,1,April,2006,S,3,80,1
PLPA2,A,H,1,April,2006,S,3,80,1
SPLE,P,H,1,April,2006,S,3,80,1
ZIGR,P,H,1,April,2006,S,3,80,3
PLPA2,A,H,1,April,2006,S,3,82,2
SPLE,P,H,1,April,2006,S,3,82,2
APRAH,P,H,1,April,2006,S,3,84,1
CHAL11,P,H,1,April,2006,S,3,84,1
MAPIP,P,H,1,April,2006,S,3,84,2
PLPA2,A,H,1,April,2006,S,3,84,3
PLPA2,A,H,1,April,2006,S,3,90,1
SPLE,P,H,1,April,2006,S,3,92,1
PLPA2,A,H,1,April,2006,S,3,94,1
SPLE,P,H,1,April,2006,S,3,94,1
MAPIP,P,H,1,April,2006,S,3,94,3
PLPA2,A,H,1,April,2006,S,3,96,1
SPLE,P,H,1,April,2006,S,3,96,2
MELE2,P,H,1,April,2006,S,3,102,1
PLPA2,A,H,1,April,2006,S,3,102,1
MAPIP,P,H,1,April,2006,S,3,104,1
PLPA2,A,H,1,April,2006,S,3,104,1
MELE2,P,H,1,April,2006,S,3,104,2
SPWR,P,H,1,April,2006,S,3,104,2
LIPU4,A,H,1,April,2006,S,3,106,1
PLPA2,A,H,1,April,2006,S,3,106,1
APRAH,P,H,1,April,2006,S,3,106,2
MAPIP,P,H,1,April,2006,S,3,106,3
SPLE,P,H,1,April,2006,S,3,106,3
PLPA2,A,H,1,April,2006,S,3,108,1
MELE2,P,H,1,April,2006,S,3,108,3
SEBA3,P,H,1,April,2006,S,3,114,1
MAPIP,P,H,1,April,2006,S,3,114,3
MAPIP,P,H,1,April,2006,S,3,116,1
PLPA2,A,H,1,April,2006,S,3,116,1
SPLE,P,H,1,April,2006,S,3,116,1
APRAH,P,H,1,April,2006,S,3,118,1
PLPA2,A,H,1,April,2006,S,3,118,2
ASNU4,A,H,1,April,2006,S,3,120,1
MAPIP,P,H,1,April,2006,S,3,120,1
PLPA2,A,H,1,April,2006,S,3,120,1
APRAH,P,H,1,April,2006,S,3,126,1
OECAC2,P,H,1,April,2006,S,3,126,1
PLPA2,A,H,1,April,2006,S,3,126,1
MAPIP,P,H,1,April,2006,S,3,126,2
MAPIP,P,H,1,April,2006,S,3,128,1
PLPA2,A,H,1,April,2006,S,3,128,1
APRAH,P,H,1,April,2006,S,3,130,1
MELE2,P,H,1,April,2006,S,3,130,1
PLPA2,A,H,1,April,2006,S,3,130,2
SPLE,P,H,1,April,2006,S,3,130,4
MAPIP,P,H,1,April,2006,S,3,130,7
PLPA2,A,H,1,April,2006,S,3,132,1
SPLE,P,H,1,April,2006,S,3,132,1
ZIGR,P,H,1,April,2006,S,3,132,4
PLPA2,A,H,1,April,2006,S,3,138,1
SPLE,P,H,1,April,2006,S,3,140,2
PLPA2,A,H,1,April,2006,S,3,140,3
PLPA2,A,H,1,April,2006,S,3,142,1
APRAH,P,H,1,April,2006,S,3,144,1
SPLE,P,H,1,April,2006,S,3,144,3
PLPA2,A,H,1,April,2006,X,1,6,2
PLPA2,A,H,1,April,2006,X,1,8,1
PLPA2,A,H,1,April,2006,X,1,10,1
CHLA10,A,H,1,April,2006,X,1,12,1
DEPI,A,H,1,April,2006,X,1,12,1
PLPA2,A,H,1,April,2006,X,1,12,2
PLPA2,A,H,1,April,2006,X,1,18,5
GAPI,P,H,1,April,2006,X,1,20,1
PLPA2,A,H,1,April,2006,X,1,20,3
PLPA2,A,H,1,April,2006,X,1,22,4
PLPA2,A,H,1,April,2006,X,1,24,18
SPHA,P,H,1,April,2006,X,1,30,1
PLPA2,A,H,1,April,2006,X,1,30,3
PLPA2,A,H,1,April,2006,X,1,32,5
PLPA2,A,H,1,April,2006,X,1,34,1
PLPA2,A,H,1,April,2006,X,1,36,12
