year,season,date,site,treatment,quad,species,obs,cover,height,count,comment
2009,3,10/6/2009,MS,C,6,LATR2,25,0.05,3,9,NA
2009,3,10/6/2009,MS,C,6,LATR2,26,0.5,7,3,NA
2009,3,10/6/2009,MS,C,6,LATR2,27,0.25,10,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,28,0.5,17,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,29,1,15,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,30,2,18,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,31,1.5,10,3,NA
2009,3,10/6/2009,MS,C,6,LATR2,32,2,15,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,33,0.75,8,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,34,2,13,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,35,0.5,8,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,36,2.5,24,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,37,1.5,16,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,38,0.25,8,4,NA
2009,3,10/6/2009,MS,C,6,LATR2,39,1,15,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,40,0.5,10,2,NA
2009,3,10/6/2009,MS,C,6,LATR2,41,1.5,13,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,42,2,16,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,43,0.75,13,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,44,4.5,30,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,45,3,21,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,46,2.5,23,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,47,0.5,13,2,NA
2009,3,10/6/2009,MS,C,6,LATR2,48,0.75,10,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,49,1.5,14,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,50,0.75,12,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,51,1,14,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,52,2,12,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,53,1,5,3,NA
2009,3,10/6/2009,MS,C,6,LATR2,54,0.5,12,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,55,1,11,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,56,0.1,4,2,NA
2009,3,10/6/2009,MS,C,6,LATR2,57,1,13,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,60,0.75,12,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,61,2,12,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,62,2,17,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,63,0.25,8,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,64,0.5,8,1,NA
2009,3,10/6/2009,MS,C,6,LATR2,65,0.1,5,1,NA
2009,3,10/6/2009,MS,C,6,STEM,1,1,720,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,1,1.5,8,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,2,0.1,7,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,3,0.5,7,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,4,9,15,2,NA
2009,3,10/6/2009,MS,C,7,BOER4,5,2.5,9,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,6,10,14,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,7,8,13,1,NA
2009,3,10/6/2009,MS,C,7,BOER4,8,0.75,9,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,1,4,11,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,2,6,12,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,3,2,10,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,4,0.5,5,2,NA
2009,3,10/6/2009,MS,C,8,BOER4,5,0.5,8,2,NA
2009,3,10/6/2009,MS,C,8,BOER4,6,0.25,7,2,NA
2009,3,10/6/2009,MS,C,8,BOER4,7,0.1,6,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,8,3.5,12,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,9,2,12,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,10,8,11,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,11,0.75,11,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,12,2.5,10,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,13,3.5,11,1,NA
2009,3,10/6/2009,MS,C,8,BOER4,14,4,13,1,NA
2009,3,10/6/2009,MS,C,8,GUSA2,1,3,30,1,NA
2009,3,10/6/2009,MS,C,8,MUAR2,1,0.25,7,1,NA
2009,3,10/6/2009,MS,C,8,MUAR2,2,0.1,12,2,NA
2009,3,10/6/2009,MS,C,9,BOER4,1,10,11,1,NA
2009,3,10/6/2009,MS,C,9,BOER4,2,5,11,1,NA
2009,3,10/6/2009,MS,C,9,BOER4,3,3,14,1,NA
2009,3,10/6/2009,MS,C,9,BOER4,4,4.5,14,2,NA
2009,3,10/6/2009,MS,C,9,BOER4,5,0.25,6,4,NA
2009,3,10/6/2009,MS,C,9,BOER4,6,0.1,6,3,NA
2009,3,10/6/2009,MS,C,9,BOER4,7,0.05,4,1,NA
2009,3,10/6/2009,MS,C,9,GUSA2,1,0.75,10,1,NA
2009,3,10/6/2009,MS,C,9,GUSA2,2,0.1,9,1,NA
2009,3,10/6/2009,MS,C,9,GUSA2,3,3,24,1,NA
2009,3,10/6/2009,MS,C,9,GUSA2,4,0.5,14,2,NA
2009,3,10/6/2009,MS,C,9,LATR2,1,0.5,18,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,2,0.75,16,2,NA
2009,3,10/6/2009,MS,C,9,LATR2,3,0.25,5,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,4,0.75,16,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,5,1.5,20,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,6,0.1,8,2,NA
2009,3,10/6/2009,MS,C,9,LATR2,7,0.75,12,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,8,0.5,10,2,NA
2009,3,10/6/2009,MS,C,9,LATR2,9,0.25,10,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,10,1,18,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,11,1.5,18,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,12,1.5,23,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,13,0.75,18,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,14,0.5,16,1,NA
2009,3,10/6/2009,MS,C,9,LATR2,15,0.75,18,1,NA
2009,3,10/6/2009,MS,C,9,STEM,1,1,160,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,1,3,12,2,NA
2009,3,10/6/2009,MS,C,10,BOER4,2,0.5,10,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,3,0.25,7,4,NA
2009,3,10/6/2009,MS,C,10,BOER4,4,0.01,7,2,NA
2009,3,10/6/2009,MS,C,10,BOER4,5,1,8,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,6,1.5,10,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,7,9,14,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,8,6,11,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,9,2.5,13,1,NA
2009,3,10/6/2009,MS,C,10,BOER4,10,2,11,2,NA
2009,3,10/6/2009,MS,C,10,BOER4,11,1.5,10,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,1,1.5,14,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,2,2,17,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,3,0.05,6,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,4,0.75,18,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,5,1,14,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,6,1.5,12,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,7,2.5,20,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,8,2,20,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,9,0.25,6,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,10,0.05,5,1,NA
2009,3,10/6/2009,MS,C,10,LATR2,11,0.1,4,1,NA
2009,3,10/6/2009,MS,C,10,SPCO4,1,1,20,1,NA
2009,3,10/6/2009,MS,C,10,SPCO4,2,1,24,1,NA
2009,3,10/6/2009,MS,C,10,SPCO4,3,3,21,1,NA
2009,3,10/6/2009,MS,C,10,SPCO4,4,2,20,1,NA
2009,3,10/6/2009,MS,C,10,STEM,1,1,140,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,1,9,14,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,2,0.1,6,6,NA
2009,3,10/6/2009,MS,C,11,BOER4,3,0.5,4,4,NA
2009,3,10/6/2009,MS,C,11,BOER4,4,3.5,12,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,5,4,13,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,6,4.5,15,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,7,0.25,6,2,NA
2009,3,10/6/2009,MS,C,11,BOER4,8,0.75,11,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,9,0.5,6,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,10,0.05,5,5,NA
2009,3,10/6/2009,MS,C,11,BOER4,11,8.5,10,1,NA
2009,3,10/6/2009,MS,C,11,BOER4,12,2,10,1,NA
2009,3,10/6/2009,MS,C,11,SOEL,1,0.05,3,1,NA
2009,3,10/6/2009,MS,C,11,SOEL,2,0.05,10,1,NA
2009,3,10/6/2009,MS,C,12,BOER4,1,0.05,3,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,1,0.75,11,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,2,1,12,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,3,2.5,23,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,4,1.5,18,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,5,1.5,13,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,6,0.5,7,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,7,0.1,5,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,8,0.75,8,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,9,0.5,5,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,10,2.5,13,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,11,0.75,7,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,12,0.25,6,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,13,0.25,3,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,14,0.75,10,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,15,1.5,16,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,16,0.1,6,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,17,0.75,13,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,18,1,12,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,19,1,14,3,NA
2009,3,10/6/2009,MS,C,12,LATR2,20,0.25,10,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,21,0.75,7,3,NA
2009,3,10/6/2009,MS,C,12,LATR2,22,0.5,7,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,23,1.5,13,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,24,0.1,5,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,25,0.25,7,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,26,0.5,11,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,27,0.75,8,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,28,1,13,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,29,0.5,6,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,30,2,17,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,31,1.5,12,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,32,0.75,16,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,33,0.25,4,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,34,0.1,3,4,NA
2009,3,10/6/2009,MS,C,12,LATR2,35,1.5,10,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,36,0.5,7,4,NA
2009,3,10/6/2009,MS,C,12,LATR2,37,1.5,12,2,NA
2009,3,10/6/2009,MS,C,12,LATR2,38,0.25,6,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,39,0.1,5,3,NA
2009,3,10/6/2009,MS,C,12,LATR2,40,2,14,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,41,1,8,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,42,0.75,6,1,NA
2009,3,10/6/2009,MS,C,12,LATR2,43,0.25,6,1,NA
2009,3,10/6/2009,MS,C,12,SOEL,1,0.05,2,1,NA
2009,3,10/6/2009,MS,C,12,SOEL,2,0.1,7,1,NA
2009,3,10/6/2009,MS,C,12,STEM,1,1,360,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,1,1.5,11,2,NA
2009,3,10/6/2009,MS,C,13,BOER4,2,3.5,10,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,3,1,11,3,NA
2009,3,10/6/2009,MS,C,13,BOER4,4,0.75,7,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,5,4,11,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,6,0.05,6,5,NA
2009,3,10/6/2009,MS,C,13,BOER4,7,0.1,8,7,NA
2009,3,10/6/2009,MS,C,13,BOER4,8,2.5,10,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,9,0.5,8,2,NA
2009,3,10/6/2009,MS,C,13,BOER4,10,5,11,1,NA
2009,3,10/6/2009,MS,C,13,BOER4,11,0.25,8,1,NA
2009,3,10/6/2009,MS,C,13,GUSA2,1,0.75,16,1,NA
2009,3,10/6/2009,MS,C,13,GUSA2,2,0.5,12,1,NA
2009,3,10/6/2009,MS,C,13,SPCO4,1,0.5,15,1,NA
2009,3,10/6/2009,MS,C,14,BOER4,1,8,12,1,NA
2009,3,10/6/2009,MS,C,14,BOER4,2,5,12,1,NA
2009,3,10/6/2009,MS,C,14,BOER4,3,0.1,6,2,NA
2009,3,10/6/2009,MS,C,14,BOER4,4,0.1,5,1,NA
2009,3,10/6/2009,MS,C,14,BOER4,5,0.05,4,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,1,0.5,7,3,NA
2009,3,10/6/2009,MS,C,14,LATR2,2,0.5,10,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,3,0.1,7,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,4,0.1,4,2,NA
2009,3,10/6/2009,MS,C,14,LATR2,5,0.05,3,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,6,0.75,7,3,NA
2009,3,10/6/2009,MS,C,14,LATR2,7,1.5,10,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,8,0.25,9,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,9,1,14,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,10,1,10,2,NA
2009,3,10/6/2009,MS,C,14,LATR2,11,0.25,5,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,12,0.75,7,2,NA
2009,3,10/6/2009,MS,C,14,LATR2,13,0.25,4,1,NA
2009,3,10/6/2009,MS,C,14,LATR2,14,1.5,18,2,NA
2009,3,10/6/2009,MS,C,14,STEM,1,1,70,1,NA
2009,3,10/6/2009,MS,C,15,BOER4,1,1,12,1,NA
2009,3,10/6/2009,MS,C,15,BOER4,2,6,10,1,NA
2009,3,10/6/2009,MS,C,15,BOER4,3,9,11,1,NA
2009,3,10/6/2009,MS,C,15,BOER4,4,8,14,2,NA
2009,3,10/6/2009,MS,C,15,BOER4,5,0.05,3,2,NA
2009,3,10/6/2009,MS,C,15,BOER4,6,0.1,7,4,NA
2009,3,10/6/2009,MS,C,15,EPTO,1,11,25,1,NA
2009,3,10/6/2009,MS,C,15,GUSA2,1,0.75,17,1,NA
2009,3,10/6/2009,MS,C,16,BOER4,1,0.75,6,3,NA
2009,3,10/6/2009,MS,C,16,BOER4,2,7,7,1,NA
2009,3,10/6/2009,MS,C,16,BOER4,3,2.5,11,2,NA
2009,3,10/6/2009,MS,C,16,BOER4,4,0.25,9,2,NA
2009,3,10/6/2009,MS,C,16,BOER4,5,3,7,1,NA
2009,3,10/6/2009,MS,C,16,BOER4,6,5,6,1,NA
2009,3,10/6/2009,MS,C,16,BOER4,7,1,7,3,NA
2009,3,10/6/2009,MS,C,16,BOER4,8,1.5,8,1,NA
2009,3,10/6/2009,MS,C,16,BOER4,9,3.5,10,1,NA
2009,3,10/6/2009,MS,C,16,EPTO,1,10,27,1,NA
2009,3,10/6/2009,MS,C,16,GUSA2,1,10,40,1,NA
2009,3,10/6/2009,MS,C,16,GUSA2,2,1,16,1,NA
2009,3,10/6/2009,MS,C,16,HODR,1,0.75,5,1,NA
2009,3,10/6/2009,MS,C,16,HODR,2,0.1,4,1,NA
2009,3,10/6/2009,MS,C,16,HODR,3,0.75,6,1,NA
2009,3,10/6/2009,MS,C,16,HODR,4,0.05,4,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,1,0.1,7,12,NA
2009,3,10/6/2009,MS,C,17,BOER4,2,0.5,10,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,3,4,10,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,4,1.5,9,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,5,10,12,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,6,0.25,10,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,7,4.5,9,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,8,0.25,9,3,NA
2009,3,10/6/2009,MS,C,17,BOER4,9,2,10,1,NA
2009,3,10/6/2009,MS,C,17,BOER4,10,1,8,1,NA
2009,3,10/6/2009,MS,C,17,DAPU7,1,0.05,2,1,NA
2009,3,10/6/2009,MS,C,17,GUSA2,1,1,35,1,NA
2009,3,10/6/2009,MS,C,17,GUSA2,2,0.75,30,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,1,2,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,2,1,9,2,NA
2009,3,10/6/2009,MS,C,18,BOER4,3,4,8,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,4,6,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,5,2,10,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,6,9,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,7,5,13,2,NA
2009,3,10/6/2009,MS,C,18,BOER4,8,1.5,10,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,9,2.5,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,10,2,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,11,0.5,11,1,NA
2009,3,10/6/2009,MS,C,18,BOER4,12,0.1,6,3,NA
2009,3,10/6/2009,MS,C,18,BOER4,13,0.75,8,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,1,5.5,14,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,2,0.75,9,4,NA
2009,3,10/6/2009,MS,C,19,BOER4,3,1.5,9,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,4,3,12,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,5,1,6,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,6,3,9,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,7,1,11,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,8,0.5,8,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,9,0.25,11,1,NA
2009,3,10/6/2009,MS,C,19,BOER4,10,0.1,7,3,NA
2009,3,10/6/2009,MS,C,19,DAPU7,1,0.1,3,1,NA
2009,3,10/6/2009,MS,C,19,DAPU7,2,0.05,3,1,NA
2009,3,10/6/2009,MS,C,19,DAPU7,3,0.05,2,1,NA
2009,3,10/6/2009,MS,C,19,GUSA2,1,1.5,18,1,NA
2009,3,10/6/2009,MS,C,19,GUSA2,2,1,20,1,NA
2009,3,10/6/2009,MS,C,19,GUSA2,3,0.75,18,1,NA
2009,3,10/6/2009,MS,C,19,GUSA2,4,1,10,1,NA
2009,3,10/6/2009,MS,C,19,HODR,1,0.01,2,1,NA
2009,3,10/6/2009,MS,C,19,SOEL,1,0.5,15,1,NA
2009,3,10/6/2009,MS,C,19,SPCR,1,0.75,12,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,1,2.5,9,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,2,7,8,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,3,3.5,11,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,4,10,12,2,NA
2009,3,10/6/2009,MS,C,20,BOER4,5,10,10,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,6,8,13,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,7,1.5,14,1,NA
2009,3,10/6/2009,MS,C,20,BOER4,8,2.5,12,2,NA
2009,3,10/6/2009,MS,C,20,BOER4,9,1,10,2,NA
2009,3,10/6/2009,MS,C,20,BOER4,10,0.1,6,4,NA
2009,3,10/7/2009,MS,C,21,BOER4,1,9,13,2,NA
2009,3,10/7/2009,MS,C,21,BOER4,2,0.5,10,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,3,6.5,10,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,4,4,14,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,5,1,11,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,6,0.1,10,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,7,0.05,4,2,NA
2009,3,10/7/2009,MS,C,21,BOER4,8,3,9,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,9,1.5,10,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,10,5,13,1,NA
2009,3,10/7/2009,MS,C,21,BOER4,11,0.25,8,1,NA
2009,3,10/7/2009,MS,C,21,GUSA2,1,1,14,2,NA
2009,3,10/7/2009,MS,C,22,BOER4,1,5,13,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,2,9,11,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,3,7,10,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,4,1,7,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,5,0.5,7,2,NA
2009,3,10/7/2009,MS,C,22,BOER4,6,10,12,2,NA
2009,3,10/7/2009,MS,C,22,BOER4,7,4.5,13,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,8,1,10,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,9,2,13,1,NA
2009,3,10/7/2009,MS,C,22,BOER4,10,0.25,10,5,NA
2009,3,10/7/2009,MS,C,22,BOER4,12,0.1,6,7,NA
2009,3,10/7/2009,MS,C,22,LATR2,1,1,14,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,2,0.75,6,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,3,0.5,7,2,NA
2009,3,10/7/2009,MS,C,22,LATR2,4,1.5,10,2,NA
2009,3,10/7/2009,MS,C,22,LATR2,5,0.75,11,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,6,3,25,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,7,0.25,8,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,8,1,10,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,9,0.1,6,1,NA
2009,3,10/7/2009,MS,C,22,LATR2,10,0.5,6,1,NA
2009,3,10/7/2009,MS,C,22,STEM,1,1,60,1,NA
2009,3,10/7/2009,MS,C,23,ARPU9,1,0.25,12,1,NA
2009,3,10/7/2009,MS,C,23,BOER4,1,4,12,1,NA
2009,3,10/7/2009,MS,C,23,BOER4,2,9,13,2,NA
2009,3,10/7/2009,MS,C,23,BOER4,3,10,10,2,NA
2009,3,10/7/2009,MS,C,23,BOER4,4,3,13,2,NA
2009,3,10/7/2009,MS,C,23,BOER4,5,2.5,14,1,NA
2009,3,10/7/2009,MS,C,23,BOER4,6,0.1,5,2,NA
2009,3,10/7/2009,MS,C,23,BOER4,7,1,8,1,NA
2009,3,10/7/2009,MS,C,23,BOER4,8,0.75,10,2,NA
2009,3,10/7/2009,MS,C,23,BOER4,9,1.5,13,1,NA
2009,3,10/7/2009,MS,C,23,BOER4,10,0.5,8,2,NA
2009,3,10/7/2009,MS,C,24,BOER4,1,2.5,9,1,NA
2009,3,10/7/2009,MS,C,24,BOER4,1,10,13,1,NA
2009,3,10/7/2009,MS,C,24,BOER4,2,0.25,8,4,NA
2009,3,10/7/2009,MS,C,24,BOER4,3,0.5,7,2,NA
2009,3,10/7/2009,MS,C,24,BOER4,4,0.1,7,2,NA
2009,3,10/7/2009,MS,C,24,BOER4,5,1,11,3,NA
2009,3,10/7/2009,MS,C,24,BOER4,6,1.5,10,3,NA
2009,3,10/7/2009,MS,C,24,BOER4,7,3,10,2,NA
2009,3,10/7/2009,MS,C,24,BOER4,8,0.75,9,4,NA
2009,3,10/7/2009,MS,C,24,BOER4,10,0.05,5,2,NA
2009,3,10/7/2009,MS,C,24,GUSA2,1,0.25,9,1,NA
2009,3,10/7/2009,MS,C,24,GUSA2,2,0.5,14,1,NA
2009,3,10/7/2009,MS,C,24,GUSA2,3,6.5,28,1,NA
2009,3,10/7/2009,MS,C,24,HODR,1,0.05,8,3,NA
2009,3,10/7/2009,MS,C,24,SPCR,1,3,27,1,NA
2009,3,10/7/2009,MS,C,25,BOER4,1,9,9,1,NA
2009,3,10/7/2009,MS,C,25,BOER4,2,1.5,9,1,NA
2009,3,10/7/2009,MS,C,25,BOER4,3,5.5,13,1,NA
2009,3,10/7/2009,MS,C,25,BOER4,4,9,17,2,NA
2009,3,10/7/2009,MS,C,25,BOER4,5,3.5,10,1,NA
2009,3,10/7/2009,MS,C,25,BOER4,6,4,15,1,NA
2009,3,10/7/2009,MS,C,25,EPTO,1,10,35,4,1 plant
2009,3,10/7/2009,MS,C,25,GUSA2,1,0.5,17,1,NA
2009,3,10/7/2009,MS,C,26,BOER4,1,4.5,12,1,NA
2009,3,10/7/2009,MS,C,26,BOER4,2,0.25,10,5,NA
2009,3,10/7/2009,MS,C,26,BOER4,3,0.05,9,2,NA
2009,3,10/7/2009,MS,C,26,BOER4,4,0.1,10,4,NA
2009,3,10/7/2009,MS,C,26,BOER4,5,1.5,14,2,NA
2009,3,10/7/2009,MS,C,26,BOER4,6,0.5,10,1,NA
2009,3,10/7/2009,MS,C,26,BOER4,7,2,11,1,NA
2009,3,10/7/2009,MS,C,26,BOER4,8,3.5,10,1,NA
2009,3,10/7/2009,MS,C,26,GUSA2,1,0.5,13,2,NA
2009,3,10/7/2009,MS,C,26,GUSA2,2,0.25,14,1,NA
2009,3,10/7/2009,MS,C,26,GUSA2,3,0.1,11,1,NA
2009,3,10/7/2009,MS,C,26,KRLA2,1,7,54,2,1 plant
2009,3,10/7/2009,MS,C,26,SPCO4,1,2,16,1,NA
2009,3,10/7/2009,MS,C,27,BOER4,1,0.05,2,1,NA
2009,3,10/7/2009,MS,C,27,BOER4,2,0.1,6,6,NA
2009,3,10/7/2009,MS,C,27,BOER4,3,0.25,8,4,NA
2009,3,10/7/2009,MS,C,27,BOER4,4,0.5,10,3,NA
2009,3,10/7/2009,MS,C,27,BOER4,5,0.75,13,3,NA
2009,3,10/7/2009,MS,C,27,BOER4,6,1.5,12,1,NA
2009,3,10/7/2009,MS,C,27,BOER4,7,0.25,11,3,NA
2009,3,10/7/2009,MS,C,27,GUSA2,1,6.5,30,1,NA
