Year,Month,Day,Site,Line,Trap,Order,Family,Genus,Species,Count,Comments
2000,6,14,P,D,1,OR,GRY,GRY,NYM,1,na
2000,6,14,P,D,1,OR,RHA,CEU,NYM,5,na
2000,6,14,P,D,1,OR,RHA,CEU,PAL,1,na
2000,6,14,P,D,3,AR,LYC,ALO,KOC,1,na
2000,6,14,P,D,3,CO,TEN,ELE,EXT,4,na
2000,6,14,P,D,3,OR,ACR,PSO,TEX,2,na
2000,6,14,P,D,3,OR,RHA,CEU,NYM,2,na
2000,6,14,P,D,3,OR,STE,STE,1,4,na
2000,6,14,P,D,5,CO,TEN,ELE,EXT,4,na
2000,6,14,P,D,5,CO,TEN,ELE,LON,1,na
2000,6,14,P,D,5,SO,ERE,ERE,1,2,na
2000,6,14,P,E,1,OR,ACR,ARP,CON,1,na
2000,6,14,P,E,1,SO,ERE,ERE,1,1,na
2000,6,14,P,E,3,AR,GNA,DRA,ANT,1,na
2000,6,14,P,E,3,CO,TEN,ELE,EXT,3,na
2000,6,14,P,E,3,CO,TEN,ELE,LON,1,na
2000,6,14,P,E,3,OR,ACR,ARP,CON,5,na
2000,6,14,P,E,3,OR,ACR,PSO,TEX,4,na
2000,6,14,P,E,3,SO,ERE,ERE,1,3,na
2000,6,14,P,E,5,CO,TEN,ELE,EXT,1,na
2000,6,14,P,E,5,CO,TEN,ELE,LON,3,na
2000,6,14,P,E,5,OR,ACR,PSO,TEX,1,na
2000,8,15,C,A,1,AR,PHI,TIB,DUT,1,na
2000,8,15,C,A,1,OR,ACR,TRI,PAL,1,na
2000,8,15,C,A,1,OR,ACR,XAN,COR,1,na
2000,8,15,C,A,1,OR,RHA,DAI,HAS,1,na
2000,8,15,C,A,3,OR,ACR,ACR,NYM,1,na
2000,8,15,C,A,5,OR,ACR,PSO,TEX,1,na
2000,8,15,C,A,5,SO,ERE,ERE,1,1,na
2000,8,15,C,B,1,AR,GNA,DRD,NYM,1,na
2000,8,15,C,B,1,OR,ACR,PSO,TEX,1,na
2000,8,15,C,B,1,SO,ERE,ERE,1,1,na
2000,8,15,C,B,3,AR,PHI,TIB,DUT,1,na
2000,8,15,C,B,3,AR,PHO,PSI,1,1,na
2000,8,15,C,B,3,SO,ERE,ERE,1,2,na
2000,8,15,C,B,5,OR,ACR,CIB,PAR,1,na
2000,8,15,C,C,1,OR,TET,ERE,SCU,1,na
2000,8,15,C,C,3,AR,PHO,PSI,1,1,na
2000,8,15,C,C,3,AR,THE,LAT,HES,1,na
2000,8,15,C,C,3,OR,ACR,BOO,ARG,1,na
2000,8,15,C,C,5,OR,ACR,BOO,ARG,4,na
2000,8,15,C,C,5,OR,ACR,CIB,PAR,2,na
2000,8,15,C,C,5,OR,ACR,PSO,TEX,1,na
2000,8,15,C,C,5,OR,TET,ERE,SCU,2,na
2000,8,15,C,D,1,OR,ACR,PSO,TEX,1,na
2000,8,15,C,D,3,OR,ACR,BOO,ARG,1,na
2000,8,15,C,D,3,OR,ACR,CIB,PAR,1,na
2000,8,15,C,D,3,OR,ACR,PSO,TEX,2,na
2000,8,15,C,D,3,OR,ACR,TRI,PAL,2,na
2000,8,15,C,D,3,OR,GRY,GRY,1,3,na
2000,8,15,C,D,5,AR,LYC,SCH,1,1,na
2000,8,15,C,D,5,OR,ACR,BOO,ARG,1,na
2000,8,15,C,D,5,OR,TET,ERE,SCU,3,na
2000,8,15,C,E,1,OR,ACR,PSO,DEL,1,na
2000,8,15,C,E,1,OR,ACR,PSO,TEX,2,na
2000,8,15,C,E,1,OR,GRY,CYC,COM,2,na
2000,8,15,C,E,3,OR,ACR,PSO,TEX,1,na
2000,8,15,C,E,3,OR,GRY,CYC,COM,1,na
2000,8,15,C,E,3,OR,GRY,GRY,1,2,na
2000,8,15,C,E,3,OR,TET,ARE,1,1,na
2000,8,15,C,E,5,OR,ACR,XAN,COR,1,na
2000,8,15,G,A,1,OR,GRY,CYC,COM,1,na
2000,8,15,G,A,1,OR,GRY,GRY,1,1,na
2000,8,15,G,A,3,AR,GNA,ZEL,TUO,1,na
2000,8,15,G,A,3,AR,SAL,HAB,NYM,1,na
2000,8,15,G,A,3,OR,ACR,ERI,SIM,1,na
2000,8,15,G,A,5,OR,ACR,ERI,SIM,2,na
2000,8,15,G,A,5,OR,ACR,OPE,OBS,1,na
2000,8,15,G,A,5,OR,ACR,PSO,DEL,1,na
2000,8,15,G,B,1,AR,GNA,ZEL,NYM,1,na
2000,8,15,G,B,3,AR,CLU,NEO,CHA,1,na
2000,8,15,G,B,3,AR,SAL,HAB,NYM,1,na
2000,8,15,G,B,5,OR,ACR,PSO,TEX,1,na
2000,8,15,G,C,1,OR,ACR,PSO,DEL,1,na
2000,8,15,G,C,1,OR,ACR,PSO,TEX,1,na
2000,8,15,G,C,1,OR,ACR,TRI,PAL,1,na
2000,8,15,G,C,1,OR,RHA,DAI,HAS,1,na
2000,8,15,G,C,3,OR,ACR,PSO,DEL,3,na
2000,8,15,G,C,3,OR,ACR,PSO,TEX,3,na
2000,8,15,G,C,3,OR,GRY,GRY,1,1,na
2000,8,15,G,C,5,OR,ACR,ACR,NYM,1,na
2000,8,15,G,C,5,OR,ACR,ERI,SIM,1,na
2000,8,15,G,C,5,OR,ACR,PSO,DEL,1,na
2000,8,15,G,C,5,OR,RHA,DAI,HAS,6,na
2000,8,15,G,D,1,AR,FIL,KUK,1,1,na
2000,8,15,G,D,1,OR,ACR,PSO,TEX,1,na
2000,8,15,G,D,1,SO,ERE,ERE,1,1,na
2000,8,15,G,D,3,AR,LYC,SCH,MCC,1,na
2000,8,15,G,D,3,OR,ACR,AUL,ELL,3,na
2000,8,15,G,D,3,OR,ACR,PSO,DEL,1,na
2000,8,15,G,D,3,OR,GRY,GRY,1,1,na
2000,8,15,G,D,3,OR,RHA,CEU,PAL,2,na
2000,8,15,G,D,5,OR,ACR,XAN,COR,1,na
2000,8,15,G,E,1,AR,LYC,SCH,MCC,1,na
2000,8,15,G,E,1,OR,ACR,ARP,PSE,1,na
2000,8,15,G,E,1,OR,ACR,COR,CRE,1,na
2000,8,15,G,E,1,OR,GRY,GRY,1,2,na
2000,8,15,G,E,1,SO,ERE,ERE,1,3,na
2000,8,15,G,E,3,-888,-888,-888,-888,-888,na
2000,8,15,G,E,5,AR,LYC,HOG,NYM,1,na
2000,8,15,G,E,5,AR,OXY,OXY,SAL,1,na
2000,8,15,G,E,5,OR,ACR,PSO,TEX,1,na
2000,8,15,G,E,5,OR,GRY,GRY,1,1,na
2000,8,15,P,A,1,AR,COR,CAS,1,1,na
2000,8,15,P,A,1,OR,ACR,COR,CRE,2,na
2000,8,15,P,A,1,OR,ACR,ERI,SIM,1,na
2000,8,15,P,A,1,OR,ACR,PSO,TEX,2,na
2000,8,15,P,A,1,OR,ACR,TRI,PAL,1,na
2000,8,15,P,A,1,OR,GRY,GRY,1,4,na
2000,8,15,P,A,1,OR,RHA,CEU,PAL,2,na
2000,8,15,P,A,3,OR,ACR,ARP,CON,1,na
2000,8,15,P,A,3,OR,GRY,GRY,1,7,na
2000,8,15,P,A,3,OR,RHA,CEU,PAL,5,na
2000,8,15,P,A,3,OR,STE,STE,1,2,na
2000,8,15,P,A,3,SO,ERE,ERE,1,1,na
2000,8,15,P,A,5,OR,STE,STE,1,1,na
2000,8,15,P,B,1,OR,ACR,PSO,TEX,2,na
2000,8,15,P,B,1,OR,ACR,PSO,TEX,2,na
2000,8,15,P,B,1,OR,ACR,TRA,KIO,1,na
2000,8,15,P,B,1,OR,GRY,GRY,1,2,na
2000,8,15,P,B,1,OR,STE,STE,1,1,na
2000,8,15,P,B,3,AR,LYC,PAR,ORO,3,na
2000,8,15,P,B,3,AR,LYC,SCH,MCC,2,na
2000,8,15,P,B,3,OR,GRY,GRY,1,5,na
2000,8,15,P,B,3,OR,STE,STE,1,3,na
2000,8,15,P,B,3,SO,ERE,ERE,1,2,na
2000,8,15,P,B,5,OR,ACR,PSO,TEX,1,na
2000,8,15,P,B,5,OR,GRY,GRY,1,8,na
2000,8,15,P,B,5,OR,RHA,CEU,PAL,1,na
2000,8,15,P,C,1,AR,MIM,MIM,1,1,na
2000,8,15,P,C,1,OR,ACR,PSO,TEX,1,na
2000,8,15,P,C,1,OR,ACR,TRA,KIO,1,na
2000,8,15,P,C,1,OR,GRY,CYC,COM,2,na
2000,8,15,P,C,1,OR,GRY,GRY,1,6,na
2000,8,15,P,C,1,OR,RHA,CEU,PAL,2,na
2000,8,15,P,C,1,OR,TET,ERE,SCU,1,na
2000,8,15,P,C,3,AR,AGE,AGE,NYM,1,na
2000,8,15,P,C,3,AR,GNA,HER,PRO,1,na
2000,8,15,P,C,3,AR,LYC,PAR,ORO,5,na
2000,8,15,P,C,3,OR,ACR,PSO,TEX,2,na
2000,8,15,P,C,3,OR,GRY,GRY,1,1,na
2000,8,15,P,C,3,OR,STE,STE,1,1,na
2000,8,15,P,C,5,OR,ACR,TRI,PAL,1,na
2000,8,15,P,C,5,OR,GRY,GRY,1,4,na
2000,8,15,P,C,5,OR,RHA,CEU,PAL,1,na
2000,8,15,P,D,1,AR,ACR,AMP,COL,1,na
2000,8,15,P,D,1,AR,LYC,LYC,NYM,1,na
2000,8,15,P,D,1,OR,ACR,COR,CRE,1,na
2000,8,15,P,D,1,OR,ACR,PSO,TEX,1,na
2000,8,15,P,D,1,OR,GRY,CYC,COM,4,na
2000,8,15,P,D,1,OR,GRY,GRY,1,4,na
2000,8,15,P,D,1,OR,RHA,CEU,PAL,25,na
2000,8,15,P,D,1,OR,TET,ERE,SCU,1,na
2000,8,15,P,D,3,AR,GNA,ZEL,TUO,1,na
2000,8,15,P,D,3,OR,ACR,ARP,CON,1,na
2000,8,15,P,D,3,OR,ACR,SYR,MON,1,na
2000,8,15,P,D,3,OR,ACR,TRA,KIO,2,na
2000,8,15,P,D,3,OR,GRY,GRY,1,2,na
2000,8,15,P,D,3,OR,RHA,CEU,PAL,19,na
2000,8,15,P,D,3,OR,STE,STE,1,1,na
2000,8,15,P,D,3,OR,TET,ARE,1,1,na
2000,8,15,P,D,3,OR,TET,ERE,SCU,3,na
2000,8,15,P,D,5,AR,LYC,PAR,ORO,1,na
2000,8,15,P,D,5,AR,SAL,SAL,NYM,1,na
2000,8,15,P,D,5,OR,ACR,ARP,CON,2,na
2000,8,15,P,D,5,OR,GRY,GRY,1,1,na
2000,8,15,P,D,5,OR,RHA,CEU,PAL,3,na
2000,8,15,P,D,5,OR,STE,STE,1,1,na
2000,8,15,P,D,5,SO,ERE,ERE,1,1,na
2000,8,15,P,E,1,AR,GNA,HER,NYM,1,na
2000,8,15,P,E,1,OR,ACR,ARP,CON,2,na
2000,8,15,P,E,1,OR,ACR,HEL,RUF,1,na
2000,8,15,P,E,1,OR,ACR,PSO,TEX,4,na
2000,8,15,P,E,1,OR,ACR,TRA,KIO,1,na
2000,8,15,P,E,1,OR,GRY,GRY,1,1,na
2000,8,15,P,E,1,OR,TET,ERE,SCU,2,na
2000,8,15,P,E,1,SO,ERE,ERE,1,1,na
2000,8,15,P,E,3,AR,GNA,ZEL,TUO,1,na
2000,8,15,P,E,3,OR,ACR,ACR,NYM,2,na
2000,8,15,P,E,3,OR,ACR,COR,CRE,10,na
2000,8,15,P,E,3,OR,ACR,PSO,TEX,14,na
2000,8,15,P,E,3,OR,GRY,CYC,COM,1,na
2000,8,15,P,E,3,OR,GRY,GRY,1,2,na
2000,8,15,P,E,3,SO,ERE,ERE,1,2,na
2000,8,15,P,E,5,OR,ACR,PSO,TEX,1,na
2000,8,15,P,E,5,OR,ACR,TRA,KIO,1,na
2000,8,15,P,E,5,OR,GRY,GRY,1,1,na
2000,8,15,P,E,5,OR,TET,ERE,SCU,1,na
2000,8,15,P,E,5,SO,ERE,ERE,1,2,na
2000,10,18,C,A,1,AR,GNA,HER,NYM,1,na
2000,10,18,C,A,1,OR,ACR,BOO,ARG,2,na
2000,10,18,C,A,3,OR,ACR,ACR,NYM,2,na
2000,10,18,C,A,5,OR,ACR,ACA,PIP,1,na
2000,10,18,C,A,5,OR,ACR,HIP,CAP,1,na
2000,10,18,C,B,1,AR,GNA,DRD,GOS,1,na
2000,10,18,C,B,1,OR,GRY,GRY,1,1,na
2000,10,18,C,B,1,OR,RHA,CEU,PAL,1,na
2000,10,18,C,B,1,SO,ERE,ERE,1,2,na
2000,10,18,C,B,3,-888,-888,-888,-888,-888,na
2000,10,18,C,B,5,OR,ACR,ACA,PIP,2,na
2000,10,18,C,C,1,OR,ACR,ACA,PIP,1,na
2000,10,18,C,C,1,OR,ACR,BOO,ARG,6,na
2000,10,18,C,C,1,OR,TET,ERE,SCU,1,na
2000,10,18,C,C,1,OR,TET,INS,ELE,1,na
2000,10,18,C,C,3,OR,ACR,BOO,ARG,2,na
2000,10,18,C,C,3,OR,ACR,CIB,PAR,1,na
2000,10,18,C,C,3,OR,ACR,PSO,TEX,1,na
2000,10,18,C,C,3,OR,ACR,TRI,PAL,1,na
2000,10,18,C,C,5,AR,LYC,HOG,NYM,1,na
2000,10,18,C,C,5,OR,ACR,ACA,PIP,2,na
2000,10,18,C,C,5,OR,ACR,ACR,NYM,2,na
2000,10,18,C,C,5,OR,ACR,BOO,ARG,4,na
2000,10,18,C,C,5,OR,ACR,PSO,TEX,1,na
2000,10,18,C,C,5,OR,ACR,TRI,PAL,1,na
2000,10,18,C,D,1,OR,ACR,BOO,ARG,1,na
2000,10,18,C,D,3,OR,ACR,ACR,NYM,1,na
2000,10,18,C,D,3,OR,ACR,PSO,TEX,1,na
2000,10,18,C,D,3,OR,ACR,TRI,PAL,1,na
2000,10,18,C,D,3,OR,GRY,CYC,COM,1,na
2000,10,18,C,D,5,OR,ACR,BOO,ARG,2,na
2000,10,18,C,D,5,OR,ACR,TRI,PAL,1,na
2000,10,18,C,E,1,OR,ACR,ACA,PIP,1,na
2000,10,18,C,E,1,OR,ACR,LEP,INT,1,na
2000,10,18,C,E,1,SO,ERE,ERE,1,1,na
2000,10,18,C,E,3,OR,ACR,ACR,NYM,1,na
2000,10,18,C,E,3,OR,ACR,BOO,ARG,3,na
2000,10,18,C,E,3,OR,TET,INS,ELE,1,na
2000,10,18,C,E,5,OR,ACR,MEL,1,1,na
2000,10,18,G,A,1,AR,GNA,ZEL,ANG,1,na
2000,10,18,G,A,1,AR,GNA,ZEL,NYM,1,na
2000,10,18,G,A,1,OR,ACR,MEL,1,1,na
2000,10,18,G,A,3,OR,ACR,ACR,NYM,1,na
2000,10,18,G,A,3,OR,ACR,ARP,NYM,1,na
2000,10,18,G,A,3,OR,ACR,AUL,ELL,2,na
2000,10,18,G,A,3,OR,ACR,LEP,INT,1,na
2000,10,18,G,A,3,OR,ACR,PSO,DEL,1,na
2000,10,18,G,A,5,OR,ACR,PSO,DEL,2,na
2000,10,18,G,B,1,AR,GNA,ZEL,NYM,1,na
2000,10,18,G,B,1,AR,LYC,SCH,NYM,1,na
2000,10,18,G,B,1,AR,THR,LAT,HES,1,na
2000,10,18,G,B,3,AR,LYC,SCH,NYM,1,na
2000,10,18,G,B,3,AR,OXY,OXY,SAL,1,na
2000,10,18,G,B,3,AR,SAL,PEL,NYM,1,na
2000,10,18,G,B,5,AR,CLU,NEO,CHA,1,na
2000,10,18,G,C,1,AR,LYC,HOG,NYM,1,na
2000,10,18,G,C,1,OR,ACR,AGE,DEO,1,na
2000,10,18,G,C,1,OR,ACR,AMP,COL,1,na
2000,10,18,G,C,1,OR,ACR,AUL,ELL,2,na
2000,10,18,G,C,1,OR,ACR,PSO,DEL,1,na
2000,10,18,G,C,1,OR,ACR,TRI,PAL,2,na
2000,10,18,G,C,3,AR,LYC,HOG,NYM,1,na
2000,10,18,G,C,3,AR,LYC,SCH,NYM,1,na
2000,10,18,G,C,3,OR,ACR,AUL,ELL,2,na
2000,10,18,G,C,3,OR,ACR,PSO,DEL,1,na
2000,10,18,G,C,3,OR,RHA,CEU,PAL,1,na
2000,10,18,G,C,5,AR,THE,LAT,HES,1,na
2000,10,18,G,C,5,OR,ACR,AUL,ELL,1,na
2000,10,18,G,D,1,AR,LYC,HOG,NYM,1,na
2000,10,18,G,D,1,AR,LYC,SCH,NYM,1,na
2000,10,18,G,D,1,OR,ACR,ACR,NYM,1,na
2000,10,18,G,D,1,OR,ACR,PAR,PAL,1,na
2000,10,18,G,D,1,OR,RHA,DAI,HAS,1,na
2000,10,18,G,D,3,OR,ACR,AUL,ELL,8,na
2000,10,18,G,D,3,OR,RHA,CEU,PAL,1,na
2000,10,18,G,D,3,SO,ERE,ERE,1,1,na
2000,10,18,G,D,5,AR,THE,LAT,HES,1,na
2000,10,18,G,E,1,AR,GNA,MIC,NYM,1,na
2000,10,18,G,E,1,AR,THE,LAT,HES,1,na
2000,10,18,G,E,3,-888,-888,-888,-888,-888,na
2000,10,18,G,E,5,AR,THE,LAT,HES,1,na
2000,10,18,P,A,1,AR,GNA,HER,PRO,1,na
2000,10,18,P,A,1,MA,MAN,YER,SOL,1,na
2000,10,18,P,A,3,AR,GNA,DRA,MEX,1,na
2000,10,18,P,A,3,AR,LYC,SCH,MCC,1,na
2000,10,18,P,A,3,OR,GRY,CYC,COM,1,na
2000,10,18,P,A,3,OR,RHA,CEU,PAL,1,na
2000,10,18,P,A,3,OR,STE,STE,1,1,na
2000,10,18,P,A,5,AR,DIC,CIC,NYM,1,na
2000,10,18,P,A,5,AR,LYC,SCH,NYM,1,na
2000,10,18,P,B,1,OR,GRY,OEC,CAL,1,na
2000,10,18,P,B,1,OR,TET,ERE,EPH,1,na
2000,10,18,P,B,3,OR,ACR,SYR,MON,2,na
2000,10,18,P,B,3,OR,RHA,CEU,PAL,5,na
2000,10,18,P,B,3,OR,STE,STE,1,7,na
2000,10,18,P,B,3,OR,TET,ERE,SCU,1,na
2000,10,18,P,B,5,AR,CLU,CLU,1,1,na
2000,10,18,P,B,5,AR,DIC,CIC,NYM,1,na
2000,10,18,P,B,5,OR,GRY,GRY,NYM,2,na
2000,10,18,P,B,5,OR,RHA,CEU,PAL,4,na
2000,10,18,P,B,5,OR,TET,ERE,EPH,1,na
2000,10,18,P,C,1,AR,CLU,CLU,1,1,na
2000,10,18,P,C,1,OR,GRY,GRY,NYM,3,na
2000,10,18,P,C,1,OR,GRY,HOP,BOR,1,na
2000,10,18,P,C,1,OR,RHA,CEU,PAL,1,na
2000,10,18,P,C,1,OR,STE,STE,1,1,na
2000,10,18,P,C,1,OR,TET,INS,ELE,1,na
2000,10,18,P,C,3,AR,CLU,CLU,1,2,na
2000,10,18,P,C,3,OR,GRY,CYC,COM,1,na
2000,10,18,P,C,3,OR,GRY,GRY,NYM,1,na
2000,10,18,P,C,3,OR,GRY,HOP,BOR,1,na
2000,10,18,P,C,5,OR,STE,STE,1,1,na
2000,10,18,P,D,1,AR,AGE,AGE,LON,1,na
2000,10,18,P,D,1,AR,CLU,CLU,1,1,na
2000,10,18,P,D,1,OR,ACR,MEL,SPL,1,na
2000,10,18,P,D,1,OR,RHA,CEU,PAL,4,na
2000,10,18,P,D,3,AR,CLU,CLU,1,1,na
2000,10,18,P,D,3,OR,ACR,TRI,PAL,1,na
2000,10,18,P,D,3,OR,GRY,GRY,NYM,2,na
2000,10,18,P,D,3,OR,GRY,HOP,BOR,3,na
2000,10,18,P,D,3,OR,RHA,CEU,PAL,14,na
2000,10,18,P,D,3,OR,STE,STE,1,2,na
2000,10,18,P,D,5,OR,GRY,CYC,COM,1,na
2000,10,18,P,D,5,OR,GRY,GRY,1,1,na
2000,10,18,P,D,5,OR,GRY,HOP,BOR,1,na
2000,10,18,P,D,5,OR,RHA,CEU,PAL,33,na
2000,10,18,P,D,5,OR,STE,STE,1,1,na
2000,10,18,P,E,1,AR,CLU,CLU,1,1,na
2000,10,18,P,E,1,OR,ACR,ACR,NYM,1,na
2000,10,18,P,E,1,OR,ACR,ERI,SIM,1,na
2000,10,18,P,E,1,OR,GRY,GRY,1,1,na
2000,10,18,P,E,1,OR,STE,STE,1,3,na
2000,10,18,P,E,1,OR,TET,ERE,SCU,3,na
2000,10,18,P,E,3,OR,ACR,ACR,NYM,1,na
2000,10,18,P,E,3,OR,ACR,COR,CRE,1,na
2000,10,18,P,E,3,OR,ACR,ERI,SIM,1,na
2000,10,18,P,E,3,OR,ACR,HEL,RUF,1,na
2000,10,18,P,E,3,OR,ACR,PSO,TEX,1,na
2000,10,18,P,E,3,OR,GRY,CYC,COM,1,na
2000,10,18,P,E,3,OR,GRY,GRY,1,1,na
2000,10,18,P,E,3,OR,STE,STE,1,1,na
2000,10,18,P,E,3,SO,ERE,ERE,1,1,na
2000,10,18,P,E,5,AR,CLU,CLU,1,1,na
2000,10,18,P,E,5,OR,GRY,OEC,CAL,2,na
2000,10,18,P,E,5,OR,TET,ERE,SCU,2,na
2000,12,14,C,A,1,-888,-888,-888,-888,-888,na
2000,12,14,C,A,3,-888,-888,-888,-888,-888,na
2000,12,14,C,A,5,-888,-888,-888,-888,-888,na
2000,12,14,C,B,1,AR,GNA,DRD,GOS,1,na
2000,12,14,C,B,1,AR,GNA,ZEL,TUO,1,na
2000,12,14,C,B,1,SO,ERE,ERE,1,4,na
2000,12,14,C,B,3,AR,GNA,HER,NYM,1,na
2000,12,14,C,B,3,AR,PHO,EBO,PAR,1,na
2000,12,14,C,B,5,AR,PHO,PSI,1,1,na
2000,12,14,C,C,1,AR,GNA,ZEL,TUO,1,na
2000,12,14,C,C,3,-888,-888,-888,-888,-888,na
2000,12,14,C,C,5,SO,ERE,ERE,1,2,na
2000,12,14,C,D,1,AR,THO,XYS,NYM,1,na
2000,12,14,C,D,1,SO,ERE,ERE,1,1,na
2000,12,14,C,D,3,AR,GNA,HER,NYM,1,na
2000,12,14,C,D,5,AR,THO,XYS,NYM,1,na
2000,12,14,C,D,5,OR,GRY,GRY,NYM,1,na
2000,12,14,C,E,1,AR,THO,MIS,NYM,1,na
2000,12,14,C,E,3,AR,GNA,HER,NYM,1,na
2000,12,14,C,E,3,AR,LYC,ALO,KOC,1,na
2000,12,14,C,E,5,-888,-888,-888,-888,-888,na
2000,12,14,G,A,1,AR,PHI,TIB,NYM,1,na
2000,12,14,G,A,3,-888,-888,-888,-888,-888,na
2000,12,14,G,A,5,-888,-888,-888,-888,-888,na
2000,12,14,G,B,1,AR,COR,CAS,NYM,1,na
2000,12,14,G,B,1,AR,GNA,DRD,GOS,1,na
2000,12,14,G,B,1,AR,GNA,ZEL,TUO,1,na
2000,12,14,G,B,1,OR,ACR,MEL,1,1,na
2000,12,14,G,B,3,OR,GRY,CYC,COM,1,na
2000,12,14,G,B,5,AR,LYC,ALO,KOC,2,na
2000,12,14,G,B,5,OR,RHA,CEU,PAL,1,na
2000,12,14,G,C,1,AR,PHI,EBO,NYM,1,na
2000,12,14,G,C,1,SO,ERE,ERE,1,1,na
2000,12,14,G,C,3,AR,GNA,ZEL,TUO,1,na
2000,12,14,G,C,5,AR,PHI,TIB,NYM,1,na
2000,12,14,G,D,1,AR,GNA,ZEL,NYM,1,na
2000,12,14,G,D,1,AR,GNA,ZEL,TUO,1,na
2000,12,14,G,D,1,OR,ACR,ARP,NYM,1,na
2000,12,14,G,D,3,OR,RHA,CEU,PAL,2,na
2000,12,14,G,D,3,SO,ERE,ERE,1,1,na
2000,12,14,G,D,5,AR,DIC,CIC,1,1,na
2000,12,14,G,E,1,AR,GNA,ZEL,ANG,1,na
2000,12,14,G,E,1,AR,PHO,PSI,1,1,na
2000,12,14,G,E,3,AR,DIC,CIC,1,1,na
2000,12,14,G,E,3,AR,LYC,ALO,KOC,1,na
2000,12,14,G,E,5,AR,COR,CAS,NYM,1,na
2000,12,14,G,E,5,AR,LYC,SCH,NYM,1,na
2000,12,14,G,E,5,AR,PHO,PSI,1,1,na
2000,12,14,P,A,1,AR,DIC,CIC,1,1,na
2000,12,14,P,A,1,OR,RHA,CEU,PAL,3,na
2000,12,14,P,A,3,AR,AGE,1,NYM,2,na
2000,12,14,P,A,5,AR,DIC,CIC,1,1,na
2000,12,14,P,A,5,AR,LYC,1,NYM,1,na
2000,12,14,P,B,1,AR,DIC,CIC,1,1,na
2000,12,14,P,B,1,OR,GRY,GRY,NYM,1,na
2000,12,14,P,B,1,OR,RHA,CEU,PAL,1,na
2000,12,14,P,B,3,AR,OXY,1,NYM,1,na
2000,12,14,P,B,3,AR,PHI,APO,NYM,1,na
2000,12,14,P,B,5,AR,ANY,ANY,DIX,1,na
2000,12,14,P,B,5,AR,CLU,CLU,1,1,na
2000,12,14,P,B,5,AR,GNA,HER,BUB,1,na
2000,12,14,P,B,5,AR,GNA,ZEL,NYM,1,na
2000,12,14,P,B,5,AR,LYC,ALO,KOC,1,na
2000,12,14,P,B,5,OR,RHA,CEU,PAL,2,na
2000,12,14,P,C,1,AR,LYC,ALO,KOC,1,na
2000,12,14,P,C,1,OR,RHA,CEU,PAL,6,na
2000,12,14,P,C,3,AR,CLU,CLU,1,4,na
2000,12,14,P,C,3,AR,LYC,ALO,KOC,1,na
2000,12,14,P,C,5,AR,ANY,1,NYM,1,na
2000,12,14,P,C,5,OR,GRY,GRY,NYM,1,na
2000,12,14,P,C,5,OR,RHA,CEU,PAL,2,na
2000,12,14,P,D,1,AR,DIC,CIC,1,1,na
2000,12,14,P,D,1,AR,PHI,THA,NYM,1,na
2000,12,14,P,D,1,OR,RHA,CEU,PAL,2,na
2000,12,14,P,D,3,OR,STE,STE,1,2,na
2000,12,14,P,D,5,AR,CLU,CLU,1,2,na
2000,12,14,P,D,5,AR,GNA,HER,BUB,1,na
2000,12,14,P,D,5,AR,LYC,PAR,ORO,1,na
2000,12,14,P,D,5,AR,PHI,APO,NYM,1,na
2000,12,14,P,E,1,AR,DIC,CIC,1,2,na
2000,12,14,P,E,1,OR,STE,STE,1,1,na
2000,12,14,P,E,3,AR,DIC,CIC,1,3,na
2000,12,14,P,E,3,OR,RHA,CEU,PAL,1,na
2000,12,14,P,E,5,AR,CLU,CLU,1,1,na
2000,12,14,P,E,5,AR,GNA,HAP,NYM,1,na
2000,12,14,P,E,5,OR,GRY,GRY,NYM,1,na
2000,12,14,P,E,5,SO,ERE,ERE,1,1,na
2001,2,15,C,pooled,,SO,ERE,-888,-888,1,na
2001,2,15,C,pooled,,AR,LYC,-888,-888,3,na
2001,2,15,C,pooled,,AR,GNA,-888,-888,4,na
2001,2,15,C,pooled,,AR,THO,-888,-888,6,na
2001,2,15,C,pooled,,AR,PHI,-888,-888,1,na
2001,2,15,C,pooled,,AR,PHO,-888,-888,1,na
2001,2,15,G,pooled,,OR,ACR,ACR,NYM,2,na
2001,2,15,G,pooled,,AR,LYC,-888,-888,8,na
2001,2,15,G,pooled,,AR,THO,-888,-888,8,na
2001,2,15,G,pooled,,AR,PHI,-888,-888,6,na
2001,2,15,G,pooled,,AR,GNA,-888,-888,7,na
2001,2,15,G,pooled,,AR,OXY,-888,-888,2,na
2001,2,15,P,pooled,,OR,RHA,-888,-888,2,na
2001,2,15,P,pooled,,AR,LYC,-888,-888,6,na
2001,2,15,P,pooled,,AR,GNA,-888,-888,6,na
2001,2,15,P,pooled,,AR,THO,-888,-888,1,na
2001,4,16,C,C,5,SC,VAE,VAE,COA,1,na
2001,4,16,C,C,5,OR,RHA,CEU,1,1,na
2001,4,16,C,A,5,HE,LYG,EMB,VIC,1,na
2001,4,16,C,A,5,CO,CAR,CYM,PUN,1,na
2001,4,16,C,A,5,AR,GNA,DRD,NYM,1,na
2001,4,16,C,D,3,OR,ACR,ARP,CON,3,na
2001,4,16,C,D,3,OR,ACR,PSO,1,1,na
2001,4,16,C,D,3,OR,ACR,ACR,NYM,1,na
2001,4,16,C,A,1,OR,ACR,ACR,NYM,1,na
2001,4,16,C,A,1,CO,TEN,ELE,HIS,1,na
