year,season,date,site,quad,treatment,species,obs,cover,height,count,comment
2011,3,11/12/2011,N,26,NK,BOER4,5,1,11,2,NA
2011,3,11/12/2011,N,26,NK,BOER4,6,0.25,6,1,NA
2011,3,11/12/2011,N,26,NK,MAPIP,1,1,10,2,NA
2011,3,11/12/2011,N,26,NK,MAPIP,2,0.5,9,1,NA
2011,3,11/12/2011,N,26,NK,MAPIP,3,1,11,1,NA
2011,3,11/12/2011,N,26,NK,MAPIP,4,0.25,5,1,NA
2011,3,11/12/2011,N,26,NK,SATR12,1,0.1,2,1,NA
2011,3,11/12/2011,N,26,NK,SPHAE,1,0.5,12,1,HO
2011,3,11/12/2011,N,27,N,AMARA,1,0.05,1,5,NA
2011,3,11/12/2011,N,27,N,BOER4,1,1.5,10,1,NA
2011,3,11/12/2011,N,27,N,BOER4,2,1,10,1,NA
2011,3,11/12/2011,N,27,N,BOER4,3,1,5,1,NA
2011,3,11/12/2011,N,27,N,BOER4,4,0.25,5,1,NA
2011,3,11/12/2011,N,27,N,BOER4,5,0.25,9,1,NA
2011,3,11/12/2011,N,27,N,BOER4,6,1,7,1,NA
2011,3,11/12/2011,N,27,N,BOER4,7,0.1,4,1,NA
2011,3,11/12/2011,N,27,N,BOER4,8,0.25,7,2,NA
2011,3,11/12/2011,N,27,N,CRCR3,1,0.05,1,3,NA
2011,3,11/12/2011,N,27,N,HYFIC,1,0.05,1,14,NA
2011,3,11/12/2011,N,27,N,POJA5,1,0.1,1,5,NA
2011,3,11/12/2011,N,27,N,POJA5,2,0.25,2,2,NA
2011,3,11/12/2011,N,27,N,PSTAT,1,0.05,1,1,NA
2011,3,11/12/2011,N,28,NP,AMARA,1,0.1,1,5,NA
2011,3,11/12/2011,N,28,NP,BOER4,1,1,8,2,NA
2011,3,11/12/2011,N,28,NP,BOER4,2,0.5,7,1,NA
2011,3,11/12/2011,N,28,NP,BOER4,3,0.25,6,1,NA
2011,3,11/12/2011,N,28,NP,BOER4,4,1,10,2,NA
2011,3,11/12/2011,N,28,NP,BOER4,5,0.25,9,1,NA
2011,3,11/12/2011,N,28,NP,CHAMA15,1,0.5,1,2,NA
2011,3,11/12/2011,N,28,NP,CRCR3,1,0.1,1,5,NA
2011,3,11/12/2011,N,28,NP,CRCR3,2,0.05,1,7,NA
2011,3,11/12/2011,N,28,NP,HYFIC,1,0.05,1,14,NA
2011,3,11/12/2011,N,28,NP,HYFIC,2,0.1,1,3,NA
2011,3,11/12/2011,N,28,NP,POJA5,1,0.5,4,1,NA
2011,3,11/12/2011,N,28,NP,SATR12,1,1,5,1,NA
2011,3,11/12/2011,N,28,NP,SATR12,2,0.5,5,1,NA
2011,3,11/12/2011,N,28,NP,SATR12,3,1,11,1,NA
2011,3,11/12/2011,N,28,NP,SATR12,4,1,8,1,NA
2011,3,11/12/2011,N,28,NP,SATR12,5,0.1,5,1,NA
2011,3,11/12/2011,N,29,K,AMARA,1,0.05,1,2,NA
2011,3,11/12/2011,N,29,K,BOER4,1,1.5,9,1,NA
2011,3,11/12/2011,N,29,K,BOER4,2,1,11,1,NA
2011,3,11/12/2011,N,29,K,BOER4,3,0.1,3,1,NA
2011,3,11/12/2011,N,29,K,BOER4,4,1,9,2,NA
2011,3,11/12/2011,N,29,K,BOER4,5,0.25,10,2,NA
2011,3,11/12/2011,N,29,K,BOER4,6,0.1,6,1,NA
2011,3,11/12/2011,N,29,K,CHAMA15,1,0.1,2,1,NA
2011,3,11/12/2011,N,29,K,CHER2,1,0.05,1,4,NA
2011,3,11/12/2011,N,29,K,CRCR3,1,0.05,1,2,NA
2011,3,11/12/2011,N,29,K,HYFIC,1,0.05,1,6,NA
2011,3,11/12/2011,N,29,K,MAPIP,1,0.25,8,1,NA
2011,3,11/12/2011,N,29,K,POJA5,1,0.25,2,1,NA
2011,3,11/12/2011,N,29,K,POJA5,2,0.1,1,1,NA
2011,3,11/12/2011,N,29,K,POJA5,3,0.05,1,1,NA
2011,3,11/12/2011,N,29,K,PSTAT,1,1,5,1,NA
2011,3,11/12/2011,N,29,K,PSTAT,2,0.1,2,2,NA
2011,3,11/12/2011,N,29,K,SATR12,1,0.1,4,1,NA
2011,3,11/12/2011,N,30,NK,AMARA,1,0.05,1,2,NA
2011,3,11/12/2011,N,30,NK,BOER4,1,0.25,6,4,NA
2011,3,11/12/2011,N,30,NK,BOER4,2,0.25,8,1,NA
2011,3,11/12/2011,N,30,NK,BOER4,3,0.1,8,1,NA
2011,3,11/12/2011,N,30,NK,BOER4,4,1,9,1,NA
2011,3,11/12/2011,N,30,NK,BOER4,5,0.1,6,1,NA
2011,3,11/12/2011,N,30,NK,BOER4,6,0.5,8,1,NA
2011,3,11/12/2011,N,30,NK,BOER4,7,0.1,4,1,NA
2011,3,11/12/2011,N,30,NK,HYFIC,1,0.05,1,7,NA
2011,3,11/12/2011,N,30,NK,POJA5,1,0.1,1,1,NA
2011,3,11/12/2011,N,30,NK,SATR12,1,0.25,5,1,NA
2011,3,11/12/2011,N,30,NK,SPHAE,1,1,15,1,NA
2011,3,11/12/2011,N,31,NK,AMARA,1,0.05,1,1,NA
2011,3,11/12/2011,N,31,NK,AMARA,2,0.1,1,1,NA
2011,3,11/12/2011,N,31,NK,BOER4,1,0.5,9,1,NA
2011,3,11/12/2011,N,31,NK,CRCR3,1,0.01,1,1,NA
2011,3,11/12/2011,N,31,NK,MAPIP,1,0.5,8,1,NA
2011,3,11/12/2011,N,31,NK,PLJA,1,1,10,1,NA
2011,3,11/12/2011,N,31,NK,PLJA,2,0.25,7,1,NA
2011,3,11/12/2011,N,31,NK,PLJA,3,2,14,1,NA
2011,3,11/12/2011,N,31,NK,PLJA,4,0.5,9,3,NA
2011,3,11/12/2011,N,31,NK,PLJA,5,0.5,7,1,NA
2011,3,11/12/2011,N,31,NK,PLJA,6,1,12,2,NA
2011,3,11/12/2011,N,31,NK,POJA5,1,0.1,1,1,NA
2011,3,11/12/2011,N,31,NK,PSTAT,1,1.5,9,1,NA
2011,3,11/12/2011,N,32,NK,AMARA,1,0.1,1,1,NA
2011,3,11/12/2011,N,32,NK,AMARA,2,0.05,1,1,NA
2011,3,11/12/2011,N,32,NK,BOER4,1,1,7,2,NA
2011,3,11/12/2011,N,32,NK,BOER4,2,0.25,10,1,NA
2011,3,11/12/2011,N,32,NK,BOER4,3,3,7,1,NA
2011,3,11/12/2011,N,32,NK,BOER4,4,0.25,6,2,NA
2011,3,11/12/2011,N,32,NK,GUSA2,1,0.5,6,1,NA
2011,3,11/12/2011,N,32,NK,HYFIC,1,0.05,1,3,NA
2011,3,11/12/2011,N,32,NK,PLJA,1,1,11,1,NA
2011,3,11/12/2011,N,32,NK,PLJA,2,0.5,13,2,NA
2011,3,11/12/2011,N,32,NK,PLJA,3,0.1,7,1,NA
2011,3,11/12/2011,N,32,NK,PLJA,4,0.25,8,2,NA
2011,3,11/12/2011,N,32,NK,PLJA,5,0.1,15,1,NA
2011,3,11/12/2011,N,32,NK,POJA5,1,0.25,1,1,NA
2011,3,11/12/2011,N,32,NK,POJA5,2,0.1,1,3,NA
2011,3,11/12/2011,N,32,NK,SPORO,1,0.5,9,1,NA
2011,3,11/12/2011,N,33,P,BOER4,1,3,10,1,NA
2011,3,11/12/2011,N,33,P,BOER4,2,0.25,7,1,NA
2011,3,11/12/2011,N,33,P,BOER4,3,0.1,4,1,NA
2011,3,11/12/2011,N,33,P,BOER4,4,8,7,1,NA
2011,3,11/12/2011,N,33,P,BOER4,5,2,6,1,NA
2011,3,11/12/2011,N,33,P,BOER4,6,0.1,6,1,NA
2011,3,11/12/2011,N,33,P,BOER4,7,2,8,1,NA
2011,3,11/12/2011,N,33,P,CRCR3,1,0.05,7,1,NA
2011,3,11/12/2011,N,33,P,GUSA2,1,0.25,8,1,NA
2011,3,11/12/2011,N,33,P,GUSA2,2,1,5,1,NA
2011,3,11/12/2011,N,33,P,HYFIC,1,0.05,1,1,NA
2011,3,11/12/2011,N,33,P,POJA5,1,0.05,1,2,NA
2011,3,11/12/2011,N,34,P,AMARA,1,0.05,1,1,NA
2011,3,11/12/2011,N,34,P,BOER4,1,0.1,4,1,NA
2011,3,11/12/2011,N,34,P,BOER4,2,1,10,1,NA
2011,3,11/12/2011,N,34,P,BOER4,3,1.5,9,1,NA
2011,3,11/12/2011,N,34,P,BOER4,4,0.1,8,1,NA
2011,3,11/12/2011,N,34,P,BOER4,5,0.25,7,1,NA
2011,3,11/12/2011,N,34,P,BOER4,6,0.5,8,2,NA
2011,3,11/12/2011,N,34,P,BOER4,7,0.25,5,1,NA
2011,3,11/12/2011,N,34,P,CHER2,1,0.1,3,2,NA
2011,3,11/12/2011,N,34,P,CHER2,2,0.25,4,1,NA
2011,3,11/12/2011,N,34,P,CRCR3,1,0.05,1,5,NA
2011,3,11/12/2011,N,34,P,GUSA2,1,0.5,7,1,NA
2011,3,11/12/2011,N,34,P,GUSA2,2,1,12,1,NA
2011,3,11/12/2011,N,34,P,GUSA2,3,1.5,13,1,NA
2011,3,11/12/2011,N,34,P,MAPIP,1,0.25,5,1,NA
2011,3,11/12/2011,N,34,P,POJA5,1,0.05,1,1,NA
2011,3,11/12/2011,N,34,P,PSTAT,1,0.25,1,1,NA
2011,3,11/12/2011,N,34,P,SATR12,1,0.1,2,1,NA
2011,3,11/12/2011,N,34,P,SATR12,2,0.1,4,2,NA
2011,3,11/12/2011,N,34,P,YUGL,1,1,13,1,HO
2011,3,11/12/2011,N,35,C,AMARA,1,0.05,1,3,NA
2011,3,11/12/2011,N,35,C,BOER4,1,1,9,1,NA
2011,3,11/12/2011,N,35,C,BOER4,2,0.5,8,1,NA
2011,3,11/12/2011,N,35,C,BOER4,3,0.25,4,2,NA
2011,3,11/12/2011,N,35,C,BOER4,4,0.5,10,1,NA
2011,3,11/12/2011,N,35,C,BOER4,5,2,10,1,NA
2011,3,11/12/2011,N,35,C,BOER4,6,0.25,6,1,NA
2011,3,11/12/2011,N,35,C,BOER4,7,0.1,7,1,NA
2011,3,11/12/2011,N,35,C,CRCR3,1,0.05,1,5,NA
2011,3,11/12/2011,N,35,C,HYFIC,1,0.05,1,4,NA
2011,3,11/12/2011,N,35,C,HYFIC,2,0.1,1,1,NA
2011,3,11/12/2011,N,35,C,MAPIP,1,0.1,5,3,NA
2011,3,11/12/2011,N,35,C,MAPIP,2,1,9,1,NA
2011,3,11/12/2011,N,35,C,MAPIP,3,0.5,8,2,NA
2011,3,11/12/2011,N,35,C,MAPIP,4,0.25,10,1,NA
2011,3,11/12/2011,N,35,C,MAPIP,5,0.25,7,2,NA
2011,3,11/12/2011,N,35,C,PLJA,1,0.25,3,1,NA
2011,3,11/12/2011,N,35,C,POJA5,1,0.25,2,1,NA
2011,3,11/12/2011,N,35,C,POJA5,2,0.25,4,1,NA
2011,3,11/12/2011,N,35,C,SPHAE,1,0.5,4,1,NA
2011,3,11/12/2011,N,36,NK,AMARA,1,0.05,1,14,NA
2011,3,11/12/2011,N,36,NK,BOER4,1,0.5,7,4,NA
2011,3,11/12/2011,N,36,NK,BOER4,2,0.5,11,1,NA
2011,3,11/12/2011,N,36,NK,BOER4,3,0.25,6,6,NA
2011,3,11/12/2011,N,36,NK,BOER4,4,1,11,1,NA
2011,3,11/12/2011,N,36,NK,BOER4,5,0.25,12,1,NA
2011,3,11/12/2011,N,36,NK,BOER4,6,0.5,5,1,NA
2011,3,11/12/2011,N,36,NK,CHER2,1,0.05,1,9,NA
2011,3,11/12/2011,N,36,NK,CHER2,2,0.1,1,2,NA
2011,3,11/12/2011,N,36,NK,CHER2,3,0.25,4,1,NA
2011,3,11/12/2011,N,36,NK,CRCR3,1,0.05,1,3,NA
2011,3,11/12/2011,N,36,NK,HYFIC,1,0.05,1,10,NA
2011,3,11/12/2011,N,36,NK,MAPIP,1,1,7,1,NA
2011,3,11/12/2011,N,36,NK,POJA5,1,0.5,3,1,NA
2011,3,11/12/2011,N,36,NK,SPHAE,1,3,21,1,NA
2011,3,11/12/2011,N,36,NK,SPORO,1,0.25,10,1,NA
2011,3,11/12/2011,N,36,NK,SPORO,2,0.1,7,2,NA
2011,3,11/12/2011,N,37,PK,AMARA,1,0.1,1,1,NA
2011,3,11/12/2011,N,37,PK,BOER4,1,1,9,1,NA
2011,3,11/12/2011,N,37,PK,BOER4,2,2,8,1,NA
2011,3,11/12/2011,N,37,PK,BOER4,3,0.25,6,1,NA
2011,3,11/12/2011,N,37,PK,MAPIP,1,1,7,1,NA
2011,3,11/12/2011,N,37,PK,MAPIP,2,0.1,2,2,NA
2011,3,11/12/2011,N,37,PK,PLJA,1,0.5,10,1,NA
2011,3,11/12/2011,N,37,PK,PLJA,2,0.25,9,1,NA
2011,3,11/12/2011,N,37,PK,PLJA,3,0.1,8,2,NA
2011,3,11/12/2011,N,37,PK,PLJA,4,0.25,5,1,NA
2011,3,11/12/2011,N,37,PK,PLJA,5,0.1,10,4,NA
2011,3,11/12/2011,N,37,PK,PLJA,6,0.5,12,1,NA
2011,3,11/12/2011,N,37,PK,PLJA,7,0.25,11,1,NA
2011,3,11/12/2011,N,37,PK,PLJA,8,1,11,3,NA
2011,3,11/12/2011,N,37,PK,PLJA,9,0.25,7,2,NA
2011,3,11/12/2011,N,37,PK,POJA5,1,0.25,3,1,NA
2011,3,11/12/2011,N,38,N,BOER4,1,0.5,5,1,NA
2011,3,11/12/2011,N,38,N,BOER4,2,0.25,5,2,NA
2011,3,11/12/2011,N,38,N,BOER4,3,0.1,5,1,NA
2011,3,11/12/2011,N,38,N,BOER4,4,0.25,7,2,NA
2011,3,11/12/2011,N,38,N,BOGR2,1,0.25,7,1,NA
2011,3,11/12/2011,N,38,N,BOGR2,2,1,6,1,NA
2011,3,11/12/2011,N,38,N,BOGR2,3,0.25,5,5,NA
2011,3,11/12/2011,N,38,N,POJA5,1,0.05,1,1,NA
2011,3,11/12/2011,N,38,N,POJA5,2,0.1,1,1,NA
2011,3,11/12/2011,N,39,NPK,BOER4,1,0.1,9,1,NA
2011,3,11/12/2011,N,39,NPK,BOER4,2,2,9,1,NA
2011,3,11/12/2011,N,39,NPK,BOER4,4,0.25,9,1,NA
2011,3,11/12/2011,N,39,NPK,BOER4,5,0.5,6,3,NA
2011,3,11/12/2011,N,39,NPK,BOER4,6,0.25,5,2,NA
2011,3,11/12/2011,N,39,NPK,BOER4,7,0.5,8,1,NA
2011,3,11/12/2011,N,39,NPK,BOER4,8,1,7,1,NA
2011,3,11/12/2011,N,39,NPK,CRCR3,1,0.05,1,40,NA
2011,3,11/12/2011,N,39,NPK,HYFIC,1,0.05,1,10,NA
2011,3,11/12/2011,N,39,NPK,POJA5,1,1,7,1,NA
2011,3,11/12/2011,N,39,NPK,POJA5,2,0.25,3,1,NA
2011,3,11/12/2011,N,39,NPK,SATR12,1,0.1,3,1,NA
2011,3,11/12/2011,N,39,NPK,SOEL,1,0.1,1,1,NA
2011,3,11/12/2011,N,40,C,AMARA,1,0.05,1,1,NA
2011,3,11/12/2011,N,40,C,BOER4,1,1,8,1,NA
2011,3,11/12/2011,N,40,C,BOER4,2,0.5,9,1,NA
2011,3,11/12/2011,N,40,C,BOER4,3,1,6,1,NA
2011,3,11/12/2011,N,40,C,BOER4,4,0.25,9,2,NA
2011,3,11/12/2011,N,40,C,BOER4,5,1,15,1,NA
2011,3,11/12/2011,N,40,C,BOER4,6,0.25,4,2,NA
2011,3,11/12/2011,N,40,C,BOER4,7,0.1,6,2,NA
2011,3,11/12/2011,N,40,C,CRCR3,1,0.05,1,9,NA
2011,3,11/12/2011,N,40,C,GUSA2,1,1,12,1,NA
2011,3,11/12/2011,N,40,C,HYFIC,1,0.05,1,3,NA
2011,3,11/12/2011,N,40,C,MAPIP,1,0.5,10,1,NA
2011,3,11/12/2011,N,40,C,POJA5,1,0.1,1,1,NA
2011,3,11/12/2011,N,40,C,POJA5,2,1,9,1,NA
2011,3,11/12/2011,N,40,C,SOEL,1,0.25,4,1,NA
2011,3,11/12/2011,N,40,C,SPORO,1,4,9,1,NA
2012,2,5/5/2012,N,1,K,BOER4,1,0.1,2,3,NA
2012,2,5/5/2012,N,1,K,BOER4,2,0.25,5,1,NA
2012,2,5/5/2012,N,1,K,CRCR3,1,0.25,7,3,NA
2012,2,5/5/2012,N,1,K,CRCR3,2,0.5,7,3,NA
2012,2,5/5/2012,N,1,K,CRCR3,3,1,8,2,NA
2012,2,5/5/2012,N,1,K,CRCR3,4,0.25,5,2,NA
2012,2,5/5/2012,N,1,K,CRCR3,5,0.1,4,1,NA
2012,2,5/5/2012,N,1,K,CRCR3,6,1.5,11,1,NA
2012,2,5/5/2012,N,1,K,CRCR3,7,1,10,1,NA
2012,2,5/5/2012,N,1,K,CRCR3,8,1,16,1,NA
2012,2,5/5/2012,N,1,K,CRCR3,9,0.25,9,1,NA
2012,2,5/5/2012,N,1,K,HODR,1,0.25,2,1,NA
2012,2,5/5/2012,N,1,K,HODR,2,0.05,3,1,NA
2012,2,5/5/2012,N,1,K,HODR,3,0.1,3,2,NA
2012,2,5/5/2012,N,1,K,HODR,4,0.25,5,1,NA
2012,2,5/5/2012,N,1,K,HODR,5,1,5,1,NA
2012,2,5/5/2012,N,1,K,HODR,6,1,3,2,NA
2012,2,5/5/2012,N,1,K,HYFIC,1,0.1,4,4,NA
2012,2,5/5/2012,N,1,K,HYFIC,2,0.25,3,1,NA
2012,2,5/5/2012,N,1,K,HYFIC,3,0.1,3,2,NA
2012,2,5/5/2012,N,1,K,HYFIC,4,0.25,5,1,NA
2012,2,5/5/2012,N,1,K,HYFIC,5,0.05,3,1,NA
2012,2,5/5/2012,N,1,K,MAPIP,1,2.5,21,1,NA
2012,2,5/5/2012,N,1,K,MAPIP,2,0.1,5,1,NA
2012,2,5/5/2012,N,1,K,OECA10,1,0.25,4,1,NA
2012,2,5/5/2012,N,1,K,PLPA2,1,0.25,4,1,NA
2012,2,5/5/2012,N,1,K,PSTAT,1,1.5,16,1,NA
2012,2,5/5/2012,N,1,K,SPPO6,1,2.5,28,1,NOT NARROW
2012,2,5/5/2012,N,2,K,BOER4,1,0.25,7,1,NA
2012,2,5/5/2012,N,2,K,BOER4,2,0.5,5,3,NA
2012,2,5/5/2012,N,2,K,BOER4,3,1,10,2,NA
2012,2,5/5/2012,N,2,K,BOER4,4,1.5,8,1,NA
2012,2,5/5/2012,N,2,K,BOER4,5,1,8,3,NA
2012,2,5/5/2012,N,2,K,BOER4,6,0.5,4,1,NA
2012,2,5/5/2012,N,2,K,BOER4,7,0.25,5,6,NA
2012,2,5/5/2012,N,2,K,BOER4,8,1,5,2,NA
2012,2,5/5/2012,N,2,K,BOER4,9,0.1,5,5,NA
2012,2,5/5/2012,N,2,K,BOER4,10,1,6,1,NA
2012,2,5/5/2012,N,2,K,CRCR3,1,0.5,9,1,NA
2012,2,5/5/2012,N,2,K,CRCR3,2,1.5,12,1,NA
2012,2,5/5/2012,N,2,K,CRCR3,3,0.25,7,1,NA
2012,2,5/5/2012,N,2,K,CRCR3,4,0.25,5,1,NA
2012,2,5/5/2012,N,2,K,HODR,1,1,5,2,NA
2012,2,5/5/2012,N,2,K,HODR,2,1,4,2,NA
2012,2,5/5/2012,N,2,K,HODR,3,0.5,2,1,NA
2012,2,5/5/2012,N,2,K,HODR,4,0.25,6,1,NA
2012,2,5/5/2012,N,2,K,HODR,5,1.5,3,2,NA
2012,2,5/5/2012,N,2,K,HODR,6,1,6,1,NA
2012,2,5/5/2012,N,2,K,HODR,7,0.5,4,1,NA
2012,2,5/5/2012,N,2,K,HYFIC,1,0.25,5,5,NA
2012,2,5/5/2012,N,2,K,HYFIC,2,0.25,3,2,NA
2012,2,5/5/2012,N,2,K,HYFIC,3,0.1,4,2,NA
2012,2,5/5/2012,N,2,K,HYFIC,4,0.05,2,1,NA
2012,2,5/5/2012,N,2,K,HYFIC,5,0.5,5,1,NA
2012,2,5/5/2012,N,2,K,HYFIC,6,0.25,4,3,NA
2012,2,5/5/2012,N,2,K,MAPIP,1,2,16,1,NA
2012,2,5/5/2012,N,2,K,PSTAT,1,4,20,1,NA
2012,2,5/5/2012,N,2,K,SPPO6,1,0.5,14,1,NA
2012,2,5/5/2012,N,2,K,SPPO6,2,0.05,1,1,NA
2012,2,5/5/2012,N,3,P,BOER4,1,1,6,2,NA
2012,2,5/5/2012,N,3,P,BOER4,2,0.5,6,2,NA
2012,2,5/5/2012,N,3,P,BOER4,3,0.25,5,3,NA
2012,2,5/5/2012,N,3,P,BOER4,4,0.25,9,1,NA
2012,2,5/5/2012,N,3,P,BOER4,5,0.5,9,3,NA
2012,2,5/5/2012,N,3,P,BOER4,6,0.25,6,2,NA
2012,2,5/5/2012,N,3,P,BOER4,7,1.5,8,2,NA
2012,2,5/5/2012,N,3,P,BOER4,8,1,10,1,NA
2012,2,5/5/2012,N,3,P,BOER4,9,2,8,1,NA
2012,2,5/5/2012,N,3,P,BOER4,10,1,7,1,NA
2012,2,5/5/2012,N,3,P,BOER4,11,0.1,4,2,NA
2012,2,5/5/2012,N,3,P,BOER4,12,0.5,4,1,NA
2012,2,5/5/2012,N,3,P,BOER4,13,0.5,6,1,NA
2012,2,5/5/2012,N,3,P,CRCR3,1,2.5,11,1,NA
2012,2,5/5/2012,N,3,P,GACO5,1,0.5,9,1,NA
2012,2,5/5/2012,N,3,P,GUSA2,1,4,27,1,NA
2012,2,5/5/2012,N,3,P,HYFIC,1,0.5,5,1,NA
2012,2,5/5/2012,N,3,P,HYFIC,2,0.1,3,3,NA
2012,2,5/5/2012,N,3,P,HYFIC,3,0.25,3,1,NA
2012,2,5/5/2012,N,3,P,HYFIC,4,0.25,5,2,NA
2012,2,5/5/2012,N,3,P,HYFIC,5,0.5,4,1,NA
2012,2,5/5/2012,N,3,P,MAPIP,1,2.5,15,1,NA
2012,2,5/5/2012,N,3,P,MAPIP,2,0.1,3,1,NA
2012,2,5/5/2012,N,3,P,POJA5,1,0.5,4,1,NA
2012,2,5/5/2012,N,3,P,PSTAT,1,3,26,1,NA
2012,2,5/5/2012,N,3,P,SATR12,1,0.1,4,1,NA
2012,2,5/5/2012,N,3,P,SPPO6,1,2,17,1,NA
2012,2,5/5/2012,N,4,PK,BOER4,1,0.1,5,2,NA
2012,2,5/5/2012,N,4,PK,BOER4,2,0.25,5,4,NA
2012,2,5/5/2012,N,4,PK,BOER4,3,1,10,1,NA
2012,2,5/5/2012,N,4,PK,BOER4,4,0.5,7,1,NA
2012,2,5/5/2012,N,4,PK,BOER4,5,0.25,4,1,NA
2012,2,5/5/2012,N,4,PK,BOER4,6,0.05,3,1,NA
2012,2,5/5/2012,N,4,PK,BOGR2,1,0.25,6,1,NA
2012,2,5/5/2012,N,4,PK,BOGR2,2,3,13,1,NA
2012,2,5/5/2012,N,4,PK,CRCR3,1,2,12,1,NA
2012,2,5/5/2012,N,4,PK,CRCR3,2,0.5,6,1,NA
2012,2,5/5/2012,N,4,PK,GACO5,1,0.5,12,1,NA
2012,2,5/5/2012,N,4,PK,GACO5,2,0.5,8,3,NA
2012,2,5/5/2012,N,4,PK,GACO5,3,0.25,8,5,NA
2012,2,5/5/2012,N,4,PK,GACO5,4,0.25,11,1,NA
2012,2,5/5/2012,N,4,PK,GACO5,5,0.5,10,2,NA
2012,2,5/5/2012,N,4,PK,GACO5,6,0.05,3,1,NA
2012,2,5/5/2012,N,4,PK,GACO5,7,0.5,6,2,NA
2012,2,5/5/2012,N,4,PK,GACO5,8,0.25,6,1,NA
2012,2,5/5/2012,N,4,PK,GACO5,9,1,10,1,NA
2012,2,5/5/2012,N,4,PK,HODR,1,2,7,1,NA
2012,2,5/5/2012,N,4,PK,HODR,2,1,3,1,NA
2012,2,5/5/2012,N,4,PK,HODR,3,1.5,5,1,NA
2012,2,5/5/2012,N,4,PK,HYFIC,1,1,8,1,NA
2012,2,5/5/2012,N,4,PK,HYFIC,2,0.25,5,1,NA
2012,2,5/5/2012,N,4,PK,HYFIC,3,0.5,7,2,NA
2012,2,5/5/2012,N,4,PK,HYFIC,4,0.25,4,2,NA
2012,2,5/5/2012,N,4,PK,HYFIC,5,0.5,14,1,NA
2012,2,5/5/2012,N,4,PK,HYFIC,6,0.1,3,1,NA
2012,2,5/5/2012,N,4,PK,LIPU4,1,0.25,8,1,NA
2012,2,5/5/2012,N,4,PK,MAPIP,1,1.5,13,1,NA
2012,2,5/5/2012,N,4,PK,MAPIP,2,3,15,1,NA
2012,2,5/5/2012,N,4,PK,MAPIP,3,0.5,8,1,NA
2012,2,5/5/2012,N,4,PK,POJA5,1,2.5,9,1,NA
2012,2,5/5/2012,N,4,PK,PSTAT,1,0.5,11,1,NA
2012,2,5/5/2012,N,5,P,BOER4,1,2,8,1,NA
2012,2,5/5/2012,N,5,P,BOER4,2,1,8,2,NA
2012,2,5/5/2012,N,5,P,BOER4,3,1,6,2,NA
2012,2,5/5/2012,N,5,P,BOER4,4,0.5,4,2,NA
2012,2,5/5/2012,N,5,P,BOER4,5,0.1,5,3,NA
2012,2,5/5/2012,N,5,P,BOER4,6,0.25,4,8,NA
2012,2,5/5/2012,N,5,P,BOER4,7,0.1,3,3,NA
2012,2,5/5/2012,N,5,P,BOER4,8,0.25,5,2,NA
2012,2,5/5/2012,N,5,P,BOER4,9,0.5,6,4,NA
2012,2,5/5/2012,N,5,P,CRCR3,1,3,15,1,NA
2012,2,5/5/2012,N,5,P,CRCR3,2,0.1,2,1,NA
2012,2,5/5/2012,N,5,P,CRCR3,3,0.1,4,1,NA
2012,2,5/5/2012,N,5,P,CYACF,1,1,5,1,NA
2012,2,5/5/2012,N,5,P,GACO5,1,0.25,8,1,NA
2012,2,5/5/2012,N,5,P,GACO5,2,0.1,7,2,NA
2012,2,5/5/2012,N,5,P,GACO5,3,0.5,9,1,NA
2012,2,5/5/2012,N,5,P,GACO5,4,0.5,7,1,NA
2012,2,5/5/2012,N,5,P,HYFIC,1,0.5,20,1,NA
2012,2,5/5/2012,N,5,P,HYFIC,2,0.25,6,1,NA
2012,2,5/5/2012,N,5,P,HYFIC,3,0.5,15,1,NA
2012,2,5/5/2012,N,5,P,MAPIP,1,1,4,1,NA
2012,2,5/5/2012,N,5,P,MAPIP,2,3.5,16,1,NA
2012,2,5/5/2012,N,5,P,MAPIP,3,4.5,14,1,NA
2012,2,5/5/2012,N,5,P,PLPA2,1,0.1,3,1,NA
2012,2,5/5/2012,N,6,NPK,BOER4,1,0.5,10,2,NA
2012,2,5/5/2012,N,6,NPK,BOER4,2,0.1,4,1,NA
2012,2,5/5/2012,N,6,NPK,BOER4,3,1,12,1,NA
2012,2,5/5/2012,N,6,NPK,BOER4,4,0.25,4,2,NA
2012,2,5/5/2012,N,6,NPK,BOER4,5,0.5,6,1,NA
2012,2,5/5/2012,N,6,NPK,CRCR3,1,1,7,1,NA
2012,2,5/5/2012,N,6,NPK,CRCR3,2,4,13,1,NA
2012,2,5/5/2012,N,6,NPK,CRCR3,3,4,11,1,NA
2012,2,5/5/2012,N,6,NPK,CRCR3,4,1,9,2,NA
2012,2,5/5/2012,N,6,NPK,CRCR3,5,2,13,1,NA
2012,2,5/5/2012,N,6,NPK,DEPI,1,0.25,13,1,NA
2012,2,5/5/2012,N,6,NPK,DEPI,2,0.25,10,1,NA
2012,2,5/5/2012,N,6,NPK,DEPI,3,3,17,1,NA
2012,2,5/5/2012,N,6,NPK,GAPI,1,0.25,9,1,NA
2012,2,5/5/2012,N,6,NPK,GAPI,2,0.25,7,1,NA
2012,2,5/5/2012,N,6,NPK,HODR,1,1,6,1,NA
2012,2,5/5/2012,N,6,NPK,HYFIC,1,0.5,17,2,NA
2012,2,5/5/2012,N,6,NPK,HYFIC,2,1,28,1,NA
2012,2,5/5/2012,N,6,NPK,HYFIC,3,0.5,21,1,NA
