year,season,date,site,plot,subplot,quad,treatment,species,obs,cover,height,count,comment
2010,3,10/6/2010,M,12,B,1,L,GUSA2,3,1.5,24,1,NA
2010,3,10/6/2010,M,12,B,1,L,GUSA2,4,2,17,1,NA
2010,3,10/6/2010,M,12,B,1,L,SPPO6,1,0.05,3,1,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,1,1,10,3,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,2,0.75,10,1,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,3,0.5,7,4,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,4,0.05,5,2,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,5,0.1,6,2,NA
2010,3,10/6/2010,M,12,B,2,L,BOER4,6,0.01,3,1,NA
2010,3,10/6/2010,M,12,B,2,L,CHRE4,1,0.25,10,1,NA
2010,3,10/6/2010,M,12,B,2,L,CHSE7,1,0.05,2,1,NA
2010,3,10/6/2010,M,12,B,2,L,CHSES,1,0.05,2,5,NA
2010,3,10/6/2010,M,12,B,2,L,CHSES,2,0.1,2,5,NA
2010,3,10/6/2010,M,12,B,2,L,CHSES,3,0.05,3,1,NA
2010,3,10/6/2010,M,12,B,2,L,EUEX4,1,0.25,4,1,NA
2010,3,10/6/2010,M,12,B,2,L,GUSA2,1,4,23,1,NA
2010,3,10/6/2010,M,12,B,2,L,GUSA2,2,1.5,18,1,NA
2010,3,10/6/2010,M,12,B,2,L,GUSA2,3,0.75,13,1,NA
2010,3,10/6/2010,M,12,B,2,L,LIPU4,1,1.5,15,1,NA
2010,3,10/6/2010,M,12,B,2,L,LIPU4,2,0.01,3,1,NA
2010,3,10/6/2010,M,12,B,2,L,SPCO4,1,0.5,15,1,ho
2010,3,10/6/2010,M,12,B,2,L,SPCR,1,3.5,22,1,NA
2010,3,10/6/2010,M,12,B,2,L,SPCR,2,0.75,17,1,NA
2010,3,10/6/2010,M,12,B,2,L,SPCR,3,0.25,15,1,NA
2010,3,10/6/2010,M,12,B,2,L,SPCR,4,0.05,3,1,NA
2010,3,10/6/2010,M,12,B,2,L,SPPO6,1,2,50,1,ho
2010,3,10/6/2010,M,12,B,2,L,SPPO6,2,0.05,2,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,1,0.75,6,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,2,0.5,6,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,3,1.5,7,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,4,0.25,6,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,5,0.1,4,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,6,1,7,1,NA
2010,3,10/6/2010,M,13,A,1,C,ASMIM,7,0.5,7,1,NA
2010,3,10/6/2010,M,13,A,1,C,BOER4,1,0.5,6,1,ho
2010,3,10/6/2010,M,13,A,1,C,BOER4,2,1,12,1,NA
2010,3,10/6/2010,M,13,A,1,C,BOER4,3,0.25,9,1,ho
2010,3,10/6/2010,M,13,A,1,C,CHRE4,1,0.25,6,1,NA
2010,3,10/6/2010,M,13,A,1,C,CHRE4,2,0.5,6,1,NA
2010,3,10/6/2010,M,13,A,1,C,CHSE7,1,0.25,2,4,NA
2010,3,10/6/2010,M,13,A,1,C,CHSE7,2,0.75,2,2,NA
2010,3,10/6/2010,M,13,A,1,C,CHSE7,3,0.5,2,1,NA
2010,3,10/6/2010,M,13,A,1,C,CHSES,1,0.25,3,1,ho
2010,3,10/6/2010,M,13,A,1,C,CHSES,2,0.05,1,2,NA
2010,3,10/6/2010,M,13,A,1,C,CHSES,3,0.05,2,1,NA
2010,3,10/6/2010,M,13,A,1,C,CHSES,4,0.1,1,2,NA
2010,3,10/6/2010,M,13,A,1,C,CHSES,5,0.5,3,1,ho
2010,3,10/6/2010,M,13,A,1,C,CHSES,6,0.25,1,1,ho
2010,3,10/6/2010,M,13,A,1,C,KAPA,1,1.5,5,1,NA
2010,3,10/6/2010,M,13,A,1,C,KAPA,2,0.25,2,1,ho
2010,3,10/6/2010,M,13,A,1,C,MAPIP,1,1,12,1,NA
2010,3,10/6/2010,M,13,A,1,C,MAPIP,2,3,16,1,NA
2010,3,10/6/2010,M,13,A,1,C,MUAR2,1,0.05,2,5,NA
2010,3,10/6/2010,M,13,A,2,C,CHRE4,1,0.05,2,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHRE4,1,0.75,7,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHRE4,2,0.25,5,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSE7,1,0.5,1,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSE7,2,0.25,1,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSE7,3,0.05,1,4,NA
2010,3,10/6/2010,M,13,A,2,C,CHSE7,4,0.1,1,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSES,1,0.5,1,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSES,2,0.5,5,1,NA
2010,3,10/6/2010,M,13,A,2,C,CHSES,3,0.05,1,2,NA
2010,3,10/6/2010,M,13,A,2,C,EPTO,1,6.5,34,1,NA
2010,3,10/6/2010,M,13,A,2,C,EUEX4,1,0.5,4,1,NA
2010,3,10/6/2010,M,13,A,2,C,MUAR2,1,0.05,2,8,NA
2010,3,10/6/2010,M,13,A,2,C,SPPO6,1,6,75,1,NA
2010,3,10/6/2010,M,13,A,2,C,TILA2,1,3.5,8,1,NA
2010,3,10/6/2010,M,13,B,1,CF,BOER4,1,1,12,2,NA
2010,3,10/6/2010,M,13,B,1,CF,BOER4,2,1.5,11,1,NA
2010,3,10/6/2010,M,13,B,1,CF,BOER4,3,0.25,8,1,ho
2010,3,10/6/2010,M,13,B,1,CF,CHRE4,1,3,11,1,NA
2010,3,10/6/2010,M,13,B,1,CF,CHRE4,2,1.5,9,1,NA
2010,3,10/6/2010,M,13,B,1,CF,CHRE4,3,4,18,1,NA
2010,3,10/6/2010,M,13,B,1,CF,CHSES,1,0.25,1,1,NA
2010,3,10/6/2010,M,13,B,1,CF,EUEX4,1,1.5,8,1,NA
2010,3,10/6/2010,M,13,B,1,CF,MUAR2,1,0.1,3,2,NA
2010,3,10/6/2010,M,13,B,1,CF,MUAR2,2,0.25,3,3,NA
2010,3,10/6/2010,M,13,B,2,CF,BOBA2,1,0.25,7,1,NA
2010,3,10/6/2010,M,13,B,2,CF,BOER4,1,0.5,9,1,NA
2010,3,10/6/2010,M,13,B,2,CF,BOER4,2,0.5,13,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,1,0.5,6,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,2,0.1,5,2,NA
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,4,5.5,14,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,5,1,7,1,ho
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,6,2,10,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHRE4,7,0.25,5,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSE7,1,0.25,2,2,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSE7,2,1,2,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSE7,3,0.05,1,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSES,1,0.1,2,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSES,2,0.05,1,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSES,3,1.5,3,1,NA
2010,3,10/6/2010,M,13,B,2,CF,CHSES,4,0.25,2,2,NA
2010,3,10/6/2010,M,13,B,2,CF,CRCI3,1,0.75,13,1,NA
2010,3,10/6/2010,M,13,B,2,CF,EUEX4,1,0.25,5,1,NA
2010,3,10/6/2010,M,13,B,2,CF,EUEX4,2,0.25,6,1,NA
2010,3,10/6/2010,M,13,B,2,CF,EUEX4,3,1,9,1,NA
2010,3,10/6/2010,M,13,B,2,CF,EUEX4,4,0.1,3,1,NA
2010,3,10/6/2010,M,13,B,2,CF,GUSA2,1,0.5,14,1,NA
2010,3,10/6/2010,M,13,B,2,CF,GUSA2,2,0.5,19,1,NA
2010,3,10/6/2010,M,13,B,2,CF,LIPU4,1,1.5,17,1,NA
2010,3,10/6/2010,M,13,B,2,CF,MUAR2,1,2,8,1,NA
2010,3,10/6/2010,M,13,B,2,CF,MUAR2,2,0.1,3,3,NA
2010,3,10/6/2010,M,13,B,2,CF,MUAR2,3,0.25,4,3,NA
2010,3,10/6/2010,M,13,B,2,CF,PEAN,1,0.25,4,1,NA
2010,3,10/6/2010,M,13,B,2,CF,PEAN,2,0.1,2,1,NA
2011,2,5/5/2011,M,1,A,1,SF,SPPO6,1,0.1,4,1,NA
2011,2,5/5/2011,M,1,A,2,SF,ARPU9,1,0.5,6,1,NA
2011,2,5/5/2011,M,1,A,2,SF,BOER4,1,2,0,1,NA
2011,2,5/5/2011,M,1,A,2,SF,BOER4,2,0.25,2,1,NA
2011,2,5/5/2011,M,1,A,2,SF,MUAR2,1,0.25,4,1,NA
2011,2,5/5/2011,M,1,B,1,S,ASMIM,1,1,5,1,NA
2011,2,5/5/2011,M,1,B,1,S,BOER4,1,4,0,1,NA
2011,2,5/5/2011,M,1,B,1,S,GUSA2,1,5,13,1,NA
2011,2,5/5/2011,M,1,B,1,S,GUSA2,2,3,13,1,NA
2011,2,5/5/2011,M,1,B,1,S,GUSA2,3,0.5,10,1,HO
2011,2,5/5/2011,M,1,B,1,S,SPCO4,1,2,0,1,NA
2011,2,5/5/2011,M,1,B,2,S,ASMIM,1,0.25,3,1,NA
2011,2,5/5/2011,M,1,B,2,S,BOER4,1,5,0,1,NA
2011,2,5/5/2011,M,1,B,2,S,SPCO4,1,1,0,1,NA
2011,2,5/5/2011,M,2,A,1,LF,BOER4,1,0.1,3,1,NA
2011,2,5/5/2011,M,2,A,1,LF,LIPU4,1,0.05,7,2,NA
2011,2,5/5/2011,M,2,A,1,LF,LIPU4,2,0.1,7,2,NA
2011,2,5/5/2011,M,2,A,1,LF,NAHI,1,0.1,4,1,NA
2011,2,5/5/2011,M,2,A,1,LF,NAHI,2,0.01,2,1,NA
2011,2,5/5/2011,M,2,A,1,LF,PLPA2,1,0.1,4,2,NA
2011,2,5/5/2011,M,2,A,1,LF,PLPA2,2,0.05,3,3,NA
2011,2,5/5/2011,M,2,A,1,LF,PLPA2,3,0.05,7,1,NA
2011,2,5/5/2011,M,2,A,1,LF,SPCO4,1,1,9,6,NA
2011,2,5/5/2011,M,2,A,1,LF,SPCO4,2,0.1,8,1,NA
2011,2,5/5/2011,M,2,A,1,LF,SPPO6,1,0.75,8,1,NA
2011,2,5/5/2011,M,2,A,1,LF,SPPO6,2,0.05,2,1,NA
2011,2,5/5/2011,M,2,A,1,LF,SPPO6,3,0.1,3,1,NA
2011,2,5/5/2011,M,2,A,2,LF,BOER4,1,0.25,5,1,NA
2011,2,5/5/2011,M,2,A,2,LF,BOER4,2,0.05,0,1,NA
2011,2,5/5/2011,M,2,A,2,LF,HODR,1,0.01,1,1,NA
2011,2,5/5/2011,M,2,A,2,LF,SPCO4,1,0.5,7,1,NA
2011,2,5/5/2011,M,2,A,2,LF,SPCO4,2,1,10,1,NA
2011,2,5/5/2011,M,2,B,1,L,BOER4,1,0.5,4,4,NA
2011,2,5/5/2011,M,2,B,1,L,BOER4,2,0.05,4,1,NA
2011,2,5/5/2011,M,2,B,1,L,BOER4,3,0.1,4,1,NA
2011,2,5/5/2011,M,2,B,1,L,BOER4,4,0.01,2,1,NA
2011,2,5/5/2011,M,2,B,1,L,BOER4,5,0.25,6,3,NA
2011,2,5/5/2011,M,2,B,1,L,LIPU4,1,0.1,7,1,NA
2011,2,5/5/2011,M,2,B,1,L,PLPA2,1,0.01,2,44,NA
2011,2,5/5/2011,M,2,B,1,L,PLPA2,2,0.05,4,18,NA
2011,2,5/5/2011,M,2,B,1,L,SPCO4,1,1,6,2,NA
2011,2,5/5/2011,M,2,B,1,L,SPCR,1,0.01,2,8,NA
2011,2,5/5/2011,M,2,B,1,L,SPCR,2,0.05,3,6,NA
2011,2,5/5/2011,M,2,B,1,L,SPCR,3,0.25,5,1,NA
2011,2,5/5/2011,M,2,B,2,L,BOER4,1,0.75,6,1,NA
2011,2,5/5/2011,M,2,B,2,L,PLPA2,1,0.01,3,45,NA
2011,2,5/5/2011,M,2,B,2,L,PLPA2,2,0.05,4,3,NA
2011,2,5/5/2011,M,2,B,2,L,SPCR,1,0.01,2,12,NA
2011,2,5/5/2011,M,2,B,2,L,SPCR,2,0.05,5,8,NA
2011,2,5/5/2011,M,2,B,2,L,SPCR,3,0.1,5,1,NA
2011,2,5/5/2011,M,2,B,2,L,SPCR,4,1,11,1,NA
2011,2,5/5/2011,M,3,A,1,S,BOER4,1,8,0,1,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,1,1.5,13,1,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,2,0.5,9,3,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,3,1,12,1,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,4,0.5,14,1,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,5,0.75,13,1,NA
2011,2,5/5/2011,M,3,A,1,S,GUSA2,6,1,16,1,NA
2011,2,5/5/2011,M,3,A,1,S,SPPO6,1,0.1,3,1,NA
2011,2,5/5/2011,M,3,A,2,S,BOER4,1,10,0,1,NA
2011,2,5/5/2011,M,3,A,2,S,GUSA2,1,0.25,10,1,HO
2011,2,5/5/2011,M,3,B,1,SF,BOER4,1,4.5,0,1,NA
2011,2,5/5/2011,M,3,B,1,SF,SPCR,1,0.5,0,1,NA
2011,2,5/5/2011,M,3,B,2,SF,BOER4,1,1.5,0,1,NA
2011,2,5/5/2011,M,3,B,2,SF,MUAR2,1,0.75,0,1,NA
2011,2,5/5/2011,M,3,B,2,SF,SPCR,1,0.5,0,1,NA
2011,2,5/5/2011,M,4,A,1,LF,ARPU9,1,0.25,7,1,NA
2011,2,5/5/2011,M,4,A,1,LF,ASMIM,1,0.5,7,1,NA
2011,2,5/5/2011,M,4,A,1,LF,ASMIM,1,0.25,6,2,NA
2011,2,5/5/2011,M,4,A,1,LF,BOER4,1,15,0,1,NA
2011,2,5/5/2011,M,4,A,1,LF,SPCO4,1,0.25,5,1,NA
2011,2,5/5/2011,M,4,A,1,LF,SPCO4,2,0.5,8,1,NA
2011,2,5/5/2011,M,4,A,2,LF,BOER4,1,0.25,0,1,NA
2011,2,5/5/2011,M,4,A,2,LF,GUSA2,1,0.75,10,1,NA
2011,2,5/5/2011,M,4,A,2,LF,GUSA2,2,0.25,9,1,NA
2011,2,5/5/2011,M,4,A,2,LF,HODR,1,0.5,6,1,NA
2011,2,5/5/2011,M,4,A,2,LF,HODR,2,0.25,4,1,HO
2011,2,5/5/2011,M,4,A,2,LF,SPPO6,1,0.5,10,1,NA
2011,2,5/5/2011,M,4,B,1,L,BOER4,1,1,0,1,NA
2011,2,5/5/2011,M,4,B,2,L,BOER4,1,7,0,1,NA
2011,2,5/5/2011,M,4,B,2,L,CHER2,1,0.01,4,1,NA
2011,2,5/5/2011,M,5,A,1,S,ASMIM,1,0.1,4,1,NA
2011,2,5/5/2011,M,5,A,1,S,ASMIM,2,0.05,3,2,NA
2011,2,5/5/2011,M,5,A,1,S,BOER4,1,8,0,1,NA
2011,2,5/5/2011,M,5,A,2,S,ASMIM,1,0.25,4,2,NA
2011,2,5/5/2011,M,5,A,2,S,ASMIM,2,0.5,4,1,NA
2011,2,5/5/2011,M,5,A,2,S,ASMIM,3,0.05,3,3,NA
2011,2,5/5/2011,M,5,A,2,S,BOER4,1,1.5,0,1,NA
2011,2,5/5/2011,M,5,A,2,S,MAPIP,1,0.1,4,1,NA
2011,2,5/5/2011,M,5,A,2,S,SPCR,1,1.5,0,1,NA
2011,2,5/5/2011,M,5,B,1,SF,BOER4,1,9,0,1,NA
2011,2,5/5/2011,M,5,B,1,SF,CHSE7,1,0.05,3,1,NA
2011,2,5/5/2011,M,5,B,1,SF,ENDE,1,0.25,0,1,NA
2011,2,5/5/2011,M,5,B,1,SF,MAPIP,1,0.05,3,1,NA
2011,2,5/5/2011,M,5,B,1,SF,SPCO4,1,0.05,4,1,NA
2011,2,5/5/2011,M,5,B,1,SF,SPPO6,1,0.25,3,1,NA
2011,2,5/5/2011,M,5,B,2,SF,ASMIM,1,0.5,4,1,NA
2011,2,5/5/2011,M,5,B,2,SF,ASMIM,2,0.1,3,1,NA
2011,2,5/5/2011,M,5,B,2,SF,BOER4,1,4.5,0,1,NA
2011,2,5/5/2011,M,5,B,2,SF,GUSA2,1,1,10,1,NA
2011,2,5/5/2011,M,5,B,2,SF,GUSA2,2,0.5,7,1,NA
2011,2,5/5/2011,M,5,B,2,SF,GUSA2,3,0.1,10,1,NA
2011,2,5/5/2011,M,5,B,2,SF,SPPO6,1,0.1,3,1,NA
2011,2,5/5/2011,M,6,A,1,S,ASMIM,1,1,5,2,NA
2011,2,5/5/2011,M,6,A,1,S,ASMIM,2,0.1,3,4,NA
2011,2,5/5/2011,M,6,A,1,S,ASMIM,3,0.25,4,1,NA
2011,2,5/5/2011,M,6,A,1,S,BOER4,1,6.5,0,1,NA
2011,2,5/5/2011,M,6,A,1,S,SPCO4,1,4,0,1,NA
2011,2,5/5/2011,M,6,A,1,S,SPCR,1,2,0,1,NA
2011,2,5/5/2011,M,6,A,2,S,BOER4,1,11,0,1,NA
2011,2,5/5/2011,M,6,A,2,S,GUSA2,1,1.5,9,1,NA
2011,2,5/5/2011,M,6,A,2,S,GUSA2,2,0.5,8,2,NA
2011,2,5/5/2011,M,6,A,2,S,SPCR,1,6,0,1,NA
2011,2,5/5/2011,M,6,B,1,SF,BOER4,1,1.5,0,1,NA
2011,2,5/5/2011,M,6,B,1,SF,SPCR,1,16,0,1,NA
2011,2,5/5/2011,M,6,B,1,SF,SPPO6,1,0.25,2,1,NA
2011,2,5/5/2011,M,6,B,1,SF,SPPO6,2,0.1,2,1,NA
2011,2,5/5/2011,M,6,B,2,SF,ASMIM,1,0.1,2,7,NA
2011,2,5/5/2011,M,6,B,2,SF,BOER4,1,1.5,0,1,NA
2011,2,5/5/2011,M,6,B,2,SF,SPCR,1,3.5,0,1,NA
2011,2,5/5/2011,M,6,B,2,SF,SPPO6,1,0.75,4,2,NA
2011,2,5/5/2011,M,6,B,2,SF,SPPO6,2,0.25,2,3,NA
2011,2,5/5/2011,M,7,A,1,LF,BOER4,1,3.5,0,1,NA
2011,2,5/5/2011,M,7,A,1,LF,CHSE7,1,0.05,3,1,NA
2011,2,5/5/2011,M,7,A,1,LF,CHSE7,2,0.1,3,1,NA
2011,2,5/5/2011,M,7,A,1,LF,GUSA2,1,1,10,1,NA
2011,2,5/5/2011,M,7,A,1,LF,GUSA2,2,1,20,1,NA
2011,2,5/5/2011,M,7,A,2,LF,BOER4,1,2.5,0,1,NA
2011,2,5/5/2011,M,7,A,2,LF,GUSA2,1,0.75,10,2,1HO
2011,2,5/5/2011,M,7,A,2,LF,GUSA2,2,1.5,14,1,NA
2011,2,5/5/2011,M,7,A,2,LF,GUSA2,3,0.25,8,2,NA
2011,2,5/5/2011,M,7,A,2,LF,GUSA2,4,1,10,1,NA
2011,2,5/5/2011,M,7,A,2,LF,GUSA2,5,0.05,6,1,NA
2011,2,5/5/2011,M,7,B,1,L,ASMIM,1,0.1,4,3,NA
2011,2,5/5/2011,M,7,B,1,L,ASMIM,2,0.25,4,1,HO
2011,2,5/5/2011,M,7,B,1,L,BOER4,1,4,0,1,NA
2011,2,5/5/2011,M,7,B,1,L,GUSA2,1,0.75,13,1,NA
2011,2,5/5/2011,M,7,B,2,L,ARPU9,1,0.05,4,1,NA
2011,2,5/5/2011,M,7,B,2,L,BOER4,1,3.5,0,1,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,1,0.75,3,4,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,2,0.1,3,5,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,3,0.25,3,6,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,4,1,4,2,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,5,1.5,4,3,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,6,0.5,4,3,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,7,0.05,3,1,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,8,2,4,1,NA
2011,2,5/5/2011,M,7,B,2,L,MUAR2,9,4,4,1,NA
2011,2,5/5/2011,M,8,A,1,C,BOER4,1,6,0,1,NA
2011,2,5/5/2011,M,8,A,1,C,MUAR2,1,3,0,1,NA
2011,2,5/5/2011,M,8,A,1,C,SPCR,1,1.5,0,1,NA
2011,2,5/5/2011,M,8,A,2,C,BOER4,1,1.5,0,1,NA
2011,2,5/5/2011,M,8,A,2,C,MUAR2,2,7,0,1,NA
2011,2,5/5/2011,M,8,B,1,CF,BOER4,1,1,0,1,NA
2011,2,5/5/2011,M,8,B,1,CF,MUAR2,1,5,0,1,NA
2011,2,5/5/2011,M,8,B,1,CF,SPCO4,1,1,0,1,HO
2011,2,5/5/2011,M,8,B,1,CF,SPCR,1,0.5,0,1,NA
2011,2,5/5/2011,M,8,B,2,CF,BOER4,1,5,0,1,NA
2011,2,5/5/2011,M,8,B,2,CF,MUAR2,1,4.5,0,1,NA
2011,2,5/5/2011,M,9,A,1,SF,ASMIM,1,1,4,1,NA
2011,2,5/5/2011,M,9,A,1,SF,ASMIM,2,0.25,2,2,NA
2011,2,5/5/2011,M,9,A,1,SF,CRCI3,1,0.5,3,1,NA
2011,2,5/5/2011,M,9,A,1,SF,CRCI3,2,0.1,2,1,NA
2011,2,5/5/2011,M,9,A,1,SF,SPCO4,1,0.5,0,1,NA
2011,2,5/5/2011,M,9,A,1,SF,SPPO6,1,1,5,1,NA
2011,2,5/5/2011,M,9,A,2,SF,ASMIM,1,0.25,3,1,NA
2011,2,5/5/2011,M,9,A,2,SF,BOER4,1,2.5,0,1,NA
2011,2,5/5/2011,M,9,A,2,SF,GUSA2,1,1,7,1,NA
2011,2,5/5/2011,M,9,A,2,SF,GUSA2,2,1.5,8,1,NA
2011,2,5/5/2011,M,9,A,2,SF,SPCO4,1,8,0,1,NA
2011,2,5/5/2011,M,9,B,1,S,ASMIM,1,0.5,4,1,NA
2011,2,5/5/2011,M,9,B,1,S,BOER4,1,15,0,1,NA
2011,2,5/5/2011,M,9,B,1,S,GUSA2,1,2,9,1,NA
2011,2,5/5/2011,M,9,B,1,S,MUAR2,1,1,0,1,NA
2011,2,5/5/2011,M,9,B,1,S,MUAR2,2,0.5,4,3,NA
2011,2,5/5/2011,M,9,B,1,S,SPCO4,1,3,0,1,NA
2011,2,5/5/2011,M,9,B,2,S,BOER4,1,13,0,1,NA
2011,2,5/5/2011,M,9,B,2,S,GUSA2,1,1,8,3,NA
2011,2,5/5/2011,M,9,B,2,S,GUSA2,2,0.25,3,1,NA
2011,2,5/5/2011,M,9,B,2,S,GUSA2,3,2.5,12,1,NA
2011,2,5/5/2011,M,9,B,2,S,SPPO6,1,0.5,3,1,NA
2011,2,5/5/2011,M,10,A,1,LF,BOER4,1,4,0,1,NA
2011,2,5/5/2011,M,10,A,1,LF,HODR,1,0.1,2,1,NA
2011,2,5/5/2011,M,10,A,2,LF,CHLA10,1,0.05,1,1,NA
2011,2,5/5/2011,M,10,A,2,LF,SPCR,1,1.5,0,1,NA
2011,2,5/5/2011,M,10,B,1,L,ASMIM,1,1,5,1,NA
2011,2,5/5/2011,M,10,B,1,L,ASMIM,2,0.05,1,1,NA
2011,2,5/5/2011,M,10,B,1,L,BOER4,1,1,0,1,NA
2011,2,5/5/2011,M,10,B,2,L,ASMIM,1,0.1,2,3,NA
2011,2,5/5/2011,M,10,B,2,L,BOER4,1,4,0,1,NA
2011,2,5/5/2011,M,10,B,2,L,DAPU7,1,0.01,1,1,NA
2011,2,5/5/2011,M,10,B,2,L,HODR,1,0.05,2,1,NA
2011,2,5/5/2011,M,11,A,1,CF,CHLA10,1,0.25,2,1,NA
2011,2,5/5/2011,M,11,A,1,CF,CHLA10,2,0.1,1,1,NA
2011,2,5/5/2011,M,11,A,1,CF,CHLA10,3,0.01,1,2,NA
2011,2,5/5/2011,M,11,A,1,CF,CHLA10,4,0.05,1,1,NA
2011,2,5/5/2011,M,11,A,1,CF,SPPO6,1,0.01,1,1,NA
2011,2,5/5/2011,M,11,A,2,CF,BOER4,1,0.75,0,1,NA
2011,2,5/5/2011,M,11,A,2,CF,CHLA10,1,0.01,1,5,NA
2011,2,5/5/2011,M,11,A,2,CF,CHLA10,2,0.05,1,2,NA
2011,2,5/5/2011,M,11,B,1,C,ASMIM,1,0.75,4,1,NA
2011,2,5/5/2011,M,11,B,1,C,ASMIM,2,0.5,3,1,NA
2011,2,5/5/2011,M,11,B,1,C,BOER4,1,0.25,0,1,NA
2011,2,5/5/2011,M,11,B,2,C,ASMIM,1,0.5,6,1,NA
2011,2,5/5/2011,M,11,B,2,C,ASMIM,2,0.05,4,1,NA
2011,2,5/5/2011,M,11,B,2,C,ASMIM,3,0.01,2,1,NA
2011,2,5/5/2011,M,11,B,2,C,BOER4,1,3,0,1,NA
2011,2,5/5/2011,M,11,B,2,C,EPTO,1,8,24,1,NA
2011,2,5/5/2011,M,11,B,2,C,MUAR2,1,0.25,0,1,NA
2011,2,5/5/2011,M,11,B,2,C,SPCR,1,0.05,0,1,NA
2011,2,5/5/2011,M,12,A,1,LF,ARPU9,1,2,0,1,NA
2011,2,5/5/2011,M,12,A,1,LF,ASMIM,1,0.5,5,1,NA
2011,2,5/5/2011,M,12,A,1,LF,BOER4,1,4,0,1,NA
2011,2,5/5/2011,M,12,A,1,LF,GUSA2,1,1,9,1,NA
2011,2,5/5/2011,M,12,A,1,LF,MUAR2,1,0.1,3,5,NA
2011,2,5/5/2011,M,12,A,1,LF,MUAR2,2,0.25,4,4,NA
2011,2,5/5/2011,M,12,A,1,LF,MUAR2,3,1,4,1,NA
2011,2,5/5/2011,M,12,A,1,LF,MUAR2,4,11,0,1,NA
2011,2,5/5/2011,M,12,A,1,LF,SPCR,1,4,0,1,NA
2011,2,5/5/2011,M,12,A,1,LF,SPPO6,1,0.25,3,1,NA
2011,2,5/5/2011,M,12,A,2,LF,ARPU9,1,0.25,5,1,NA
2011,2,5/5/2011,M,12,A,2,LF,ASMIM,1,0.5,4,1,NA
2011,2,5/5/2011,M,12,A,2,LF,BOER4,1,7,0,1,NA
2011,2,5/5/2011,M,12,A,2,LF,GUSA2,1,0.75,7,1,NA
2011,2,5/5/2011,M,12,A,2,LF,GUSA2,2,0.5,7,1,NA
2011,2,5/5/2011,M,12,A,2,LF,GUSA2,3,1,6,1,NA
2011,2,5/5/2011,M,12,A,2,LF,SPFL2,1,9,0,1,NA
2011,2,5/5/2011,M,12,B,1,L,ASMIM,1,0.5,4,2,1HO
2011,2,5/5/2011,M,12,B,1,L,BOER4,1,2,0,1,NA
2011,2,5/5/2011,M,12,B,1,L,CRCI3,1,1.5,5,1,NA
2011,2,5/5/2011,M,12,B,1,L,CRCI3,2,0.75,4,1,NA
2011,2,5/5/2011,M,12,B,1,L,GUSA2,1,3.5,18,1,NA
2011,2,5/5/2011,M,12,B,1,L,GUSA2,2,1,13,1,NA
2011,2,5/5/2011,M,12,B,1,L,GUSA2,3,1.5,16,1,NA
2011,2,5/5/2011,M,12,B,1,L,GUSA2,4,2,10,1,NA
2011,2,5/5/2011,M,12,B,2,L,BOER4,1,6.5,0,1,NA
