YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,FRONDS,AREA,OBS_CODE,NOTES
2011,2,2011-02-28,NAPL,3,CONTROL,40,O,3,20,68,-99999
2011,2,2011-02-28,NAPL,3,CONTROL,40,O,5,20,68,-99999
2011,2,2011-02-28,NAPL,3,CONTROL,40,O,6,20,68,-99999
2011,2,2011-02-28,NAPL,3,CONTROL,40,O,1,20,68,-99999
2011,2,2011-02-28,NAPL,3,CONTROL,40,O,2,20,68,-99999
2011,2,2011-02-28,NAPL,9,ANNUAL REMOVAL,20,I,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,9,ANNUAL REMOVAL,20,O,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,9,ANNUAL REMOVAL,40,I,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,9,ANNUAL REMOVAL,40,O,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,10,CONTINUOUS REMOVAL,20,I,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,10,CONTINUOUS REMOVAL,20,O,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,10,CONTINUOUS REMOVAL,40,I,0,20,68,NO KELP
2011,2,2011-02-28,NAPL,10,CONTINUOUS REMOVAL,40,O,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,4,CONTROL,20,I,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,4,CONTROL,20,O,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,1,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,7,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,7,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,14,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,12,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,3,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,8,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,10,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,19,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,I,25,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,7,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,7,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,2,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,4,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,4,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,4,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,3,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,3,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,8,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,8,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,5,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,5,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,12,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,6,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,9,20,68,-99999
2011,3,2011-03-03,AQUE,4,CONTROL,40,O,9,20,68,-99999
2011,3,2011-03-03,AQUE,7,ANNUAL REMOVAL,20,I,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,7,ANNUAL REMOVAL,20,O,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,7,ANNUAL REMOVAL,40,I,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,7,ANNUAL REMOVAL,40,O,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,8,CONTINUOUS REMOVAL,20,I,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,8,CONTINUOUS REMOVAL,20,O,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,8,CONTINUOUS REMOVAL,40,I,0,20,68,NO KELP
2011,3,2011-03-03,AQUE,8,CONTINUOUS REMOVAL,40,O,0,20,68,NO KELP
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,32,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,31,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,15,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,15,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,35,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,7,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,25,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,12,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,12,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,5,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,4,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,4,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,37,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,14,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,14,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,I,19,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,15,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,18,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,34,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,4,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,9,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,27,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,41,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,12,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,23,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,19,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,9,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,17,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,21,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,20,O,2,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,3,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,4,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,9,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,2,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,1,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,11,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,13,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,20,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,I,15,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,41,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,26,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,10,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,3,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,43,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,8,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,16,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,28,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,64,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,33,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,65,20,68,-99999
2011,3,2011-03-04,MOHK,2,CONTROL,40,O,36,20,68,-99999
2011,3,2011-03-04,MOHK,3,ANNUAL REMOVAL,20,I,0,20,68,NO KELP
2011,3,2011-03-04,MOHK,3,ANNUAL REMOVAL,20,O,0,20,68,NO KELP
2011,3,2011-03-04,MOHK,3,ANNUAL REMOVAL,40,I,0,20,68,NO KELP
2011,3,2011-03-04,MOHK,3,ANNUAL REMOVAL,40,O,0,20,68,NO KELP
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,20,I,1,20,68,-99999
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,20,I,2,20,68,-99999
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,20,O,2,20,68,-99999
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,40,I,1,20,68,-99999
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,40,I,2,20,68,-99999
2011,3,2011-03-04,MOHK,4,CONTINUOUS REMOVAL,40,O,1,20,68,-99999
2011,3,2011-03-11,CARP,7,CONTROL,20,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,7,CONTROL,20,O,0,20,82,NO KELP
2011,3,2011-03-11,CARP,7,CONTROL,40,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,7,CONTROL,40,O,0,20,82,NO KELP
2011,3,2011-03-11,CARP,9,ANNUAL REMOVAL,20,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,9,ANNUAL REMOVAL,20,O,0,20,82,NO KELP
2011,3,2011-03-11,CARP,9,ANNUAL REMOVAL,40,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,9,ANNUAL REMOVAL,40,O,0,20,82,NO KELP
2011,3,2011-03-11,CARP,10,CONTINUOUS REMOVAL,20,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,10,CONTINUOUS REMOVAL,20,O,0,20,82,NO KELP
2011,3,2011-03-11,CARP,10,CONTINUOUS REMOVAL,40,I,0,20,82,NO KELP
2011,3,2011-03-11,CARP,10,CONTINUOUS REMOVAL,40,O,0,20,82,NO KELP
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,12,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,25,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,19,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,42,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,7,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,10,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,4,20,85,x4
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,2,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,6,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,1,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,22,20,85,x2
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,15,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,20,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,I,26,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,28,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,18,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,19,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,10,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,8,20,85,x2
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,12,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,23,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,8,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,44,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,7,20,85,x2
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,14,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,32,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,1,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,20,O,20,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,12,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,8,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,9,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,21,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,15,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,16,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,14,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,I,1,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,3,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,10,20,85,x3
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,29,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,42,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,50,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,40,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,34,20,85,-99999
2011,4,2011-04-12,MOHK,2,CONTROL,40,O,41,20,85,-99999
2011,4,2011-04-12,MOHK,3,ANNUAL REMOVAL,20,I,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,3,ANNUAL REMOVAL,20,O,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,3,ANNUAL REMOVAL,40,I,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,3,ANNUAL REMOVAL,40,O,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,4,CONTINUOUS REMOVAL,20,I,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,4,CONTINUOUS REMOVAL,20,O,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,4,CONTINUOUS REMOVAL,40,I,0,20,85,NO KELP
2011,4,2011-04-12,MOHK,4,CONTINUOUS REMOVAL,40,O,0,20,85,NO KELP
2011,4,2011-04-13,AQUE,4,CONTROL,20,I,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,4,CONTROL,20,O,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,15,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,12,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,10,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,9,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,1,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,26,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,18,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,I,17,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,8,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,6,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,2,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,9,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,12,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,15,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,1,20,87,-99999
2011,4,2011-04-13,AQUE,4,CONTROL,40,O,9,20,87,-99999
2011,4,2011-04-13,AQUE,7,ANNUAL REMOVAL,20,I,1,20,87,-99999
2011,4,2011-04-13,AQUE,7,ANNUAL REMOVAL,20,O,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,7,ANNUAL REMOVAL,40,I,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,7,ANNUAL REMOVAL,40,O,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,8,CONTINUOUS REMOVAL,20,I,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,8,CONTINUOUS REMOVAL,20,O,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,8,CONTINUOUS REMOVAL,40,I,0,20,87,NO KELP
2011,4,2011-04-13,AQUE,8,CONTINUOUS REMOVAL,40,O,0,20,87,NO KELP
2011,4,2011-04-14,CARP,7,CONTROL,20,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,7,CONTROL,20,O,0,20,66,NO KELP
2011,4,2011-04-14,CARP,7,CONTROL,40,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,7,CONTROL,40,O,0,20,66,NO KELP
2011,4,2011-04-14,CARP,9,ANNUAL REMOVAL,20,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,9,ANNUAL REMOVAL,20,O,0,20,66,NO KELP
2011,4,2011-04-14,CARP,9,ANNUAL REMOVAL,40,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,9,ANNUAL REMOVAL,40,O,0,20,66,NO KELP
2011,4,2011-04-14,CARP,10,CONTINUOUS REMOVAL,20,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,10,CONTINUOUS REMOVAL,20,O,0,20,66,NO KELP
2011,4,2011-04-14,CARP,10,CONTINUOUS REMOVAL,40,I,0,20,66,NO KELP
2011,4,2011-04-14,CARP,10,CONTINUOUS REMOVAL,40,O,0,20,66,NO KELP
2011,4,2011-04-15,NAPL,3,,20,-99999,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,20,I,4,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,20,I,8,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,20,I,21,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,20,O,1,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,9,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,6,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,1,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,3,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,2,20,36,x3
2011,4,2011-04-15,NAPL,3,CONTROL,40,I,2,20,36,-99999
2011,4,2011-04-15,NAPL,3,CONTROL,40,O,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,9,ANNUAL REMOVAL,20,I,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,9,ANNUAL REMOVAL,20,O,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,9,ANNUAL REMOVAL,40,I,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,9,ANNUAL REMOVAL,40,O,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,10,CONTINUOUS REMOVAL,20,I,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,10,CONTINUOUS REMOVAL,20,O,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,10,CONTINUOUS REMOVAL,40,I,0,20,36,NO KELP
2011,4,2011-04-15,NAPL,10,CONTINUOUS REMOVAL,40,O,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,8,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,4,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,3,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,1,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,2,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,2,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,2,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,12,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,6,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,4,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,I,5,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,O,5,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,20,O,1,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,22,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,2,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,3,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,3,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,6,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,2,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,5,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,I,4,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,O,7,20,36,-99999
2011,5,2011-05-25,NAPL,3,CONTROL,40,O,4,20,36,-99999
2011,5,2011-05-25,NAPL,9,ANNUAL REMOVAL,20,I,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,9,ANNUAL REMOVAL,20,O,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,9,ANNUAL REMOVAL,40,I,4,20,36,-99999
2011,5,2011-05-25,NAPL,9,ANNUAL REMOVAL,40,O,2,20,36,-99999
2011,5,2011-05-25,NAPL,10,CONTINUOUS REMOVAL,20,I,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,10,CONTINUOUS REMOVAL,20,O,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,10,CONTINUOUS REMOVAL,40,I,0,20,36,NO KELP
2011,5,2011-05-25,NAPL,10,CONTINUOUS REMOVAL,40,O,0,20,36,NO KELP
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,19,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,13,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,13,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,25,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,22,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,47,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,11,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,6,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,14,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,16,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,45,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,I,39,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,50,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,31,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,38,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,18,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,10,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,32,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,13,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,6,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,33,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,15,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,16,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,21,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,29,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,47,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,20,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,2,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,29,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,22,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,20,O,29,20,36,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,I,18,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,I,13,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,I,5,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,I,7,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,16,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,18,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,20,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,9,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,30,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,11,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,11,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,56,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,28,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,16,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,27,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,19,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,36,20,85,-99999
2011,5,2011-05-26,MOHK,2,CONTROL,40,O,14,20,85,-99999
2011,5,2011-05-26,MOHK,3,ANNUAL REMOVAL,20,I,0,20,85,NO KELP
2011,5,2011-05-26,MOHK,3,ANNUAL REMOVAL,20,O,0,20,85,NO KELP
2011,5,2011-05-26,MOHK,3,ANNUAL REMOVAL,40,I,0,20,85,NO KELP
