Bee_Species,SiteRepSeason,bees
MEANTEMAF,T1SP09,0
MEANTPORF,T1SP09,0
MEASHBIGF,T1SP09,0
MEASHMELF,T1SP09,0
MEDIACURF,T1SP09,0
MEDIAIMPF,T1SP09,0
MEDIOPACF,T1SP09,0
MEDIOPOMF,T1SP09,1
MEHOP003F,T1SP09,1
MELITAPIF,T1SP09,0
MEMEGSIDF,T1SP09,0
MEMEGUMAF,T1SP09,0
MEOSMCERF,T1SP09,2
MEOSMLATF,T1SP09,0
MEOSMLIOF,T1SP09,0
MEOSMPRUF,T1SP09,0
MEOSMTITF,T1SP09,0
MEOSMWATF,T1SP09,0
ANANDCAPF,T1SP09,0
ANANDCREF,T1SP09,0
ANANDHELF,T1SP09,0
ANANDILLF,T1SP09,0
ANANDMON,T1SP09,0
ANANDPRFF,T1SP09,0
ANANDPRIF,T1SP09,0
ANHETPERF,T1SP09,0
ANHET002F,T1SP09,0
ANCAL001F,T1SP09,0
ANPER001F,T1SP09,0
ANPER002F,T1SP09,0
ANPER003F,T1SP09,0
ANPER005F,T1SP09,0
ANPER006F,T1SP09,0
ANPER009F,T1SP09,0
ANPER012F,T1SP09,0
ANPER014F,T1SP09,0
ANPER015F,T1SP09,0
ANPER016F,T1SP09,1
ANPER018F,T1SP09,0
ANPERALBF,T1SP09,0
ANPERAST,T1SP09,0
ANPERCALF,T1SP09,5
ANPERCORF,T1SP09,0
ANPERDOLF,T1SP09,0
ANPERFALF,T1SP09,0
ANPERIGNF,T1SP09,0
ANPERMENF,T1SP09,0
ANPERPULF,T1SP09,0
ANPERVERF,T1SP09,0
APANDCOMF,T1SP09,0
APANPCOMF,T1SP09,0
APANTAFFF,T1SP09,1
APANTCALF,T1SP09,0
APANTLESF,T1SP09,0
APANTMONF,T1SP09,0
APANTPHEF,T1SP09,1
APANTPORF,T1SP09,0
APAPIMELF,T1SP09,12
APBOMHUNF,T1SP09,0
APBOMPENF,T1SP09,0
APCERACAF,T1SP09,0
APCERNANF,T1SP09,0
APDIAAUSF,T1SP09,11
APDIADIMF,T1SP09,1
APDIAENAF,T1SP09,0
APDIAMEGF,T1SP09,0
APDIAOCHF,T1SP09,0
APDIARINF,T1SP09,31
APDIASPHF,T1SP09,0
APDIAVALF,T1SP09,0
APEUCLYCF,T1SP09,0
APEUCTERF,T1SP09,0
APEXOSOLF,T1SP09,0
APHABMORF,T1SP09,1
APHABNS1F,T1SP09,0
APHOLCALF,T1SP09,0
APMELBOHF,T1SP09,1
APMELPACF,T1SP09,0
APMESAGIF,T1SP09,0
APMESCOLF,T1SP09,0
APMESCOMF,T1SP09,1
APMESHUMF,T1SP09,0
APMESMENF,T1SP09,0
APMESPARF,T1SP09,0
APMESSUBF,T1SP09,0
APMESTHEF,T1SP09,0
APMESTRIF,T1SP09,9
APMESTRIM,T1SP09,0
APMESVERF,T1SP09,0
APNEOVIGF,T1SP09,0
APNOM001F,T1SP09,0
APPEPPRU,T1SP09,0
APSVAHELF,T1SP09,0
APSVAMACF,T1SP09,0
APSVAOBLF,T1SP09,0
APTETALBF,T1SP09,0
APTETSPIF,T1SP09,0
APXYLCALF,T1SP09,0
COHYLMESF,T1SP09,0
HAHALTRIF,T1FA09,754
HAAGAANGF,T1FA09,7
HAAGAFEMF,T1FA09,3
HAAGAMELF,T1FA09,3
HAAGASPLF,T1FA09,0
HAAUGAURF,T1FA09,0
HADUFMARF,T1FA09,0
HADUF001F,T1FA09,0
HAHALCONF,T1FA09,0
HAHALLIGF,T1FA09,17
HAHALPARF,T1FA09,1
HALASPRUF,T1FA09,0
HALASCOAF,T1FA09,0
HALASHUDF,T1FA09,0
HALASPARF,T1FA09,0
HALASPERF,T1FA09,0
HALASPOTF,T1FA09,0
HALASSISF,T1FA09,1
HALAS00CF,T1FA09,1
HALAS007F,T1FA09,0
HALAS012F,T1FA09,0
HALAS015F,T1FA09,1
HALAS017F,T1FA09,0
HALAS018F,T1FA09,1
HALAS019F,T1FA09,0
HALAS020F,T1FA09,0
HALAS021F,T1FA09,0
HALASODDF,T1FA09,0
HALASEV1F,T1FA09,0
HALASEV2F,T1FA09,0
HALASEV3F,T1FA09,0
HALASEV4F,T1FA09,0
HALASEV5F,T1FA09,2
HALASEV6F,T1FA09,0
HALASNOCF,T1FA09,2
HANOMTRIF,T1FA09,0
HASPH001F,T1FA09,0
HASPH002F,T1FA09,0
MEANTEMAF,T1FA09,0
MEANTPORF,T1FA09,2
MEASHBIGF,T1FA09,0
MEASHMELF,T1FA09,1
MEDIACURF,T1FA09,0
MEDIAIMPF,T1FA09,1
MEDIOPACF,T1FA09,0
MEDIOPOMF,T1FA09,0
MEHOP003F,T1FA09,0
MELITAPIF,T1FA09,0
MEMEGSIDF,T1FA09,1
MEMEGUMAF,T1FA09,0
MEOSMCERF,T1FA09,0
MEOSMLATF,T1FA09,0
MEOSMLIOF,T1FA09,0
MEOSMPRUF,T1FA09,0
MEOSMTITF,T1FA09,0
MEOSMWATF,T1FA09,0
ANANDCAPF,T1FA09,0
ANANDCREF,T1FA09,0
ANANDHELF,T1FA09,0
ANANDILLF,T1FA09,0
ANANDMON,T1FA09,0
ANANDPRFF,T1FA09,0
ANANDPRIF,T1FA09,0
ANHETPERF,T1FA09,0
ANHET002F,T1FA09,0
ANCAL001F,T1FA09,0
ANPER001F,T1FA09,0
ANPER002F,T1FA09,0
ANPER003F,T1FA09,0
ANPER005F,T1FA09,0
ANPER006F,T1FA09,0
ANPER009F,T1FA09,1
ANPER012F,T1FA09,0
ANPER014F,T1FA09,0
ANPER015F,T1FA09,0
ANPER016F,T1FA09,0
ANPER018F,T1FA09,0
ANPERALBF,T1FA09,0
ANPERAST,T1FA09,0
ANPERCALF,T1FA09,103
ANPERCORF,T1FA09,0
ANPERDOLF,T1FA09,0
ANPERFALF,T1FA09,0
ANPERIGNF,T1FA09,0
ANPERMENF,T1FA09,0
ANPERPULF,T1FA09,4
ANPERVERF,T1FA09,0
APANDCOMF,T1FA09,0
APANPCOMF,T1FA09,0
APANTAFFF,T1FA09,0
APANTCALF,T1FA09,0
APANTLESF,T1FA09,0
APANTMONF,T1FA09,1
APANTPHEF,T1FA09,0
APANTPORF,T1FA09,0
APAPIMELF,T1FA09,6
APBOMHUNF,T1FA09,0
APBOMPENF,T1FA09,1
APCERACAF,T1FA09,0
APCERNANF,T1FA09,1
APDIAAUSF,T1FA09,1
APDIADIMF,T1FA09,0
APDIAENAF,T1FA09,0
APDIAMEGF,T1FA09,0
APDIAOCHF,T1FA09,0
APDIARINF,T1FA09,10
APDIASPHF,T1FA09,0
APDIAVALF,T1FA09,0
APEUCLYCF,T1FA09,0
APEUCTERF,T1FA09,0
APEXOSOLF,T1FA09,0
APHABMORF,T1FA09,0
APHABNS1F,T1FA09,0
APHOLCALF,T1FA09,0
APMELBOHF,T1FA09,0
APMELPACF,T1FA09,0
APMESAGIF,T1FA09,4
APMESCOLF,T1FA09,0
APMESCOMF,T1FA09,0
APMESHUMF,T1FA09,0
APMESMENF,T1FA09,0
APMESPARF,T1FA09,0
APMESSUBF,T1FA09,0
APMESTHEF,T1FA09,3
APMESTRIF,T1FA09,30
APMESTRIM,T1FA09,3
APMESVERF,T1FA09,1
APNEOVIGF,T1FA09,0
APNOM001F,T1FA09,0
APPEPPRU,T1FA09,0
APSVAHELF,T1FA09,0
APSVAMACF,T1FA09,0
APSVAOBLF,T1FA09,0
APTETALBF,T1FA09,0
APTETSPIF,T1FA09,1
APXYLCALF,T1FA09,0
COHYLMESF,T1FA09,0
HAHALTRIF,T1SP10,1380
HAAGAANGF,T1SP10,4
HAAGAFEMF,T1SP10,2
HAAGAMELF,T1SP10,1
HAAGASPLF,T1SP10,0
HAAUGAURF,T1SP10,0
HADUFMARF,T1SP10,0
HADUF001F,T1SP10,0
HAHALCONF,T1SP10,0
HAHALLIGF,T1SP10,0
HAHALPARF,T1SP10,0
HALASPRUF,T1SP10,0
HALASCOAF,T1SP10,0
HALASHUDF,T1SP10,1
HALASPARF,T1SP10,0
HALASPERF,T1SP10,0
HALASPOTF,T1SP10,0
HALASSISF,T1SP10,0
HALAS00CF,T1SP10,0
HALAS007F,T1SP10,0
HALAS012F,T1SP10,0
HALAS015F,T1SP10,0
HALAS017F,T1SP10,0
HALAS018F,T1SP10,1
HALAS019F,T1SP10,0
HALAS020F,T1SP10,0
HALAS021F,T1SP10,0
HALASODDF,T1SP10,0
HALASEV1F,T1SP10,0
HALASEV2F,T1SP10,0
HALASEV3F,T1SP10,0
HALASEV4F,T1SP10,0
HALASEV5F,T1SP10,8
HALASEV6F,T1SP10,0
HALASNOCF,T1SP10,0
HANOMTRIF,T1SP10,0
HASPH001F,T1SP10,0
HASPH002F,T1SP10,0
MEANTEMAF,T1SP10,0
MEANTPORF,T1SP10,0
MEASHBIGF,T1SP10,0
MEASHMELF,T1SP10,2
MEDIACURF,T1SP10,0
MEDIAIMPF,T1SP10,0
MEDIOPACF,T1SP10,0
MEDIOPOMF,T1SP10,0
MEHOP003F,T1SP10,0
MELITAPIF,T1SP10,0
MEMEGSIDF,T1SP10,0
MEMEGUMAF,T1SP10,0
MEOSMCERF,T1SP10,0
MEOSMLATF,T1SP10,0
MEOSMLIOF,T1SP10,0
MEOSMPRUF,T1SP10,0
MEOSMTITF,T1SP10,0
MEOSMWATF,T1SP10,0
ANANDCAPF,T1SP10,0
ANANDCREF,T1SP10,0
ANANDHELF,T1SP10,0
ANANDILLF,T1SP10,0
ANANDMON,T1SP10,0
ANANDPRFF,T1SP10,0
ANANDPRIF,T1SP10,0
ANHETPERF,T1SP10,0
ANHET002F,T1SP10,0
ANCAL001F,T1SP10,0
ANPER001F,T1SP10,0
ANPER002F,T1SP10,0
ANPER003F,T1SP10,0
ANPER005F,T1SP10,0
ANPER006F,T1SP10,0
ANPER009F,T1SP10,0
ANPER012F,T1SP10,0
ANPER014F,T1SP10,0
ANPER015F,T1SP10,0
ANPER016F,T1SP10,0
ANPER018F,T1SP10,0
ANPERALBF,T1SP10,0
ANPERAST,T1SP10,0
ANPERCALF,T1SP10,0
ANPERCORF,T1SP10,0
ANPERDOLF,T1SP10,0
ANPERFALF,T1SP10,0
ANPERIGNF,T1SP10,0
ANPERMENF,T1SP10,0
ANPERPULF,T1SP10,0
ANPERVERF,T1SP10,0
APANDCOMF,T1SP10,0
APANPCOMF,T1SP10,0
APANTAFFF,T1SP10,0
APANTCALF,T1SP10,0
APANTLESF,T1SP10,0
APANTMONF,T1SP10,0
APANTPHEF,T1SP10,0
APANTPORF,T1SP10,0
APAPIMELF,T1SP10,2
APBOMHUNF,T1SP10,0
APBOMPENF,T1SP10,0
APCERACAF,T1SP10,0
APCERNANF,T1SP10,0
APDIAAUSF,T1SP10,5
APDIADIMF,T1SP10,1
APDIAENAF,T1SP10,0
APDIAMEGF,T1SP10,0
APDIAOCHF,T1SP10,0
APDIARINF,T1SP10,45
APDIASPHF,T1SP10,0
APDIAVALF,T1SP10,0
APEUCLYCF,T1SP10,0
APEUCTERF,T1SP10,0
APEXOSOLF,T1SP10,0
APHABMORF,T1SP10,0
APHABNS1F,T1SP10,0
APHOLCALF,T1SP10,0
APMELBOHF,T1SP10,0
APMELPACF,T1SP10,0
APMESAGIF,T1SP10,0
APMESCOLF,T1SP10,0
APMESCOMF,T1SP10,1
APMESHUMF,T1SP10,0
APMESMENF,T1SP10,0
APMESPARF,T1SP10,0
APMESSUBF,T1SP10,0
APMESTHEF,T1SP10,0
APMESTRIF,T1SP10,12
APMESTRIM,T1SP10,0
APMESVERF,T1SP10,1
APNEOVIGF,T1SP10,0
APNOM001F,T1SP10,0
APPEPPRU,T1SP10,0
APSVAHELF,T1SP10,0
APSVAMACF,T1SP10,0
APSVAOBLF,T1SP10,0
APTETALBF,T1SP10,0
APTETSPIF,T1SP10,0
APXYLCALF,T1SP10,0
COHYLMESF,T1SP10,0
HAHALTRIF,T1FA10,173
HAAGAANGF,T1FA10,0
HAAGAFEMF,T1FA10,1
HAAGAMELF,T1FA10,0
HAAGASPLF,T1FA10,0
HAAUGAURF,T1FA10,2
HADUFMARF,T1FA10,0
HADUF001F,T1FA10,0
HAHALCONF,T1FA10,0
HAHALLIGF,T1FA10,2
HAHALPARF,T1FA10,0
HALASPRUF,T1FA10,0
HALASCOAF,T1FA10,0
HALASHUDF,T1FA10,1
HALASPARF,T1FA10,0
HALASPERF,T1FA10,0
HALASPOTF,T1FA10,0
HALASSISF,T1FA10,0
HALAS00CF,T1FA10,0
HALAS007F,T1FA10,0
HALAS012F,T1FA10,0
HALAS015F,T1FA10,0
HALAS017F,T1FA10,0
HALAS018F,T1FA10,0
HALAS019F,T1FA10,0
HALAS020F,T1FA10,0
HALAS021F,T1FA10,0
HALASODDF,T1FA10,1
HALASEV1F,T1FA10,0
HALASEV2F,T1FA10,0
HALASEV3F,T1FA10,0
HALASEV4F,T1FA10,0
HALASEV5F,T1FA10,2
HALASEV6F,T1FA10,0
HALASNOCF,T1FA10,0
HANOMTRIF,T1FA10,0
HASPH001F,T1FA10,0
HASPH002F,T1FA10,0
MEANTEMAF,T1FA10,0
MEANTPORF,T1FA10,0
MEASHBIGF,T1FA10,0
MEASHMELF,T1FA10,1
MEDIACURF,T1FA10,0
MEDIAIMPF,T1FA10,0
MEDIOPACF,T1FA10,0
MEDIOPOMF,T1FA10,0
MEHOP003F,T1FA10,0
MELITAPIF,T1FA10,0
MEMEGSIDF,T1FA10,0
MEMEGUMAF,T1FA10,0
MEOSMCERF,T1FA10,0
MEOSMLATF,T1FA10,0
MEOSMLIOF,T1FA10,0
MEOSMPRUF,T1FA10,0
MEOSMTITF,T1FA10,0
MEOSMWATF,T1FA10,0
ANANDCAPF,T1FA10,0
ANANDCREF,T1FA10,0
ANANDHELF,T1FA10,0
ANANDILLF,T1FA10,0
ANANDMON,T1FA10,0
ANANDPRFF,T1FA10,0
ANANDPRIF,T1FA10,0
ANHETPERF,T1FA10,0
ANHET002F,T1FA10,0
ANCAL001F,T1FA10,0
ANPER001F,T1FA10,0
ANPER002F,T1FA10,0
ANPER003F,T1FA10,0
ANPER005F,T1FA10,0
ANPER006F,T1FA10,0
ANPER009F,T1FA10,0
ANPER012F,T1FA10,0
ANPER014F,T1FA10,1
ANPER015F,T1FA10,0
ANPER016F,T1FA10,0
ANPER018F,T1FA10,0
ANPERALBF,T1FA10,0
ANPERAST,T1FA10,0
ANPERCALF,T1FA10,0
ANPERCORF,T1FA10,0
ANPERDOLF,T1FA10,0
ANPERFALF,T1FA10,0
ANPERIGNF,T1FA10,0
ANPERMENF,T1FA10,0
ANPERPULF,T1FA10,4
ANPERVERF,T1FA10,0
APANDCOMF,T1FA10,0
APANPCOMF,T1FA10,0
APANTAFFF,T1FA10,0
APANTCALF,T1FA10,0
APANTLESF,T1FA10,0
APANTMONF,T1FA10,0
APANTPHEF,T1FA10,0
APANTPORF,T1FA10,0
APAPIMELF,T1FA10,0
APBOMHUNF,T1FA10,0
APBOMPENF,T1FA10,1
APCERACAF,T1FA10,0
APCERNANF,T1FA10,0
APDIAAUSF,T1FA10,0
APDIADIMF,T1FA10,1
APDIAENAF,T1FA10,0
APDIAMEGF,T1FA10,0
APDIAOCHF,T1FA10,0
APDIARINF,T1FA10,41
APDIASPHF,T1FA10,0
APDIAVALF,T1FA10,0
APEUCLYCF,T1FA10,0
APEUCTERF,T1FA10,0
APEXOSOLF,T1FA10,0
APHABMORF,T1FA10,0
APHABNS1F,T1FA10,0
APHOLCALF,T1FA10,0
APMELBOHF,T1FA10,0
APMELPACF,T1FA10,0
APMESAGIF,T1FA10,0
APMESCOLF,T1FA10,0
APMESCOMF,T1FA10,1
APMESHUMF,T1FA10,0
APMESMENF,T1FA10,0
APMESPARF,T1FA10,0
APMESSUBF,T1FA10,0
APMESTHEF,T1FA10,0
APMESTRIF,T1FA10,2
APMESTRIM,T1FA10,0
APMESVERF,T1FA10,1
APNEOVIGF,T1FA10,0
APNOM001F,T1FA10,0
APPEPPRU,T1FA10,0
APSVAHELF,T1FA10,0
APSVAMACF,T1FA10,0
APSVAOBLF,T1FA10,0
APTETALBF,T1FA10,0
APTETSPIF,T1FA10,0
APXYLCALF,T1FA10,0
COHYLMESF,T1FA10,0
HAHALTRIF,T2SP08,1290
HAAGAANGF,T2SP08,13
HAAGAFEMF,T2SP08,0
HAAGAMELF,T2SP08,7
HAAGASPLF,T2SP08,0
HAAUGAURF,T2SP08,0
HADUFMARF,T2SP08,0
HADUF001F,T2SP08,0
HAHALCONF,T2SP08,0
HAHALLIGF,T2SP08,1
HAHALPARF,T2SP08,0
HALASPRUF,T2SP08,9
HALASCOAF,T2SP08,0
HALASHUDF,T2SP08,9
HALASPARF,T2SP08,0
HALASPERF,T2SP08,0
HALASPOTF,T2SP08,0
HALASSISF,T2SP08,1
HALAS00CF,T2SP08,0
HALAS007F,T2SP08,0
HALAS012F,T2SP08,0
HALAS015F,T2SP08,0
HALAS017F,T2SP08,17
HALAS018F,T2SP08,1
HALAS019F,T2SP08,0
HALAS020F,T2SP08,0
HALAS021F,T2SP08,0
HALASODDF,T2SP08,2
HALASEV1F,T2SP08,1
HALASEV2F,T2SP08,0
HALASEV3F,T2SP08,0
HALASEV4F,T2SP08,1
HALASEV5F,T2SP08,15
HALASEV6F,T2SP08,1
HALASNOCF,T2SP08,0
HANOMTRIF,T2SP08,0
HASPH001F,T2SP08,0
HASPH002F,T2SP08,0
MEANTEMAF,T2SP08,0
MEANTPORF,T2SP08,0
MEASHBIGF,T2SP08,1
MEASHMELF,T2SP08,1
MEDIACURF,T2SP08,0
MEDIAIMPF,T2SP08,0
MEDIOPACF,T2SP08,0
MEDIOPOMF,T2SP08,0
MEHOP003F,T2SP08,0
MELITAPIF,T2SP08,0
MEMEGSIDF,T2SP08,0
MEMEGUMAF,T2SP08,0
MEOSMCERF,T2SP08,1
MEOSMLATF,T2SP08,0
MEOSMLIOF,T2SP08,0
MEOSMPRUF,T2SP08,0
MEOSMTITF,T2SP08,0
MEOSMWATF,T2SP08,0
ANANDCAPF,T2SP08,0
ANANDCREF,T2SP08,0
ANANDHELF,T2SP08,0
ANANDILLF,T2SP08,0
ANANDMON,T2SP08,0
ANANDPRFF,T2SP08,0
ANANDPRIF,T2SP08,1
ANHETPERF,T2SP08,0
ANHET002F,T2SP08,0
ANCAL001F,T2SP08,0
ANPER001F,T2SP08,0
ANPER002F,T2SP08,0
ANPER003F,T2SP08,0
ANPER005F,T2SP08,0
ANPER006F,T2SP08,0
ANPER009F,T2SP08,0
ANPER012F,T2SP08,0
ANPER014F,T2SP08,0
ANPER015F,T2SP08,0
ANPER016F,T2SP08,0
ANPER018F,T2SP08,0
ANPERALBF,T2SP08,0
ANPERAST,T2SP08,0
ANPERCALF,T2SP08,1
ANPERCORF,T2SP08,1
ANPERDOLF,T2SP08,0
ANPERFALF,T2SP08,0
ANPERIGNF,T2SP08,0
ANPERMENF,T2SP08,0
ANPERPULF,T2SP08,0
ANPERVERF,T2SP08,0
APANDCOMF,T2SP08,0
APANPCOMF,T2SP08,0
APANTAFFF,T2SP08,1
APANTCALF,T2SP08,0
APANTLESF,T2SP08,0
APANTMONF,T2SP08,0
APANTPHEF,T2SP08,0
APANTPORF,T2SP08,0
APAPIMELF,T2SP08,15
APBOMHUNF,T2SP08,0
APBOMPENF,T2SP08,0
APCERACAF,T2SP08,0
APCERNANF,T2SP08,0
APDIAAUSF,T2SP08,3
APDIADIMF,T2SP08,1
APDIAENAF,T2SP08,0
APDIAMEGF,T2SP08,0
APDIAOCHF,T2SP08,0
APDIARINF,T2SP08,15
APDIASPHF,T2SP08,0
APDIAVALF,T2SP08,0
APEUCLYCF,T2SP08,0
APEUCTERF,T2SP08,0
APEXOSOLF,T2SP08,0
APHABMORF,T2SP08,0
APHABNS1F,T2SP08,0
APHOLCALF,T2SP08,0
APMELBOHF,T2SP08,3
APMELPACF,T2SP08,0
APMESAGIF,T2SP08,0
APMESCOLF,T2SP08,0
APMESCOMF,T2SP08,0
APMESHUMF,T2SP08,0
APMESMENF,T2SP08,0
APMESPARF,T2SP08,0
APMESSUBF,T2SP08,0
APMESTHEF,T2SP08,0
APMESTRIF,T2SP08,8
APMESTRIM,T2SP08,0
APMESVERF,T2SP08,1
APNEOVIGF,T2SP08,0
APNOM001F,T2SP08,0
APPEPPRU,T2SP08,0
APSVAHELF,T2SP08,0
APSVAMACF,T2SP08,0
APSVAOBLF,T2SP08,0
APTETALBF,T2SP08,0
APTETSPIF,T2SP08,0
APXYLCALF,T2SP08,0
COHYLMESF,T2SP08,0
HAHALTRIF,T2FA08,341
HAAGAANGF,T2FA08,1
HAAGAFEMF,T2FA08,1
HAAGAMELF,T2FA08,0
HAAGASPLF,T2FA08,0
HAAUGAURF,T2FA08,0
HADUFMARF,T2FA08,1
HADUF001F,T2FA08,0
HAHALCONF,T2FA08,0
HAHALLIGF,T2FA08,7
HAHALPARF,T2FA08,0
HALASPRUF,T2FA08,1
HALASCOAF,T2FA08,0
HALASHUDF,T2FA08,3
HALASPARF,T2FA08,0
HALASPERF,T2FA08,0
HALASPOTF,T2FA08,0
HALASSISF,T2FA08,1
HALAS00CF,T2FA08,0
HALAS007F,T2FA08,0
HALAS012F,T2FA08,0
HALAS015F,T2FA08,0
HALAS017F,T2FA08,0
HALAS018F,T2FA08,1
HALAS019F,T2FA08,1
HALAS020F,T2FA08,0
HALAS021F,T2FA08,0
HALASODDF,T2FA08,0
HALASEV1F,T2FA08,0
HALASEV2F,T2FA08,0
HALASEV3F,T2FA08,0
HALASEV4F,T2FA08,0
HALASEV5F,T2FA08,5
HALASEV6F,T2FA08,0
HALASNOCF,T2FA08,0
HANOMTRIF,T2FA08,0
HASPH001F,T2FA08,0
HASPH002F,T2FA08,0
MEANTEMAF,T2FA08,0
MEANTPORF,T2FA08,0
MEASHBIGF,T2FA08,1
MEASHMELF,T2FA08,0
MEDIACURF,T2FA08,0
MEDIAIMPF,T2FA08,0
MEDIOPACF,T2FA08,0
MEDIOPOMF,T2FA08,0
MEHOP003F,T2FA08,0
MELITAPIF,T2FA08,0
MEMEGSIDF,T2FA08,0
MEMEGUMAF,T2FA08,0
MEOSMCERF,T2FA08,0
MEOSMLATF,T2FA08,0
MEOSMLIOF,T2FA08,0
MEOSMPRUF,T2FA08,0
MEOSMTITF,T2FA08,0
MEOSMWATF,T2FA08,0
ANANDCAPF,T2FA08,0
ANANDCREF,T2FA08,0
ANANDHELF,T2FA08,1
ANANDILLF,T2FA08,0
ANANDMON,T2FA08,0
ANANDPRFF,T2FA08,0
ANANDPRIF,T2FA08,0
ANHETPERF,T2FA08,0
ANHET002F,T2FA08,0
ANCAL001F,T2FA08,0
ANPER001F,T2FA08,0
ANPER002F,T2FA08,0
ANPER003F,T2FA08,0
ANPER005F,T2FA08,0
ANPER006F,T2FA08,0
ANPER009F,T2FA08,0
ANPER012F,T2FA08,0
ANPER014F,T2FA08,0
ANPER015F,T2FA08,0
ANPER016F,T2FA08,0
ANPER018F,T2FA08,0
ANPERALBF,T2FA08,0
ANPERAST,T2FA08,0
ANPERCALF,T2FA08,1
ANPERCORF,T2FA08,0
ANPERDOLF,T2FA08,0
ANPERFALF,T2FA08,0
ANPERIGNF,T2FA08,1
ANPERMENF,T2FA08,1
ANPERPULF,T2FA08,3
ANPERVERF,T2FA08,1
APANDCOMF,T2FA08,0
APANPCOMF,T2FA08,0
APANTAFFF,T2FA08,0
APANTCALF,T2FA08,0
APANTLESF,T2FA08,0
APANTMONF,T2FA08,0
APANTPHEF,T2FA08,0
APANTPORF,T2FA08,0
APAPIMELF,T2FA08,11
APBOMHUNF,T2FA08,0
APBOMPENF,T2FA08,2
APCERACAF,T2FA08,0
APCERNANF,T2FA08,0
APDIAAUSF,T2FA08,0
APDIADIMF,T2FA08,1
APDIAENAF,T2FA08,0
APDIAMEGF,T2FA08,0
APDIAOCHF,T2FA08,0
APDIARINF,T2FA08,35
APDIASPHF,T2FA08,0
APDIAVALF,T2FA08,0
APEUCLYCF,T2FA08,0
APEUCTERF,T2FA08,0
APEXOSOLF,T2FA08,0
APHABMORF,T2FA08,0
APHABNS1F,T2FA08,0
APHOLCALF,T2FA08,0
APMELBOHF,T2FA08,0
APMELPACF,T2FA08,0
APMESAGIF,T2FA08,2
APMESCOLF,T2FA08,0
APMESCOMF,T2FA08,0
APMESHUMF,T2FA08,0
APMESMENF,T2FA08,0
APMESPARF,T2FA08,0
APMESSUBF,T2FA08,0
APMESTHEF,T2FA08,1
APMESTRIF,T2FA08,6
APMESTRIM,T2FA08,0
APMESVERF,T2FA08,0
APNEOVIGF,T2FA08,1
APNOM001F,T2FA08,0
APPEPPRU,T2FA08,0
APSVAHELF,T2FA08,0
APSVAMACF,T2FA08,0
APSVAOBLF,T2FA08,0
APTETALBF,T2FA08,0
APTETSPIF,T2FA08,0
APXYLCALF,T2FA08,0
COHYLMESF,T2FA08,0
HAHALTRIF,T2SP09,1447
HAAGAANGF,T2SP09,12
HAAGAFEMF,T2SP09,1
HAAGAMELF,T2SP09,2
HAAGASPLF,T2SP09,0
HAAUGAURF,T2SP09,0
HADUFMARF,T2SP09,0
HADUF001F,T2SP09,0
HAHALCONF,T2SP09,0
HAHALLIGF,T2SP09,4
HAHALPARF,T2SP09,0
HALASPRUF,T2SP09,0
HALASCOAF,T2SP09,0
HALASHUDF,T2SP09,4
HALASPARF,T2SP09,0
HALASPERF,T2SP09,0
HALASPOTF,T2SP09,0
HALASSISF,T2SP09,0
HALAS00CF,T2SP09,0
HALAS007F,T2SP09,0
HALAS012F,T2SP09,0
HALAS015F,T2SP09,0
HALAS017F,T2SP09,0
HALAS018F,T2SP09,0
HALAS019F,T2SP09,0
HALAS020F,T2SP09,0
HALAS021F,T2SP09,0
HALASODDF,T2SP09,2
HALASEV1F,T2SP09,0
HALASEV2F,T2SP09,0
HALASEV3F,T2SP09,0
HALASEV4F,T2SP09,0
HALASEV5F,T2SP09,8
HALASEV6F,T2SP09,0
HALASNOCF,T2SP09,0
HANOMTRIF,T2SP09,0
HASPH001F,T2SP09,0
HASPH002F,T2SP09,0
MEANTEMAF,T2SP09,0
MEANTPORF,T2SP09,0
MEASHBIGF,T2SP09,0
MEASHMELF,T2SP09,1
MEDIACURF,T2SP09,0
MEDIAIMPF,T2SP09,0
MEDIOPACF,T2SP09,0
MEDIOPOMF,T2SP09,0
MEHOP003F,T2SP09,0
MELITAPIF,T2SP09,0
MEMEGSIDF,T2SP09,0
MEMEGUMAF,T2SP09,0
MEOSMCERF,T2SP09,2
MEOSMLATF,T2SP09,0
MEOSMLIOF,T2SP09,1
MEOSMPRUF,T2SP09,0
MEOSMTITF,T2SP09,0
MEOSMWATF,T2SP09,0
ANANDCAPF,T2SP09,0
ANANDCREF,T2SP09,0
ANANDHELF,T2SP09,0
ANANDILLF,T2SP09,0
ANANDMON,T2SP09,0
ANANDPRFF,T2SP09,0
ANANDPRIF,T2SP09,0
ANHETPERF,T2SP09,0
ANHET002F,T2SP09,0
ANCAL001F,T2SP09,0
ANPER001F,T2SP09,0
ANPER002F,T2SP09,0
ANPER003F,T2SP09,0
ANPER005F,T2SP09,0
ANPER006F,T2SP09,0
ANPER009F,T2SP09,0
ANPER012F,T2SP09,0
ANPER014F,T2SP09,0
ANPER015F,T2SP09,0
ANPER016F,T2SP09,0
ANPER018F,T2SP09,1
ANPERALBF,T2SP09,0
ANPERAST,T2SP09,0
ANPERCALF,T2SP09,1
ANPERCORF,T2SP09,3
ANPERDOLF,T2SP09,0
ANPERFALF,T2SP09,0
ANPERIGNF,T2SP09,0
ANPERMENF,T2SP09,0
ANPERPULF,T2SP09,0
ANPERVERF,T2SP09,0
APANDCOMF,T2SP09,0
APANPCOMF,T2SP09,0
