"Code","Growth","SppType","Season","Month","Year","Site","Plot","Quad","Cover","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","month_num","site_plot"
"PLPA2","A","H",1,"May",2005,"X","3",24,4,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",24,10,NA,NA,NA,NA,5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",30,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",30,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",30,1,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",30,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",30,10,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",32,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"ERCI6","A","H",1,"May",2005,"X","3",32,1,"Plantae","Geraniaceae","Erodium","cicutarium",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",32,1,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",32,10,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",34,1,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"MAPIP","P","H",1,"May",2005,"X","3",34,1,"Plantae","Asteraceae","Machaeranthera","pinnatifida",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",34,1,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",36,4,NA,NA,NA,NA,5,"X3"
"ERCI6","A","H",1,"May",2005,"X","3",36,6,"Plantae","Geraniaceae","Erodium","cicutarium",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",36,15,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",36,15,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASMIM","P","H",1,"May",2005,"X","3",42,1,"Plantae","Fabaceae","Astragalus","missouriensis",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",42,1,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",44,5,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",44,15,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",46,1,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"ASMIM","P","H",1,"May",2005,"X","3",46,2,"Plantae","Fabaceae","Astragalus","missouriensis",5,"X3"
"GACO5","P","H",1,"May",2005,"X","3",46,5,"Plantae","Onagraceae","Gaura","coccinea",5,"X3"
"ASMIM","P","H",1,"May",2005,"X","3",48,1,"Plantae","Fabaceae","Astragalus","missouriensis",5,"X3"
"STPA4","P","H",1,"May",2005,"X","3",48,2,"Plantae","Asteraceae","Stephanomeria","pauciflora",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",48,4,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",48,8,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",54,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",54,1,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",54,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",54,2,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",54,2,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",54,2,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",54,25,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",56,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",56,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",56,4,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",58,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",58,2,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",58,2,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",58,20,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",60,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"SATR12","A","H",1,"May",2005,"X","3",60,1,"Plantae","Chenopodiaceae","Salsola","tragus",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",60,1,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",60,5,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",66,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",66,1,NA,NA,NA,NA,5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",66,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",66,15,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"SATR12","A","H",1,"May",2005,"X","3",68,1,"Plantae","Chenopodiaceae","Salsola","tragus",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",68,2,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",68,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",68,3,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",68,3,NA,NA,NA,NA,5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",68,5,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",68,25,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",70,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",70,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",70,1,NA,NA,NA,NA,5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",70,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",70,2,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"RUMEX","P","H",1,"May",2005,"X","3",72,1,NA,NA,NA,NA,5,"X3"
"STPA4","P","H",1,"May",2005,"X","3",72,1,"Plantae","Asteraceae","Stephanomeria","pauciflora",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",72,3,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",72,4,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",72,10,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",78,1,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",78,1,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",78,2,NA,NA,NA,NA,5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",80,2,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",80,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"ERTE13","A","H",1,"May",2005,"X","3",80,2,NA,NA,NA,NA,5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",80,4,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",80,6,NA,NA,NA,NA,5,"X3"
"MAPIP","P","H",1,"May",2005,"X","3",80,7,"Plantae","Asteraceae","Machaeranthera","pinnatifida",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",80,20,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",82,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",82,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",82,3,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",84,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"MAPIP","P","H",1,"May",2005,"X","3",84,2,"Plantae","Asteraceae","Machaeranthera","pinnatifida",5,"X3"
"RUMEX","P","H",1,"May",2005,"X","3",84,2,NA,NA,NA,NA,5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",84,4,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",90,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",90,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",90,1,NA,NA,NA,NA,5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",92,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",92,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",92,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"SATR12","A","H",1,"May",2005,"X","3",92,1,"Plantae","Chenopodiaceae","Salsola","tragus",5,"X3"
"EVNU","P","H",1,"May",2005,"X","3",92,2,"Plantae","Convolvulaceae","Evolvulus","nuttallianus",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",92,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",92,2,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",92,8,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",94,4,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",96,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",96,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"SATR12","A","H",1,"May",2005,"X","3",96,1,"Plantae","Chenopodiaceae","Salsola","tragus",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",96,1,NA,NA,NA,NA,5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",96,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",96,5,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",102,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",102,3,NA,NA,NA,NA,5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",102,4,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",102,10,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",104,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",104,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",104,1,NA,NA,NA,NA,5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",104,1,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",104,2,NA,NA,NA,NA,5,"X3"
"DEWO","P","H",1,"May",2005,"X","3",106,0.1,"Plantae","Ranunculaceae","Delphinium","wootonii",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",106,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",106,1,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",106,1,NA,NA,NA,NA,5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",106,5,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",106,20,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",108,1,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",108,2,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",108,2,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",108,2,NA,NA,NA,NA,5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",114,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",114,2,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",114,2,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",114,2,NA,NA,NA,NA,5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",114,3,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",114,4,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",114,5,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",116,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",116,1,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",116,2,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",116,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"RUMEX","P","H",1,"May",2005,"X","3",116,2,NA,NA,NA,NA,5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",116,10,NA,NA,NA,NA,5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",118,1,NA,NA,NA,NA,5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",118,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",118,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"OECAC2","P","H",1,"May",2005,"X","3",118,2,"Plantae","Onagraceae","Oenothera","caespitosa",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",118,4,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",118,10,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",118,10,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",120,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",120,5,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",120,10,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"OECAC2","P","H",1,"May",2005,"X","3",126,3,"Plantae","Onagraceae","Oenothera","caespitosa",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",126,10,NA,NA,NA,NA,5,"X3"
"APRAH","P","H",1,"May",2005,"X","3",128,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",128,4,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",128,4,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",130,1,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",130,1,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"GIME","A","H",1,"May",2005,"X","3",130,1,"Plantae","Polemoniaceae","Gilia","mexicana",5,"X3"
"ASMIM","P","H",1,"May",2005,"X","3",130,4,"Plantae","Fabaceae","Astragalus","missouriensis",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",130,6,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"GIME","A","H",1,"May",2005,"X","3",132,1,"Plantae","Polemoniaceae","Gilia","mexicana",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",132,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"CRCR3","A","H",1,"May",2005,"X","3",132,2,"Plantae","Boraginaceae","Cryptantha","crassisepala",5,"X3"
"CYACF","P","H",1,"May",2005,"X","3",132,3,"Plantae","Apiaceae","Cymopterus","acaulis",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",132,7,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"DEPI","A","H",1,"May",2005,"X","3",138,1,"Plantae","Brassicaceae","Descurainia","pinnata",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",138,1,NA,NA,NA,NA,5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",138,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",138,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",138,4,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",138,4,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"VUOC","A","G",1,"May",2005,"X","3",138,4,NA,NA,NA,NA,5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",140,1,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",140,1,NA,NA,NA,NA,5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",140,1,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",140,2,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",140,3,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",142,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"LEDED","A","H",1,"May",2005,"X","3",142,1,NA,NA,NA,NA,5,"X3"
"IPPU4","A","H",1,"May",2005,"X","3",142,2,"Plantae","Polemoniaceae","Ipomopsis","pumila",5,"X3"
"MAFE","A","H",1,"May",2005,"X","3",142,2,"Plantae","Asteraceae","Malacothrix","fendleri",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",142,15,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"ASNU4","A","H",1,"May",2005,"X","3",144,1,"Plantae","Fabaceae","Astragalus","nuttallianus",5,"X3"
"OECAC2","P","H",1,"May",2005,"X","3",144,1,"Plantae","Onagraceae","Oenothera","caespitosa",5,"X3"
"PLPA2","A","H",1,"May",2005,"X","3",144,15,"Plantae","Plantaginaceae","Plantago","patagonica",5,"X3"
"PLJA","P","G",3,"September",2005,"G","1",6,25,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",8,4,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",8,25,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",10,3,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"BOGR2","P","G",3,"September",2005,"G","1",10,5,"Plantae","Poaceae","Bouteloua","gracilis",9,"G1"
"MUAR2","P","G",3,"September",2005,"G","1",12,1,"Plantae","Poaceae","Muhlenbergia","arenicola",9,"G1"
"BOGR2","P","G",3,"September",2005,"G","1",12,10,"Plantae","Poaceae","Bouteloua","gracilis",9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",18,12,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"PLJA","P","G",3,"September",2005,"G","1",20,1,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",20,8,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",22,3,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",22,3,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"PLJA","P","G",3,"September",2005,"G","1",22,6,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",24,4,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",24,6,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"PLJA","P","G",3,"September",2005,"G","1",24,8,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G1"
"CHLA10","A","H",3,"September",2005,"G","1",30,4,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",30,6,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",30,15,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",30,35,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"PLJA","P","G",3,"September",2005,"G","1",32,3,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",32,25,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"CHSES","A","H",3,"September",2005,"G","1",34,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"G1"
"SOEL","P","H",3,"September",2005,"G","1",34,1,"Plantae","Solanaceae","Solanum","elaeagnifolium",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",34,3,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"BOGR2","P","G",3,"September",2005,"G","1",34,6,"Plantae","Poaceae","Bouteloua","gracilis",9,"G1"
"ARPUP6","P","G",3,"September",2005,"G","1",34,12,NA,NA,NA,NA,9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",36,7,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"ARPUP6","P","G",3,"September",2005,"G","1",42,3,NA,NA,NA,NA,9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",42,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",42,8,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",42,12,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",44,2,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"BOGR2","P","G",3,"September",2005,"G","1",44,15,"Plantae","Poaceae","Bouteloua","gracilis",9,"G1"
"CHLA10","A","H",3,"September",2005,"G","1",46,1,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"G1"
"BOGR2","P","G",3,"September",2005,"G","1",46,12,"Plantae","Poaceae","Bouteloua","gracilis",9,"G1"
"MOSQ","A","G",3,"September",2005,"G","1",48,1,NA,NA,NA,NA,9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",48,4,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",48,5,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",48,6,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",54,50,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",56,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"CHLA10","A","H",3,"September",2005,"G","1",58,2,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",58,2,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",58,4,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",58,8,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"MOSQ","A","G",3,"September",2005,"G","1",60,1,NA,NA,NA,NA,9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",60,12,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"BOER4","P","G",3,"September",2005,"G","1",66,1,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G1"
"SATR12","A","H",3,"September",2005,"G","1",66,2,"Plantae","Chenopodiaceae","Salsola","tragus",9,"G1"
"SCBR2","P","G",3,"September",2005,"G","1",66,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"G1"
"ARPUP6","P","G",3,"September",2005,"G","1",66,15,NA,NA,NA,NA,9,"G1"
"BOBA2","A","G",3,"September",2005,"G","1",68,1,"Plantae","Poaceae","Bouteloua","barbata",9,"G1"
"CHLA10","A","H",3,"September",2005,"G","1",68,1,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"G1"
"EUEX4","A","H",3,"September",2005,"G","1",68,1,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"G1"
"SPCR","P","G",3,"September",2005,"G","1",68,6,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"G1"
"HOGL2","P","H",3,"September",2005,"G","1",70,3,"Plantae","Fabaceae","Hoffmannseggia","glauca",9,"G1"
"SATR12","A","H",3,"September",2005,"G","1",70,3,"Plantae","Chenopodiaceae","Salsola","tragus",9,"G1"
"GUSA2","P","S",3,"September",2005,"G","1",70,5,"Plantae","Asteraceae","Gutierrezia","sarothrae",9,"G1"
