"year","fire","ws","block","trt","plot","spnum","Taxa_genus","Taxa_species","cover","Taxa_kingdom","Taxa_family"
2008,20,"n20b","B",2,2,20,"sphenopholis","obtusata",0.5,"Plantae",NA
2008,20,"n20b","B",2,2,21,"sporobolus","asper",8.5,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,2,25,"bromus","japonicus",3,"Plantae",NA
2008,20,"n20b","B",2,2,28,"hordeum","pusillum",0.25,"Plantae",NA
2008,20,"n20b","B",2,2,31,"carex","brevior",0.5,"Plantae",NA
2008,20,"n20b","B",2,2,33,"carex","heliophila",0.25,"Plantae",NA
2008,20,"n20b","B",2,2,34,"carex","meadii",2,"Plantae",NA
2008,20,"n20b","B",2,2,36,"cyperus","lupulinus",0.25,"Plantae",NA
2008,20,"n20b","B",2,2,40,"amorpha","canescens",3.25,"Plantae","Chenopodiaceae"
2008,20,"n20b","B",2,2,46,"ambrosia","psilostachya",21,"Plantae",NA
2008,20,"n20b","B",2,2,52,"artemisia","ludoviciana",3.5,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,2,58,"aster","ericoides",4.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,2,75,"draba","reptans",0.25,"Plantae",NA
2008,20,"n20b","B",2,2,77,"erigeron","strigosus",0.25,"Plantae",NA
2008,20,"n20b","B",2,2,86,"kuhnia","eupatorioides",1.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,2,89,"lepidium","densiflorum",1.25,"Plantae","Brassicaceae"
2008,20,"n20b","B",2,2,92,"linum","sulcatum",0.75,"Plantae",NA
2008,20,"n20b","B",2,2,102,"oxalis","stricta",2,"Plantae",NA
2008,20,"n20b","B",2,2,111,"physalis","pumila",0.5,"Plantae","Polemoniaceae"
2008,20,"n20b","B",2,2,114,"plantago","rhodosperma",0.75,"Plantae",NA
2008,20,"n20b","B",2,2,117,"psoralea","tenuiflora",2,"Plantae",NA
2008,20,"n20b","B",2,2,118,"ratibida","columnifera",2.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,2,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2008,20,"n20b","B",2,2,128,"solidago","missouriensis",4,"Plantae","Fabaceae"
2008,20,"n20b","B",2,2,130,"solidago","rigida",2.25,"Plantae",NA
2008,20,"n20b","B",2,2,139,"verbena","stricta",2,"Plantae",NA
2008,20,"n20b","B",2,2,140,"vernonia","baldwinii",5.75,"Plantae",NA
2008,20,"n20b","B",2,2,180,"teucrium","canadense",1.5,"Plantae",NA
2008,20,"n20b","B",2,2,255,"monarda","fistulosa",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,2,"andropogon","gerardii",16.5,"Plantae",NA
2008,20,"n20b","B",2,3,3,"andropogon","scoparius",0.5,"Plantae","Fabaceae"
2008,20,"n20b","B",2,3,5,"bouteloua","gracilis",42,"Plantae","Poaceae"
2008,20,"n20b","B",2,3,9,"elymus","canadensis",0.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,3,11,"eragrostis","spectabilis",0.75,"Plantae",NA
2008,20,"n20b","B",2,3,14,"dichanthelium","oligosanthes",8,"Plantae",NA
2008,20,"n20b","B",2,3,17,"poa","pratensis",6.75,"Plantae",NA
2008,20,"n20b","B",2,3,18,"sorghastrum","nutans",16,"Plantae",NA
2008,20,"n20b","B",2,3,21,"sporobolus","asper",13.75,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,3,25,"bromus","japonicus",22.5,"Plantae",NA
2008,20,"n20b","B",2,3,27,"festuca","octoflora",1.25,"Plantae","Poaceae"
2008,20,"n20b","B",2,3,28,"hordeum","pusillum",2.25,"Plantae",NA
2008,20,"n20b","B",2,3,30,"schedonnardus","paniculatus",1.5,"Plantae",NA
2008,20,"n20b","B",2,3,31,"carex","brevior",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,34,"carex","meadii",0.75,"Plantae",NA
2008,20,"n20b","B",2,3,36,"cyperus","lupulinus",0.5,"Plantae",NA
2008,20,"n20b","B",2,3,44,"achillea","millefolium",1.25,"Plantae",NA
2008,20,"n20b","B",2,3,46,"ambrosia","psilostachya",55,"Plantae",NA
2008,20,"n20b","B",2,3,52,"artemisia","ludoviciana",7.25,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,3,58,"aster","ericoides",8.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,3,71,"conyza","canadensis",0.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,3,72,"croton","monanthogynus",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,75,"draba","reptans",0.5,"Plantae",NA
2008,20,"n20b","B",2,3,77,"erigeron","strigosus",1.75,"Plantae",NA
2008,20,"n20b","B",2,3,79,"euphorbia","spathulata",0.75,"Plantae",NA
2008,20,"n20b","B",2,3,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2008,20,"n20b","B",2,3,89,"lepidium","densiflorum",4.75,"Plantae","Brassicaceae"
2008,20,"n20b","B",2,3,92,"linum","sulcatum",0.75,"Plantae",NA
2008,20,"n20b","B",2,3,94,"lomatium","foeniculaceum",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,102,"oxalis","stricta",1.25,"Plantae",NA
2008,20,"n20b","B",2,3,117,"psoralea","tenuiflora",6.25,"Plantae",NA
2008,20,"n20b","B",2,3,118,"ratibida","columnifera",0.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,3,120,"ruellia","humilis",4.25,"Plantae","Loasaceae"
2008,20,"n20b","B",2,3,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2008,20,"n20b","B",2,3,130,"solidago","rigida",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,132,"spermolepis","inermis",0.25,"Plantae",NA
2008,20,"n20b","B",2,3,146,"juncus","interior",1.5,"Plantae",NA
2008,20,"n20b","B",2,3,150,"agrostis","hyemalis",0.75,"Plantae",NA
2008,20,"n20b","B",2,3,216,"euphorbia","serpens",0.5,"Plantae",NA
2008,20,"n20b","B",2,3,338,"plantago","patagonica",5,"Plantae","Plantaginaceae"
2008,20,"n20b","B",2,3,557,"Uk grass","",5,"Plantae",NA
2008,20,"n20b","B",2,3,591,"Panicum","sp.",3,"Plantae",NA
2008,20,"n20b","B",2,4,1,"agropyron","smithii",6.25,"Plantae","Poaceae"
2008,20,"n20b","B",2,4,2,"andropogon","gerardii",27.5,"Plantae",NA
2008,20,"n20b","B",2,4,5,"bouteloua","gracilis",35.5,"Plantae","Poaceae"
2008,20,"n20b","B",2,4,11,"eragrostis","spectabilis",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,12,"koeleria","pyramidata",0.5,"Plantae",NA
2008,20,"n20b","B",2,4,14,"dichanthelium","oligosanthes",23,"Plantae",NA
2008,20,"n20b","B",2,4,17,"poa","pratensis",3,"Plantae",NA
2008,20,"n20b","B",2,4,18,"sorghastrum","nutans",12,"Plantae",NA
2008,20,"n20b","B",2,4,21,"sporobolus","asper",3,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,4,25,"bromus","japonicus",3,"Plantae",NA
2008,20,"n20b","B",2,4,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2008,20,"n20b","B",2,4,28,"hordeum","pusillum",1.25,"Plantae",NA
2008,20,"n20b","B",2,4,30,"schedonnardus","paniculatus",15.25,"Plantae",NA
2008,20,"n20b","B",2,4,31,"carex","brevior",2,"Plantae",NA
2008,20,"n20b","B",2,4,34,"carex","meadii",1,"Plantae",NA
2008,20,"n20b","B",2,4,36,"cyperus","lupulinus",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,44,"achillea","millefolium",2.5,"Plantae",NA
2008,20,"n20b","B",2,4,46,"ambrosia","psilostachya",53,"Plantae",NA
2008,20,"n20b","B",2,4,52,"artemisia","ludoviciana",2.5,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,4,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2008,20,"n20b","B",2,4,56,"asclepias","viridis",0.5,"Plantae","Poaceae"
2008,20,"n20b","B",2,4,58,"aster","ericoides",3.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,4,59,"aster","oblongifolius",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,61,"astragalus","crassicarpus",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,75,"draba","reptans",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,77,"erigeron","strigosus",1,"Plantae",NA
2008,20,"n20b","B",2,4,79,"euphorbia","spathulata",0.75,"Plantae",NA
2008,20,"n20b","B",2,4,82,"hedeoma","hispidum",0.75,"Plantae","Hydrophyllaceae"
2008,20,"n20b","B",2,4,85,"hymenopappus","scabiosaeus",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,89,"lepidium","densiflorum",1.5,"Plantae","Brassicaceae"
2008,20,"n20b","B",2,4,92,"linum","sulcatum",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2008,20,"n20b","B",2,4,102,"oxalis","stricta",0.75,"Plantae",NA
2008,20,"n20b","B",2,4,114,"plantago","rhodosperma",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,117,"psoralea","tenuiflora",4.75,"Plantae",NA
2008,20,"n20b","B",2,4,118,"ratibida","columnifera",2,"Plantae","Asteraceae"
2008,20,"n20b","B",2,4,127,"solidago","canadensis",2,"Plantae","Asteraceae"
2008,20,"n20b","B",2,4,140,"vernonia","baldwinii",2.75,"Plantae",NA
2008,20,"n20b","B",2,4,146,"juncus","interior",0.75,"Plantae",NA
2008,20,"n20b","B",2,4,216,"euphorbia","serpens",0.75,"Plantae",NA
2008,20,"n20b","B",2,4,338,"plantago","patagonica",0.75,"Plantae","Plantaginaceae"
2008,20,"n20b","B",2,4,551,"Heart-shaped mustard","",0.25,"Plantae",NA
2008,20,"n20b","B",2,4,557,"Uk grass","",3.75,"Plantae",NA
2008,20,"n20b","B",2,4,591,"Panicum","sp.",0.75,"Plantae",NA
2008,20,"n20b","B",2,5,2,"andropogon","gerardii",29.25,"Plantae",NA
2008,20,"n20b","B",2,5,3,"andropogon","scoparius",21,"Plantae","Fabaceae"
2008,20,"n20b","B",2,5,4,"bouteloua","curtipendula",11,"Plantae","Poaceae"
2008,20,"n20b","B",2,5,9,"elymus","canadensis",0.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,5,12,"koeleria","pyramidata",2,"Plantae",NA
2008,20,"n20b","B",2,5,14,"dichanthelium","oligosanthes",3,"Plantae",NA
2008,20,"n20b","B",2,5,17,"poa","pratensis",15.5,"Plantae",NA
2008,20,"n20b","B",2,5,18,"sorghastrum","nutans",34.5,"Plantae",NA
2008,20,"n20b","B",2,5,21,"sporobolus","asper",9,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,5,23,"sporobolus","heterolepis",0.75,"Plantae",NA
2008,20,"n20b","B",2,5,25,"bromus","japonicus",1,"Plantae",NA
2008,20,"n20b","B",2,5,28,"hordeum","pusillum",0.25,"Plantae",NA
2008,20,"n20b","B",2,5,31,"carex","brevior",1,"Plantae",NA
2008,20,"n20b","B",2,5,33,"carex","heliophila",2.75,"Plantae",NA
2008,20,"n20b","B",2,5,34,"carex","meadii",1.25,"Plantae",NA
2008,20,"n20b","B",2,5,40,"amorpha","canescens",0.5,"Plantae","Chenopodiaceae"
2008,20,"n20b","B",2,5,44,"achillea","millefolium",3,"Plantae",NA
2008,20,"n20b","B",2,5,46,"ambrosia","psilostachya",10,"Plantae",NA
2008,20,"n20b","B",2,5,52,"artemisia","ludoviciana",7,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,5,58,"aster","ericoides",3.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,5,61,"astragalus","crassicarpus",0.25,"Plantae",NA
2008,20,"n20b","B",2,5,77,"erigeron","strigosus",1.25,"Plantae",NA
2008,20,"n20b","B",2,5,79,"euphorbia","spathulata",0.75,"Plantae",NA
2008,20,"n20b","B",2,5,89,"lepidium","densiflorum",0.5,"Plantae","Brassicaceae"
2008,20,"n20b","B",2,5,92,"linum","sulcatum",0.25,"Plantae",NA
2008,20,"n20b","B",2,5,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2008,20,"n20b","B",2,5,102,"oxalis","stricta",1.25,"Plantae",NA
2008,20,"n20b","B",2,5,111,"physalis","pumila",0.25,"Plantae","Polemoniaceae"
2008,20,"n20b","B",2,5,114,"plantago","rhodosperma",1.25,"Plantae",NA
2008,20,"n20b","B",2,5,117,"psoralea","tenuiflora",2.5,"Plantae",NA
2008,20,"n20b","B",2,5,118,"ratibida","columnifera",1,"Plantae","Asteraceae"
2008,20,"n20b","B",2,5,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2008,20,"n20b","B",2,5,121,"salvia","azurea",0.75,"Plantae",NA
2008,20,"n20b","B",2,5,125,"sisyrinchium","campestre",0.5,"Plantae",NA
2008,20,"n20b","B",2,5,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2008,20,"n20b","B",2,5,130,"solidago","rigida",1.75,"Plantae",NA
2008,20,"n20b","B",2,5,132,"spermolepis","inermis",0.5,"Plantae",NA
2008,20,"n20b","B",2,5,140,"vernonia","baldwinii",4,"Plantae",NA
2008,20,"n20b","B",2,5,216,"euphorbia","serpens",0.25,"Plantae",NA
2008,20,"n20b","B",2,6,2,"andropogon","gerardii",55,"Plantae",NA
2008,20,"n20b","B",2,6,3,"andropogon","scoparius",2.5,"Plantae","Fabaceae"
2008,20,"n20b","B",2,6,9,"elymus","canadensis",1,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,11,"eragrostis","spectabilis",0.75,"Plantae",NA
2008,20,"n20b","B",2,6,14,"dichanthelium","oligosanthes",3.5,"Plantae",NA
2008,20,"n20b","B",2,6,17,"poa","pratensis",42.5,"Plantae",NA
2008,20,"n20b","B",2,6,18,"sorghastrum","nutans",27.75,"Plantae",NA
2008,20,"n20b","B",2,6,21,"sporobolus","asper",3.5,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,6,25,"bromus","japonicus",25.75,"Plantae",NA
2008,20,"n20b","B",2,6,28,"hordeum","pusillum",0.5,"Plantae",NA
2008,20,"n20b","B",2,6,31,"carex","brevior",5.75,"Plantae",NA
2008,20,"n20b","B",2,6,33,"carex","heliophila",0.25,"Plantae",NA
2008,20,"n20b","B",2,6,40,"amorpha","canescens",3,"Plantae","Chenopodiaceae"
2008,20,"n20b","B",2,6,43,"symphoricarpos","orbiculatus",3.75,"Plantae",NA
2008,20,"n20b","B",2,6,46,"ambrosia","psilostachya",15,"Plantae",NA
2008,20,"n20b","B",2,6,52,"artemisia","ludoviciana",4.75,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,6,56,"asclepias","viridis",0.5,"Plantae","Poaceae"
2008,20,"n20b","B",2,6,58,"aster","ericoides",1.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,70,"cirsium","undulatum",0.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,71,"conyza","canadensis",1.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,82,"hedeoma","hispidum",0.5,"Plantae","Hydrophyllaceae"
2008,20,"n20b","B",2,6,86,"kuhnia","eupatorioides",2.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2008,20,"n20b","B",2,6,90,"lespedeza","capitata",0.75,"Plantae",NA
2008,20,"n20b","B",2,6,102,"oxalis","stricta",1.25,"Plantae",NA
2008,20,"n20b","B",2,6,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2008,20,"n20b","B",2,6,111,"physalis","pumila",1.5,"Plantae","Polemoniaceae"
2008,20,"n20b","B",2,6,114,"plantago","rhodosperma",0.25,"Plantae",NA
2008,20,"n20b","B",2,6,117,"psoralea","tenuiflora",2.5,"Plantae",NA
2008,20,"n20b","B",2,6,127,"solidago","canadensis",15.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,6,130,"solidago","rigida",7,"Plantae",NA
2008,20,"n20b","B",2,6,132,"spermolepis","inermis",0.75,"Plantae",NA
2008,20,"n20b","B",2,6,140,"vernonia","baldwinii",3.5,"Plantae",NA
2008,20,"n20b","B",2,6,153,"eupatorium","rugosum",0.25,"Plantae",NA
2008,20,"n20b","B",2,6,338,"plantago","patagonica",0.75,"Plantae","Plantaginaceae"
2008,20,"n20b","B",2,7,2,"andropogon","gerardii",20.75,"Plantae",NA
2008,20,"n20b","B",2,7,3,"andropogon","scoparius",24.5,"Plantae","Fabaceae"
2008,20,"n20b","B",2,7,4,"bouteloua","curtipendula",43.25,"Plantae","Poaceae"
2008,20,"n20b","B",2,7,5,"bouteloua","gracilis",0.25,"Plantae","Poaceae"
2008,20,"n20b","B",2,7,12,"koeleria","pyramidata",1.25,"Plantae",NA
2008,20,"n20b","B",2,7,14,"dichanthelium","oligosanthes",5,"Plantae",NA
2008,20,"n20b","B",2,7,16,"dichanthelium","acuminatum",1,"Plantae",NA
2008,20,"n20b","B",2,7,17,"poa","pratensis",12,"Plantae",NA
2008,20,"n20b","B",2,7,18,"sorghastrum","nutans",22.75,"Plantae",NA
2008,20,"n20b","B",2,7,20,"sphenopholis","obtusata",2,"Plantae",NA
2008,20,"n20b","B",2,7,21,"sporobolus","asper",4,"Plantae","Lamiaceae"
2008,20,"n20b","B",2,7,25,"bromus","japonicus",1.5,"Plantae",NA
2008,20,"n20b","B",2,7,27,"festuca","octoflora",0.25,"Plantae","Poaceae"
2008,20,"n20b","B",2,7,28,"hordeum","pusillum",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,30,"schedonnardus","paniculatus",0.5,"Plantae",NA
2008,20,"n20b","B",2,7,33,"carex","heliophila",4.25,"Plantae",NA
2008,20,"n20b","B",2,7,34,"carex","meadii",3.25,"Plantae",NA
2008,20,"n20b","B",2,7,36,"cyperus","lupulinus",0.5,"Plantae",NA
2008,20,"n20b","B",2,7,40,"amorpha","canescens",3.5,"Plantae","Chenopodiaceae"
2008,20,"n20b","B",2,7,46,"ambrosia","psilostachya",21.5,"Plantae",NA
2008,20,"n20b","B",2,7,52,"artemisia","ludoviciana",4.5,"Plantae","Orobanchaceae"
2008,20,"n20b","B",2,7,55,"asclepias","verticillata",1.25,"Plantae","Apiaceae"
2008,20,"n20b","B",2,7,58,"aster","ericoides",7.75,"Plantae","Asteraceae"
2008,20,"n20b","B",2,7,59,"aster","oblongifolius",0.5,"Plantae",NA
2008,20,"n20b","B",2,7,61,"astragalus","crassicarpus",1.25,"Plantae",NA
2008,20,"n20b","B",2,7,69,"callirhoe","involucrata",1,"Plantae",NA
2008,20,"n20b","B",2,7,70,"cirsium","undulatum",0.25,"Plantae","Asteraceae"
2008,20,"n20b","B",2,7,77,"erigeron","strigosus",6.25,"Plantae",NA
2008,20,"n20b","B",2,7,79,"euphorbia","spathulata",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,85,"hymenopappus","scabiosaeus",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,86,"kuhnia","eupatorioides",2.5,"Plantae","Asteraceae"
2008,20,"n20b","B",2,7,92,"linum","sulcatum",1.25,"Plantae",NA
2008,20,"n20b","B",2,7,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2008,20,"n20b","B",2,7,102,"oxalis","stricta",1.75,"Plantae",NA
2008,20,"n20b","B",2,7,111,"physalis","pumila",0.5,"Plantae","Polemoniaceae"
2008,20,"n20b","B",2,7,114,"plantago","rhodosperma",0.5,"Plantae",NA
2008,20,"n20b","B",2,7,118,"ratibida","columnifera",1.75,"Plantae","Asteraceae"
2008,20,"n20b","B",2,7,120,"ruellia","humilis",1,"Plantae","Loasaceae"
2008,20,"n20b","B",2,7,121,"salvia","azurea",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,124,"silene","antirrhina",0.75,"Plantae","Caryophyllaceae"
2008,20,"n20b","B",2,7,128,"solidago","missouriensis",0.75,"Plantae","Fabaceae"
2008,20,"n20b","B",2,7,130,"solidago","rigida",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,140,"vernonia","baldwinii",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,147,"viola","pedatifida",0.25,"Plantae",NA
2008,20,"n20b","B",2,7,154,"comandra","umbellata",1.25,"Plantae",NA
2008,20,"n20b","B",2,7,234,"rhus","glabra",0.25,"Plantae","Nyctaginaceae"
2008,20,"n20b","B",2,7,338,"plantago","patagonica",0.75,"Plantae","Plantaginaceae"
2008,1,"n1b","C",1,1,2,"andropogon","gerardii",87.5,"Plantae",NA
2008,1,"n1b","C",1,1,3,"andropogon","scoparius",1.25,"Plantae","Fabaceae"
2008,1,"n1b","C",1,1,4,"bouteloua","curtipendula",37,"Plantae","Poaceae"
2008,1,"n1b","C",1,1,14,"dichanthelium","oligosanthes",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,15,"panicum","virgatum",1.5,"Plantae",NA
2008,1,"n1b","C",1,1,18,"sorghastrum","nutans",20,"Plantae",NA
2008,1,"n1b","C",1,1,21,"sporobolus","asper",1,"Plantae","Lamiaceae"
2008,1,"n1b","C",1,1,31,"carex","brevior",0.25,"Plantae",NA
2008,1,"n1b","C",1,1,33,"carex","heliophila",1,"Plantae",NA
2008,1,"n1b","C",1,1,34,"carex","meadii",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,40,"amorpha","canescens",0.25,"Plantae","Chenopodiaceae"
2008,1,"n1b","C",1,1,43,"symphoricarpos","orbiculatus",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,46,"ambrosia","psilostachya",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,55,"asclepias","verticillata",1,"Plantae","Apiaceae"
2008,1,"n1b","C",1,1,58,"aster","ericoides",4,"Plantae","Asteraceae"
2008,1,"n1b","C",1,1,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2008,1,"n1b","C",1,1,103,"oxalis","violacea",5.25,"Plantae","Oxalidaceae"
2008,1,"n1b","C",1,1,109,"dalea","purpurea",0.75,"Plantae","Poaceae"
2008,1,"n1b","C",1,1,116,"psoralea","esculenta",0.75,"Plantae",NA
2008,1,"n1b","C",1,1,118,"ratibida","columnifera",0.25,"Plantae","Asteraceae"
2008,1,"n1b","C",1,1,130,"solidago","rigida",81.25,"Plantae",NA
2008,1,"n1b","C",1,1,139,"verbena","stricta",0.75,"Plantae",NA
2008,1,"n1b","C",1,1,140,"vernonia","baldwinii",1.75,"Plantae",NA
2008,1,"n1b","C",1,1,199,"gleditsia","triacanthos",0.25,"Plantae",NA
2008,1,"n1b","C",1,1,206,"viola","pratincola",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,216,"euphorbia","serpens",0.5,"Plantae",NA
2008,1,"n1b","C",1,1,300,"euphorbia","nutans",0.25,"Plantae",NA
2008,1,"n1b","C",1,2,2,"andropogon","gerardii",66.25,"Plantae",NA
2008,1,"n1b","C",1,2,11,"eragrostis","spectabilis",1.5,"Plantae",NA
2008,1,"n1b","C",1,2,14,"dichanthelium","oligosanthes",4.75,"Plantae",NA
2008,1,"n1b","C",1,2,18,"sorghastrum","nutans",68.75,"Plantae",NA
2008,1,"n1b","C",1,2,21,"sporobolus","asper",4.25,"Plantae","Lamiaceae"
2008,1,"n1b","C",1,2,31,"carex","brevior",2.25,"Plantae",NA
2008,1,"n1b","C",1,2,33,"carex","heliophila",0.5,"Plantae",NA
2008,1,"n1b","C",1,2,34,"carex","meadii",2.5,"Plantae",NA
2008,1,"n1b","C",1,2,36,"cyperus","lupulinus",0.75,"Plantae",NA
2008,1,"n1b","C",1,2,40,"amorpha","canescens",0.5,"Plantae","Chenopodiaceae"
2008,1,"n1b","C",1,2,42,"rosa","arkansana",0.5,"Plantae",NA
2008,1,"n1b","C",1,2,46,"ambrosia","psilostachya",0.25,"Plantae",NA
2008,1,"n1b","C",1,2,56,"asclepias","viridis",1.25,"Plantae","Poaceae"
2008,1,"n1b","C",1,2,58,"aster","ericoides",10,"Plantae","Asteraceae"
2008,1,"n1b","C",1,2,77,"erigeron","strigosus",0.5,"Plantae",NA
2008,1,"n1b","C",1,2,102,"oxalis","stricta",0.75,"Plantae",NA
2008,1,"n1b","C",1,2,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2008,1,"n1b","C",1,2,120,"ruellia","humilis",3.25,"Plantae","Loasaceae"
2008,1,"n1b","C",1,2,125,"sisyrinchium","campestre",0.25,"Plantae",NA
2008,1,"n1b","C",1,2,130,"solidago","rigida",29,"Plantae",NA
2008,1,"n1b","C",1,2,140,"vernonia","baldwinii",4.75,"Plantae",NA
2008,1,"n1b","C",1,2,146,"juncus","interior",0.5,"Plantae",NA
2008,1,"n1b","C",1,2,216,"euphorbia","serpens",0.75,"Plantae",NA
2008,1,"n1b","C",1,2,587,"rynchosia-like creeper","",0.75,"Plantae",NA
2008,1,"n1b","C",1,3,2,"andropogon","gerardii",73.75,"Plantae",NA
2008,1,"n1b","C",1,3,3,"andropogon","scoparius",1,"Plantae","Fabaceae"
2008,1,"n1b","C",1,3,5,"bouteloua","gracilis",4.5,"Plantae","Poaceae"
2008,1,"n1b","C",1,3,12,"koeleria","pyramidata",5,"Plantae",NA
2008,1,"n1b","C",1,3,14,"dichanthelium","oligosanthes",36.5,"Plantae",NA
2008,1,"n1b","C",1,3,15,"panicum","virgatum",0.75,"Plantae",NA
2008,1,"n1b","C",1,3,17,"poa","pratensis",4.75,"Plantae",NA
2008,1,"n1b","C",1,3,18,"sorghastrum","nutans",48.25,"Plantae",NA
2008,1,"n1b","C",1,3,21,"sporobolus","asper",11.75,"Plantae","Lamiaceae"
2008,1,"n1b","C",1,3,25,"bromus","japonicus",1,"Plantae",NA
2008,1,"n1b","C",1,3,31,"carex","brevior",2.25,"Plantae",NA
2008,1,"n1b","C",1,3,34,"carex","meadii",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,36,"cyperus","lupulinus",1,"Plantae",NA
2008,1,"n1b","C",1,3,44,"achillea","millefolium",1.75,"Plantae",NA
2008,1,"n1b","C",1,3,46,"ambrosia","psilostachya",11,"Plantae",NA
2008,1,"n1b","C",1,3,52,"artemisia","ludoviciana",3,"Plantae","Orobanchaceae"
2008,1,"n1b","C",1,3,55,"asclepias","verticillata",1,"Plantae","Apiaceae"
2008,1,"n1b","C",1,3,58,"aster","ericoides",9.5,"Plantae","Asteraceae"
2008,1,"n1b","C",1,3,77,"erigeron","strigosus",1.25,"Plantae",NA
2008,1,"n1b","C",1,3,82,"hedeoma","hispidum",0.5,"Plantae","Hydrophyllaceae"
2008,1,"n1b","C",1,3,89,"lepidium","densiflorum",0.5,"Plantae","Brassicaceae"
2008,1,"n1b","C",1,3,92,"linum","sulcatum",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,102,"oxalis","stricta",0.75,"Plantae",NA
2008,1,"n1b","C",1,3,103,"oxalis","violacea",2.5,"Plantae","Oxalidaceae"
2008,1,"n1b","C",1,3,114,"plantago","rhodosperma",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,120,"ruellia","humilis",1.75,"Plantae","Loasaceae"
2008,1,"n1b","C",1,3,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2008,1,"n1b","C",1,3,130,"solidago","rigida",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,146,"juncus","interior",1,"Plantae",NA
2008,1,"n1b","C",1,3,216,"euphorbia","serpens",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,300,"euphorbia","nutans",0.25,"Plantae",NA
2008,1,"n1b","C",1,3,338,"plantago","patagonica",0.25,"Plantae","Plantaginaceae"
2008,1,"n1b","C",1,4,2,"andropogon","gerardii",63.75,"Plantae",NA
