"DATE","YEAR","SEASON","PLOT","QUAD","SPECIES_CODE","COVER","HEIGHT","COMMENTS","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","treatment","plot_name"
"4/18/2010",2010,"S","SC",16,"SPCR","1",4,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","C","S"
"4/18/2010",2010,"S","SC",17,"BOER4","10",8,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",17,"BOGR2","4",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",17,"CHIN2","0.1",2,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","S"
"4/18/2010",2010,"S","SC",17,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",17,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",17,"PLPA2","1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",18,"BOER4","6",8,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",18,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",18,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",18,"PLJA","15",13,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","S"
"4/18/2010",2010,"S","SC",18,"YUGL","20",59,NA,"Plantae","Agavaceae","Yucca","glauca","C","S"
"4/18/2010",2010,"S","SC",19,"BOER4","10",8,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",19,"CHCO2","0.1",5,NA,"Plantae","Solanaceae","Chamaesaracha","coronopus","C","S"
"4/18/2010",2010,"S","SC",19,"CHIN2","1",7,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","S"
"4/18/2010",2010,"S","SC",19,"CRCR3","2",9,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","C","S"
"4/18/2010",2010,"S","SC",19,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",19,"LEDED","2",22,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",19,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",19,"PRONG","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",19,"SPHA","2",11,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","S"
"4/18/2010",2010,"S","SC",20,"ASMIM","0.1",2,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",20,"BOER4","10",8,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",20,"BOGR2","4",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",20,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",20,"GACO5","1",6,NA,"Plantae","Onagraceae","Gaura","coccinea","C","S"
"4/18/2010",2010,"S","SC",20,"PLPA2","1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",20,"RODE","1",-99999,"rodent dig",NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",20,"SPCR","0.1",4,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","C","S"
"4/18/2010",2010,"S","SC",21,"BOER4","5",4,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",21,"BOGR2","2",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",21,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",21,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",21,"HYFIC","1",2,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","S"
"4/18/2010",2010,"S","SC",21,"OECAC2","1",2,NA,"Plantae","Onagraceae","Oenothera","caespitosa","C","S"
"4/18/2010",2010,"S","SC",21,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",21,"STPA4","1",6,NA,"Plantae","Asteraceae","Stephanomeria","pauciflora","C","S"
"4/18/2010",2010,"S","SC",22,"BOER4","1",4,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",22,"BOGR2","8",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",22,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",22,"PLPA2","0.1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",22,"PRONG","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",23,"BOER4","15",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",23,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",23,"NAHI","0.1",1,NA,"Plantae","Hydrophyllaceae","Nama","hispidum","C","S"
"4/18/2010",2010,"S","SC",23,"PLPA2","2",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",23,"RODE","1",-99999,"rodent dig",NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",24,"BOGR2","10",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",24,"CHCO2","1",6,NA,"Plantae","Solanaceae","Chamaesaracha","coronopus","C","S"
"4/18/2010",2010,"S","SC",24,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",24,"ECIN2","0.1",3,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","C","S"
"4/18/2010",2010,"S","SC",24,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",24,"PLPA2","0.1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",25,"ASMIM","0.1",4,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",25,"BOER4","20",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",25,"BOGR2","5",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",25,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",25,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",26,"ASMIM","1",4,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",26,"BOGR2","15",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",26,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",26,"GUSA2","1",5,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae","C","S"
"4/18/2010",2010,"S","SC",26,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",26,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",27,"BOER4","10",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",27,"BOGR2","3",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",27,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",27,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",27,"PLPA2","0.1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",27,"SPCR","1",10,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","C","S"
"4/18/2010",2010,"S","SC",28,"BOER4","6",14,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",28,"BOGR2","6",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",28,"DEPI","4",27,NA,"Plantae","Brassicaceae","Descurainia","pinnata","C","S"
"4/18/2010",2010,"S","SC",28,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",28,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",28,"LEDED","0.1",9,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",28,"PLPA2","1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",29,"BOER4","1",6,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",29,"BOGR2","7",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",29,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",29,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",29,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",30,"BOER4","6",10,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",30,"BOGR2","4",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",30,"COYOT","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",30,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",30,"HYFIC","1",2,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","S"
"4/18/2010",2010,"S","SC",30,"LEDED","2",12,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",30,"PLPA2","1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",31,"ASMIM","1",7,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",31,"BOER4","4",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/18/2010",2010,"S","SC",31,"BOGR2","6",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",31,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",31,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",31,"HYFIC","0.1",2,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","S"
"4/18/2010",2010,"S","SC",31,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",32,"BOGR2","6",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",32,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",32,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",32,"LEDED","3",12,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",32,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",32,"SOEL","0.1",2,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","S"
"4/18/2010",2010,"S","SC",33,"ASMIM","0.1",1,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",33,"BOGR2","10",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",33,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",33,"PLPA2","0.1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",33,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",34,"BOGR2","4",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",34,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",34,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",34,"PLPA2","1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",35,"ARPUP6","4",9,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",35,"ASMIM","1",4,NA,"Plantae","Fabaceae","Astragalus","missouriensis","C","S"
"4/18/2010",2010,"S","SC",35,"BOGR2","6",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",35,"CHIN2","0.1",3,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","S"
"4/18/2010",2010,"S","SC",35,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",35,"PLPA2","0.1",3,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",35,"RODE","1",-99999,"rodent dig",NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",35,"SPHA","2",6,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","S"
"4/18/2010",2010,"S","SC",36,"BOGR2","4",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/18/2010",2010,"S","SC",36,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",36,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",36,"LEDED","0.1",9,NA,NA,NA,NA,NA,"C","S"
"4/18/2010",2010,"S","SC",36,"PLPA2","1",5,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/18/2010",2010,"S","SC",36,"SPCR","1",5,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","C","S"
"10/18/2010",2010,"F","MC",1,"BOGR2","20",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",1,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",1,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",2,"AMPA","0.1",7,NA,"Plantae","Amaranthaceae","Amaranthus","palmeri","C","M"
"10/18/2010",2010,"F","MC",2,"BOGR2","4",15,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",2,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",2,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",2,"MUPO2","50",34,NA,"Plantae","Poaceae","Muhlenbergia","porteri","C","M"
"10/18/2010",2010,"F","MC",2,"PLJA","15",20,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"10/18/2010",2010,"F","MC",3,"BOGR2","25",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",3,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",3,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",4,"BOER4","10",14,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",4,"BOGR2","8",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",4,"CHSES","0.1",3,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",4,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",4,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",5,"BOER4","2",7,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",5,"BOGR2","15",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",5,"CHSE7","0.1",3,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula","C","M"
"10/18/2010",2010,"F","MC",5,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",5,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",6,"BOGR2","10",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",6,"CHSES","2",6,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",6,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",6,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",6,"POOL","0.1",2,NA,"Plantae","Portulacaceae","Portulaca","oleracea","C","M"
"10/18/2010",2010,"F","MC",7,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",7,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",7,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",8,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",8,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",8,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",9,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",9,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",9,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",10,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",10,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",10,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",11,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",11,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",11,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",12,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",12,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",12,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",13,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",13,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",13,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",14,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",14,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",14,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",15,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",15,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",15,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",16,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",16,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",16,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",17,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",17,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",17,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",18,"-999","-999",-999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",18,"FECES","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",18,"DIST","-999",-99999,"data lost",NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",19,"BOGR2","15",13,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",19,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",19,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",19,"SPHA","1",10,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","M"
"10/18/2010",2010,"F","MC",20,"BOER4","4",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",20,"BOGR2","20",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",20,"CHER2","6",8,NA,"Plantae","Asteraceae","Chaetopappa","ericoides","C","M"
"10/18/2010",2010,"F","MC",20,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",20,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",21,"BOER4","8",10,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",21,"BOGR2","6",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",21,"CHSES","0.1",4,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",21,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",21,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",21,"PEAN","8",5,NA,"Plantae","Asteraceae","Pectis","angustifolia","C","M"
"10/18/2010",2010,"F","MC",21,"POOL","0.1",4,NA,"Plantae","Portulacaceae","Portulaca","oleracea","C","M"
"10/18/2010",2010,"F","MC",22,"BOGR2","20",13,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",22,"CHAL11","8",4,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"10/18/2010",2010,"F","MC",22,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",22,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",23,"BOGR2","25",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",23,"CHSES","0.1",4,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",23,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",23,"EUEX4","0.1",5,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata","C","M"
"10/18/2010",2010,"F","MC",23,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",23,"MIAL4","1",8,NA,"Plantae","Nyctaginaceae","Mirabilis","albida","C","M"
"10/18/2010",2010,"F","MC",24,"BOER4","8",12,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",24,"BOGR2","8",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",24,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",24,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",25,"BOGR2","25",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",25,"CHSES","0.1",5,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",25,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",25,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",26,"BOER4","6",12,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",26,"BOGR2","20",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",26,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",26,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",27,"BOER4","2",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",27,"BOGR2","20",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",27,"CAHA14","0.1",2,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",27,"CHSES","0.1",2,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/18/2010",2010,"F","MC",27,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",27,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",27,"GACO5","1",9,NA,"Plantae","Onagraceae","Gaura","coccinea","C","M"
"10/18/2010",2010,"F","MC",27,"PEAN","1",3,NA,"Plantae","Asteraceae","Pectis","angustifolia","C","M"
"10/18/2010",2010,"F","MC",28,"BOGR2","25",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",28,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",28,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"10/18/2010",2010,"F","MC",29,"BOER4","3",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/18/2010",2010,"F","MC",29,"BOGR2","10",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/18/2010",2010,"F","MC",29,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
