"year","date","site","plot","treatment","Species","cover","group","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
2005,"9/13/2005",1,"1RU","R_BOGR2","SPHA",1.5,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"1RU","R_BOGR2","MUAR2",0.2,"PGRASS",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
2005,"9/13/2005",1,"1RU","R_BOGR2","PLJA",5,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"1RU","R_BOGR2","SPCR",14,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"1RU","R_BOGR2","GUSA2",15,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"1RU","R_BOGR2","SPWR",1.5,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/13/2005",1,"1TR","R_all","ASNU4",0.2,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"1TR","R_all","CHGL13",0.01,"AFORB",NA,NA,NA,NA,NA
2005,"9/13/2005",1,"1TR","R_all","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/13/2005",1,"1TR","R_all","PEAN",0.01,"AFORB",NA,"Plantae","Asteraceae","Pectis","angustifolia"
2005,"9/13/2005",1,"1TR","R_all","BOER4",0.1,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"1TR","R_all","BOGR2",2,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"1TR","R_all","LITT",20,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"1TR","R_all","SOIL",50,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"1TR","R_all","MAPIP",0.5,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/13/2005",1,"1TR","R_all","SOEL",0.6,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"1TR","R_all","SPHA",1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"1TR","R_all","PLJA",5,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"1TR","R_all","SPCR",4.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"1TR","R_all","GUSA2",15,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"1TR","R_all","SPWR",0.6,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/13/2005",1,"2C","control","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/13/2005",1,"2C","control","SATR12",1.2,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"2C","control","BOGR2",60,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"2C","control","LITT",7,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2C","control","SOIL",30,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2C","control","MAPIP",0.01,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/13/2005",1,"2C","control","SOEL",0.8,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"2C","control","SPCR",0.8,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"2C","control","SPFL2",2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"2C","control","SPWR",1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/13/2005",1,"2RU","R_BOGR2","BOER4",3,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"2RU","R_BOGR2","LITT",16,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2RU","R_BOGR2","SOIL",70,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2RU","R_BOGR2","SOEL",0.3,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"2RU","R_BOGR2","SPHA",1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"2RU","R_BOGR2","PLJA",2,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"2RU","R_BOGR2","SPCR",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"2RU","R_BOGR2","SPFL2",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"2RU","R_BOGR2","GUSA2",5,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"2RU","R_BOGR2","SPWR",0.01,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/13/2005",1,"2TR","R_all","ASNU4",0.4,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"2TR","R_all","CHMI7",0.3,"AFORB","Unknown Chameasyce.","Plantae","Euphorbiaceae","Chamaesyce","micromera"
2005,"9/13/2005",1,"2TR","R_all","CHRE4",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","revoluta"
2005,"9/13/2005",1,"2TR","R_all","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/13/2005",1,"2TR","R_all","BOGR2",3,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"2TR","R_all","LITT",10,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2TR","R_all","SOIL",65,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"2TR","R_all","SOEL",0.7,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"2TR","R_all","SPHA",4,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"2TR","R_all","PLJA",1.5,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"2TR","R_all","SPCR",0.4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"2TR","R_all","GUSA2",15,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"3C","control","ASNU4",0.1,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"3C","control","BOGR2",50,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"3C","control","OPPH",0.01,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2005,"9/13/2005",1,"3C","control","LITT",10,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3C","control","SOIL",30,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3C","control","SOEL",0.5,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"3C","control","SPHA",0.2,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"3C","control","PLJA",3,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"3C","control","SPCR",4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"3C","control","GUSA2",0.6,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"3RU","R_BOGR2","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"3RU","R_BOGR2","CHSE7",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2005,"9/13/2005",1,"3RU","R_BOGR2","BOER4",2.5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"3RU","R_BOGR2","BOGR2",0.01,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"3RU","R_BOGR2","LITT",8,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3RU","R_BOGR2","SOIL",65,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3RU","R_BOGR2","PSTAT",0.5,"PFORB",NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2005,"9/13/2005",1,"3RU","R_BOGR2","SPHA",3,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"3RU","R_BOGR2","ZIGR",1,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2005,"9/13/2005",1,"3RU","R_BOGR2","SPCR",2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"3RU","R_BOGR2","SPFL2",8,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"3RU","R_BOGR2","GUSA2",4,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"3RU","R_BOGR2","THAC",0.2,"SHRUB",NA,"Plantae","Asteraceae","Thymophylla","acerosa"
2005,"9/13/2005",1,"3TR","R_all","ASNU4",0.5,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"3TR","R_all","CHGL13",0.01,"AFORB",NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3TR","R_all","SATR12",0.2,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"3TR","R_all","BOER4",0.01,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"3TR","R_all","BOGR2",1,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"3TR","R_all","LITT",7,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3TR","R_all","SOIL",80,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"3TR","R_all","MAPIP",2.2,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/13/2005",1,"3TR","R_all","PSTAT",0.2,"PFORB",NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2005,"9/13/2005",1,"3TR","R_all","SOEL",0.3,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"3TR","R_all","SPHA",4,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"3TR","R_all","SPCR",1.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"3TR","R_all","GUSA2",6,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"4C","control","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"4C","control","CHSES",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/13/2005",1,"4C","control","SATR12",0.2,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"4C","control","BOER4",2,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"4C","control","BOGR2",50,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"4C","control","LITT",8,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4C","control","SOIL",40,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4C","control","HYFIC",0.2,"PFORB",NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2005,"9/13/2005",1,"4C","control","MAPIP",0.6,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/13/2005",1,"4C","control","PSTAT",1.4,"PFORB",NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2005,"9/13/2005",1,"4C","control","SOEL",0.4,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"4C","control","SPHA",1.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"4C","control","SPFL2",0.8,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"4C","control","GUSA2",0.4,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"4RU","R_BOGR2","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"4RU","R_BOGR2","SATR12",0.5,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"4RU","R_BOGR2","BOGR2",2.5,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"4RU","R_BOGR2","LITT",18,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4RU","R_BOGR2","SOIL",55,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4RU","R_BOGR2","SOEL",0.4,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"4RU","R_BOGR2","SPHA",3,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"4RU","R_BOGR2","PLJA",3.5,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"4RU","R_BOGR2","SPCR",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"4RU","R_BOGR2","SPFL2",4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"4RU","R_BOGR2","GUSA2",12,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"4RU","R_BOGR2","YUGL",3,"YUCCA",NA,"Plantae","Agavaceae","Yucca","glauca"
2005,"9/13/2005",1,"4TR","R_all","ASNU4",0.3,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"4TR","R_all","SATR12",2.5,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"4TR","R_all","BOGR2",4,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"4TR","R_all","LITT",22,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4TR","R_all","SOIL",65,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"4TR","R_all","ASMIM",0.1,"PFORB",NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2005,"9/13/2005",1,"4TR","R_all","HYFIC",0.2,"PFORB",NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2005,"9/13/2005",1,"4TR","R_all","MAPIP",1,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/13/2005",1,"4TR","R_all","SOEL",2.2,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"4TR","R_all","SPHA",1.7,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"4TR","R_all","DAPU7",0.1,"PGRASS",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
2005,"9/13/2005",1,"4TR","R_all","SPCO4",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","contractus"
2005,"9/13/2005",1,"4TR","R_all","GUSA2",3.5,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"5C","control","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"5C","control","SATR12",1,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/13/2005",1,"5C","control","BOGR2",50,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"5C","control","LITT",6,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5C","control","SOIL",40,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5C","control","SOEL",0.3,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"5C","control","SPCO4",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","contractus"
2005,"9/13/2005",1,"5C","control","SPFL2",4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/13/2005",1,"5C","control","GUSA2",2.5,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"5RU","R_BOGR2","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"5RU","R_BOGR2","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/13/2005",1,"5RU","R_BOGR2","BOGR2",0.2,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"5RU","R_BOGR2","LITT",6,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5RU","R_BOGR2","SOIL",70,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5RU","R_BOGR2","SOEL",0.3,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"5RU","R_BOGR2","SPHA",1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"5RU","R_BOGR2","PLJA",1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"5RU","R_BOGR2","SPCR",5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"5RU","R_BOGR2","GUSA2",17,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"5RU","R_BOGR2","SPWR",2,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/13/2005",1,"5TR","R_all","ASNU4",0.2,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/13/2005",1,"5TR","R_all","CHMI7",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","micromera"
2005,"9/13/2005",1,"5TR","R_all","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/13/2005",1,"5TR","R_all","BOGR2",2,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/13/2005",1,"5TR","R_all","LITT",10,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5TR","R_all","SOIL",70,NA,NA,NA,NA,NA,NA
2005,"9/13/2005",1,"5TR","R_all","SOEL",1.5,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/13/2005",1,"5TR","R_all","SPHA",1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/13/2005",1,"5TR","R_all","PLJA",1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2005,"9/13/2005",1,"5TR","R_all","SPCR",0.9,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/13/2005",1,"5TR","R_all","GUSA2",11,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/13/2005",1,"5TR","R_all","SEFLF",0.7,"SHRUB",NA,"Plantae","Asteraceae","Senecio","flaccidus"
2005,"9/13/2005",1,"5TR","R_all","SPWR",4,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/12/2005",2,"1C","control","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/12/2005",2,"1C","control","CHSE7",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2005,"9/12/2005",2,"1C","control","SATR12",2.3,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/12/2005",2,"1C","control","BOER4",3,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/12/2005",2,"1C","control","BOGR2",20,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/12/2005",2,"1C","control","LITT",20,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1C","control","SOIL",40,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1C","control","MAPIP",0.1,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/12/2005",2,"1C","control","PSTAT",2,"PFORB",NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2005,"9/12/2005",2,"1C","control","SPCR",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/12/2005",2,"1C","control","SPFL2",5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/12/2005",2,"1C","control","GUSA2",1.5,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/12/2005",2,"1C","control","SPWR",0.1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/12/2005",2,"1RA","R_BOER4","ASNU4",0.1,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/12/2005",2,"1RA","R_BOER4","CHGL13",0.01,"AFORB",NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1RA","R_BOER4","CHRE4",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","revoluta"
2005,"9/12/2005",2,"1RA","R_BOER4","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/12/2005",2,"1RA","R_BOER4","BOGR2",20,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/12/2005",2,"1RA","R_BOER4","OPPH",1.5,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2005,"9/12/2005",2,"1RA","R_BOER4","LITT",10,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1RA","R_BOER4","SOIL",45,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1RA","R_BOER4","MAPIP",0.4,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/12/2005",2,"1RA","R_BOER4","PSTAT",1.5,"PFORB",NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2005,"9/12/2005",2,"1RA","R_BOER4","SOEL",0.6,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2005,"9/12/2005",2,"1RA","R_BOER4","SPHA",0.9,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/12/2005",2,"1RA","R_BOER4","SPCR",6,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/12/2005",2,"1RA","R_BOER4","SPFL2",1.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/12/2005",2,"1RA","R_BOER4","GUSA2",10,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/12/2005",2,"1RA","R_BOER4","SPWR",5,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/12/2005",2,"1RU","R_BOGR2","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/12/2005",2,"1RU","R_BOGR2","CHSES",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/12/2005",2,"1RU","R_BOGR2","SATR12",1,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/12/2005",2,"1RU","R_BOGR2","BOER4",20,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2005,"9/12/2005",2,"1RU","R_BOGR2","LITT",15,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1RU","R_BOGR2","SOIL",40,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1RU","R_BOGR2","MAPIP",1.2,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/12/2005",2,"1RU","R_BOGR2","SPHA",1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/12/2005",2,"1RU","R_BOGR2","SPCR",5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2005,"9/12/2005",2,"1RU","R_BOGR2","SPFL2",10,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2005,"9/12/2005",2,"1RU","R_BOGR2","GUSA2",1,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2005,"9/12/2005",2,"1RU","R_BOGR2","SPWR",4,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2005,"9/12/2005",2,"1TR","R_all","ASNU4",0.4,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2005,"9/12/2005",2,"1TR","R_all","CHRE4",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","revoluta"
2005,"9/12/2005",2,"1TR","R_all","CHSE7",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2005,"9/12/2005",2,"1TR","R_all","CHSES",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2005,"9/12/2005",2,"1TR","R_all","SATR12",10,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2005,"9/12/2005",2,"1TR","R_all","TILA2",0.01,"AFORB",NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
2005,"9/12/2005",2,"1TR","R_all","BOGR2",2.5,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2005,"9/12/2005",2,"1TR","R_all","LITT",25,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1TR","R_all","SOIL",50,NA,NA,NA,NA,NA,NA
2005,"9/12/2005",2,"1TR","R_all","HYFIC",0.2,"PFORB",NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2005,"9/12/2005",2,"1TR","R_all","MAPIP",0.9,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2005,"9/12/2005",2,"1TR","R_all","SPHA",2,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2005,"9/12/2005",2,"1TR","R_all","SPCR",2.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
