"PERIOD","DATE","PLOT","LN","QUAD","PSPP","PCOV","PHT","PF","KRF","RBF","SDUNK","SDP","SDKR","SDRD","SDAN","BY","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"S01","04/23/01","T",6,3,"APRAH",0.5,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Aphanostephus","ramosissimus"
"S01","04/23/01","T",6,4,"APRAH",1,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Aphanostephus","ramosissimus"
"S01","04/23/01","T",5,5,"APRAH",0.5,"8",0,0,1,0,0,0,0.5,0,NA,"Plantae","Asteraceae","Aphanostephus","ramosissimus"
"S01","04/23/01","T",1,2,"ASMIM",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",1,3,"ASMIM",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",1,4,"ASMIM",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",2,4,"ASMIM",3,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",2,2,"ASMIM",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",2,1,"ASMIM",1.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",4,3,"ASMIM",0.3,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",5,3,"ASMIM",0.3,"7",0,0,3,0.3,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",7,7,"ASMIM",2,"5",0,0,1,0,0,0,0.3,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",7,3,"ASMIM",2,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
"S01","04/23/01","T",7,6,"ASNU4",1,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",7,5,"ASNU4",3.5,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",7,4,"ASNU4",2,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",7,2,"ASNU4",0.5,"9",0,0,8,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",6,3,"ASNU4",2,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",6,4,"ASNU4",2.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",6,6,"ASNU4",0.5,"4",0,0,1,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",6,7,"ASNU4",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S01","04/23/01","T",7,5,"BRSP",0.5,"16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",7,3,"BRSP",0.1,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",7,4,"CHAL11",1.5,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
"S01","04/23/01","T",1,1,"CRCR3",6,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,2,"CRCR3",12,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,3,"CRCR3",4.3,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,4,"CRCR3",3.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,5,"CRCR3",7.5,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,6,"CRCR3",18,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,7,"CRCR3",12,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,7,"CRCR3",10.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,6,"CRCR3",14,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,5,"CRCR3",22,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,4,"CRCR3",8,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,3,"CRCR3",14,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,2,"CRCR3",4,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",2,1,"CRCR3",10,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,1,"CRCR3",3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,2,"CRCR3",7,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,3,"CRCR3",10,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,4,"CRCR3",2.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,5,"CRCR3",16,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,6,"CRCR3",20,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",3,7,"CRCR3",20,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,7,"CRCR3",6,"12",0,0,2,0,0,0,0.3,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,6,"CRCR3",8,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,5,"CRCR3",10,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,4,"CRCR3",4,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,3,"CRCR3",3.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,2,"CRCR3",4,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",4,1,"CRCR3",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,1,"CRCR3",5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,2,"CRCR3",20,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,3,"CRCR3",8,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,4,"CRCR3",7,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,7,"CRCR3",3,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,6,"CRCR3",6,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,5,"CRCR3",2,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,4,"CRCR3",2,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,3,"CRCR3",1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,2,"CRCR3",8,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",7,1,"CRCR3",16,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,1,"CRCR3",7,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,2,"CRCR3",11,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,3,"CRCR3",6,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,4,"CRCR3",7,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,5,"CRCR3",12,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,6,"CRCR3",3,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",6,7,"CRCR3",6,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,7,"CRCR3",1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,6,"CRCR3",2,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",5,5,"CRCR3",14,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S01","04/23/01","T",1,2,"DEPI",9,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",1,4,"DEPI",3.5,"40",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",1,5,"DEPI",0.5,"16",0,0,4,0,0,0,1,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",1,6,"DEPI",30,"45",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",1,7,"DEPI",18,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,7,"DEPI",2,"25",0,0,3,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,6,"DEPI",20,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,5,"DEPI",3,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,4,"DEPI",2,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,3,"DEPI",1,"35",0,0,0,0.1,0,0,0.3,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,1,"DEPI",5,"40",0,0,2,1,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",3,1,"DEPI",2,"25",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",3,3,"DEPI",2,"20",0,0,2,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",3,4,"DEPI",0.5,"30",0,3,28,1,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",3,5,"DEPI",15,"30",0,0,6,5,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",3,7,"DEPI",5,"40",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,7,"DEPI",10,"40",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,6,"DEPI",3,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,5,"DEPI",8,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,4,"DEPI",10,"40",0,0,36,0.5,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,3,"DEPI",6,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",4,2,"DEPI",6,"45",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,1,"DEPI",6,"45",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,2,"DEPI",6,"40",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,3,"DEPI",4,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,4,"DEPI",8,"40",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",7,6,"DEPI",1,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",7,5,"DEPI",2,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",7,3,"DEPI",6,"25",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",7,2,"DEPI",7,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",7,2,"DEPI",5,"25",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,1,"DEPI",40,"35",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,2,"DEPI",20,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,4,"DEPI",8,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,5,"DEPI",20,"30",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,6,"DEPI",2,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",6,7,"DEPI",20,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,7,"DEPI",9,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,6,"DEPI",6,"25",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",5,5,"DEPI",12,"20",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
"S01","04/23/01","T",2,2,"ERRO2",0.3,"1",0,0,0,3,0,0,0,0,NA,"Plantae","Polygonaceae","Eriogonum","rotundifolium"
"S01","04/23/01","T",3,2,"LEDED",5,"25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",4,3,"LEDED",1,"16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",1,3,"MAFE",0.8,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",1,4,"MAFE",1,"9",0,0,2,0,0,45,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",1,6,"MAFE",0.5,"12",0,0,10,14,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",1,7,"MAFE",0.3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",2,7,"MAFE",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",3,4,"MAFE",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",3,6,"MAFE",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",4,7,"MAFE",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",4,6,"MAFE",2,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",4,5,"MAFE",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",4,4,"MAFE",3,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",5,1,"MAFE",2.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",5,4,"MAFE",1,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",7,3,"MAFE",1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",7,2,"MAFE",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,1,"MAFE",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,2,"MAFE",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,3,"MAFE",4,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,4,"MAFE",1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,5,"MAFE",0.5,"6",0,0,6,0,0,0,25,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",6,7,"MAFE",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",5,7,"MAFE",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Malacothrix","fendleri"
"S01","04/23/01","T",7,5,"MAPIP",1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
"S01","04/23/01","T",6,5,"MAPIP",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
"S01","04/23/01","T",5,1,"NAHI",0.1,"5",0,0,1,1,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Nama","hispidum"
"S01","04/23/01","T",2,5,"OEAL",0.3,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",2,4,"OEAL",0.8,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",2,1,"OEAL",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",3,1,"OEAL",0.8,"7",0,0,1,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",3,7,"OEAL",0.3,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",5,2,"OEAL",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Onagraceae","Oenothera","albicaulis"
"S01","04/23/01","T",6,1,"OECEC2",0.5,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",6,4,"OECEC2",3,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",5,6,"OECEC2",3,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",1,2,"OECEC2",0.5,"4",0,0,4,0,0,0,1,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",3,3,"OECEC2",3,"9",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",4,3,"OECEC2",0.3,"6",0,0,4,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",4,2,"OECEC2",2.8,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",5,1,"OECEC2",0.5,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",5,2,"OECEC2",0.8,"5",0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",5,3,"OECEC2",2,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",7,4,"ONSP",3,"10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",7,3,"ONSP",3,"7",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S01","04/23/01","T",1,3,"PHIN",0.3,"10",0,0,2,0,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Phacelia","integrifolia"
"S01","04/23/01","T",1,4,"PHIN",5.5,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Phacelia","integrifolia"
"S01","04/23/01","T",1,5,"PHIN",2.3,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Phacelia","integrifolia"
"S01","04/23/01","T",3,5,"PHIN",2,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Phacelia","integrifolia"
"S01","04/23/01","T",5,7,"PHIN",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Hydrophyllaceae","Phacelia","integrifolia"
"S01","04/23/01","T",1,1,"PLPA2",4,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",1,2,"PLPA2",0.8,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",1,3,"PLPA2",4,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",1,5,"PLPA2",2.5,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",1,7,"PLPA2",0.3,"8",0,0,2,15,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,7,"PLPA2",3,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,6,"PLPA2",2,"10",0,0,6,0,0,0,1,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,5,"PLPA2",2,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,4,"PLPA2",4,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,3,"PLPA2",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,2,"PLPA2",0.3,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",2,1,"PLPA2",3,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,1,"PLPA2",5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,3,"PLPA2",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,4,"PLPA2",4,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,5,"PLPA2",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,6,"PLPA2",3,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",3,7,"PLPA2",5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,7,"PLPA2",4,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,6,"PLPA2",5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,5,"PLPA2",4,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,4,"PLPA2",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,3,"PLPA2",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,2,"PLPA2",1,"8",0,0,2,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",4,1,"PLPA2",3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
"S01","04/23/01","T",5,1,"PLPA2",4,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Plantaginaceae","Plantago","patagonica"
