"PERIOD","DATE","PLOT","TRAN","SEC","SPP","AGE","SEX","SUB","CNT","Taxa_genus","Taxa_species"
"S00","5/26/2000","K",5,1,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,1,"PAPA","2","N","BOGR2","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,1,"PAPA","2","N","HIJA","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,1,"PSDE","A","M","BOGR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,2,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,2,"ERSI","A","M","HIJA","2"," Eritettix"," simplex"
"S00","5/26/2000","K",5,2,"ERSI","2","N","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,2,"ERSI","3","N","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,2,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,2,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,3,"COOC","3","N","ERPU","2"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,3,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,3,"ERSI","3","N","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,3,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,3,"ERSI","A","M","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,3,"PAPA","2","N","HIJA","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,4,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","K",5,4,"COOC","2","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,4,"PAPA","2","N","BOER4","2"," Paropomala"," pallida"
"S00","5/26/2000","K",5,4,"PSDE","A","M","SCBR2","2"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,4,"PSDE","A","M","BOGR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,5,"COOC","3","N","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,5,"DABI","A","M","BOER4","1"," Dactylotum"," bicolor"
"S00","5/26/2000","K",5,5,"ERSI","A","F","SPAI","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,5,"PAPA","2","N","BOGR2","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,5,"PAPA","2","N","BOER4","2"," Paropomala"," pallida"
"S00","5/26/2000","K",5,5,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,6,"COOC","A","F","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",5,6,"ERSI","2","N","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,6,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",5,6,"PAPA","1","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,6,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,6,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,6,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",5,6,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",5,6,"PSDE","A","M","BOER4","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,1,"AGDE","2","N","BOGR2","1"," Ageneotettix"," deorum"
"S00","5/26/2000","K",7,1,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","K",7,1,"COOC","A","M","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",7,1,"ERSI","A","M","BOGR2","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,1,"ERSI","A","F","BOGR2","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,1,"ERSI","A","M","BOGR2","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,1,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,1,"PAPA","2","N","BOER4","3"," Paropomala"," pallida"
"S00","5/26/2000","K",7,1,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,1,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,1,"PAPA","2","N","BOGR2","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,1,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,1,"PSDE","A","M","BOGR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,1,"PSDE","2","N","BOER4","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,1,"PSDE","A","F","BOER4","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,2,"COOC","A","M","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",7,2,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,2,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,2,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,2,"PAPA","2","N","BOER4","2"," Paropomala"," pallida"
"S00","5/26/2000","K",7,2,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,2,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,2,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,2,"PSDE","A","M","BOER4","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,2,"PSDE","A","M","MUAR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,3,"ERSI","3","N","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,3,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,3,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,3,"PAPA","2","N","HIJA","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,3,"PAPA","2","N","BOER4","2"," Paropomala"," pallida"
"S00","5/26/2000","K",7,3,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,3,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,3,"PSTE","A","F","HIJA","1"," Psoloessa"," texana"
"S00","5/26/2000","K",7,4,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","K",7,4,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","K",7,4,"COOC","A","F","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",7,4,"ERSI","A","M","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,4,"ERSI","2","N","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,4,"HEVI","2","N","GUSA","1"," Hesperotettix"," viridis"
"S00","5/26/2000","K",7,4,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,4,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,4,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","K",7,5,"ERSI","3","N","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,5,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,5,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,5,"PAPA","2","N","BOER4","2"," Paropomala"," pallida"
"S00","5/26/2000","K",7,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,5,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,6,"COOC","3","N","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","K",7,6,"ERSI","3","N","BOER4","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"ERSI","A","M","BOGR2","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"ERSI","3","N","SCBR2","1"," Eritettix"," simplex"
"S00","5/26/2000","K",7,6,"PAPA","2","N","HIJA","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,6,"PAPA","2","N","HIJA","1"," Paropomala"," pallida"
"S00","5/26/2000","K",7,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,6,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","K",7,6,"PSTE","A","M","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",1,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",1,1,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",1,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",1,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",1,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",1,4,"PSTE","A","M","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",1,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",1,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",1,5,"PSTE","A","F","SCBR2","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",1,6,"PSTE","A","M","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",3,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"S00","5/26/2000","PK",3,1,"COOC","3","N","SPCR","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","PK",3,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,1,"PSDE","A","F","LITT","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,1,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",3,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,2,"PSTE","A","F","SCBR2","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",3,2,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","PK",3,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,3,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,3,"PSTE","A","M","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",3,3,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","PK",3,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",3,5,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,5,"PSTE","A","F","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",3,6,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",3,6,"PSTE","A","F","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",3,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",5,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,1,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,2,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",5,3,"NONE","0","0","NONE","0",NA,NA
"S00","5/26/2000","PK",5,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,4,"PSTE","A","F","SCBR2","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",5,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",5,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,5,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",5,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",5,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",5,6,"XACO","A","F","LITT","1"," Xanthippus"," corallipes"
"S00","5/26/2000","PK",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,1,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,2,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","PK",7,2,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,2,"PSTE","A","F","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",7,3,"ERSI","2","N","SCBR2","1"," Eritettix"," simplex"
"S00","5/26/2000","PK",7,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","PK",7,4,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","PK",7,4,"ERSI","2","N","SCBR2","1"," Eritettix"," simplex"
"S00","5/26/2000","PK",7,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,4,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","PK",7,5,"PSDE","A","M","LITT","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,5,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,6,"ERSI","3","N","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","PK",7,6,"OPOB","A","F","SPCR","1"," Opeia"," obscura"
"S00","5/26/2000","PK",7,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,6,"PSDE","A","M","GRND","3"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,6,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,6,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S00","5/26/2000","PK",7,6,"PSTE","A","F","GRND","1"," Psoloessa"," texana"
"S00","5/26/2000","PK",7,6,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",1,1,"DABI","3","N","SPCR","1"," Dactylotum"," bicolor"
"S00","5/26/2000","T",1,1,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,1,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,1,"XACO","A","F","SCBR2","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",1,1,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",1,2,"ERSI","2","N","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","T",1,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,2,"PSDE","A","M","ARPU","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,3,"COOC","A","M","SPCR","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",1,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,3,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",1,4,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,5,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",1,5,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,5,"PSTE","A","M","SPCR","1"," Psoloessa"," texana"
"S00","5/26/2000","T",1,6,"PSDE","A","M","GRND","4"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,6,"PSDE","A","F","MUAR1","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",1,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S00","5/26/2000","T",3,1,"AGDE","1","N","BOER4","1"," Ageneotettix"," deorum"
"S00","5/26/2000","T",3,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,1,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,2,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","T",3,2,"COOC","3","N","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",3,2,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","T",3,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,3,"COOC","A","F","SPCR","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",3,3,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","T",3,3,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,3,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,4,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",3,5,"COOC","3","N","SPCR","2"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",3,5,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,5,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,6,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",3,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,6,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",3,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",5,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","T",5,2,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","T",5,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","T",5,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,2,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,2,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,2,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",5,3,"ERSI","2","N","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","T",5,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,4,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",5,4,"ERSI","3","N","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","T",5,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,4,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,5,"ERSI","2","N","SPCR","1"," Eritettix"," simplex"
"S00","5/26/2000","T",5,5,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","T",5,5,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,6,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,6,"PSDE","A","F","BOGR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,6,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",5,6,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",7,1,"AGDE","1","N","SCBR2","1"," Ageneotettix"," deorum"
"S00","5/26/2000","T",7,1,"COOC","A","F","SPCR","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,1,"ERSI","3","N","SCBR2","1"," Eritettix"," simplex"
"S00","5/26/2000","T",7,1,"ERSI","2","N","HIJA","1"," Eritettix"," simplex"
"S00","5/26/2000","T",7,1,"PAPA","2","N","SCBR2","1"," Paropomala"," pallida"
"S00","5/26/2000","T",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,1,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,2,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S00","5/26/2000","T",7,2,"COOC","A","M","SPCR","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,2,"COOC","A","F","BOER4","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,2,"PAPA","2","N","BOER4","1"," Paropomala"," pallida"
"S00","5/26/2000","T",7,2,"PSDE","A","F","ARPU","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,2,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",7,3,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,4,"COOC","3","N","BOGR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,4,"ERSI","2","N","BOGR2","1"," Eritettix"," simplex"
"S00","5/26/2000","T",7,4,"PAPA","2","N","BOGR2","1"," Paropomala"," pallida"
"S00","5/26/2000","T",7,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S00","5/26/2000","T",7,5,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S00","5/26/2000","T",7,5,"ERSI","2","N","ARPU","1"," Eritettix"," simplex"
"S00","5/26/2000","T",7,5,"ERSI","A","F","ARPU","1"," Eritettix"," simplex"
"S00","5/26/2000","T",7,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S00","5/26/2000","T",7,6,"COOC","A","M","SPCR","1"," Cordillacris"," occipitalis"
