"year","day","habitat_type","stake_number","species_number","distance","direction","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","presence"
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",144,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"270","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",145,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"270","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"0","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
1994,362,"pinyon",121,"761",100,"180","Animaila","Chordata","Aves","Passeriformes","Turdidae","Turdus","migratorius",1
